player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Mike Trout,Los Angeles Angels,$3200,3.03,4.48,0.41,0.87,0.59,0.21,0.01,0.13,0.58,0.01,0.01,0.5,1.27,0.224,0.314,0.402,0.716,9.7,KC @ LAA
Salvador Perez,Kansas City Royals,$3100,3.35,4.48,0.48,1.04,0.61,0.2,0.01,0.23,0.65,0,0,0.23,0.83,0.248,0.286,0.471,0.757,10.4,KC @ LAA
Randal Grichuk,Kansas City Royals,$2300,3.7,4.15,0.41,0.83,0.47,0.27,0,0.13,0.45,0,0.01,0.31,0.97,0.222,0.283,0.402,0.685,8.5,KC @ LAA
Adam Frazier,Kansas City Royals,$2600,3.85,4.26,0.53,1.14,0.87,0.2,0.04,0.08,0.36,0.13,0.02,0.31,0.67,0.3,0.361,0.452,0.813,10,KC @ LAA
Yoan Moncada,Los Angeles Angels,$2700,3.67,4.37,0.4,0.91,0.58,0.21,0.02,0.17,0.54,0,0.02,0.43,0.98,0.238,0.322,0.449,0.771,9.9,KC @ LAA
Taylor Ward,Los Angeles Angels,$3400,3.24,4.26,0.5,0.94,0.65,0.18,0,0.18,0.52,0.04,0.04,0.62,1.04,0.266,0.384,0.487,0.872,11,KC @ LAA
Jo Adell,Los Angeles Angels,$3100,2.97,4.15,0.41,0.96,0.61,0.19,0.02,0.17,0.49,0.05,0.03,0.17,1.15,0.25,0.291,0.446,0.737,9.2,KC @ LAA
Jonathan India,Kansas City Royals,$2600,3.08,4.37,0.35,0.88,0.66,0.17,0.01,0.07,0.4,0.01,0,0.45,0.78,0.228,0.312,0.341,0.654,8,KC @ LAA
Bobby Witt Jr.,Kansas City Royals,$4000,3.3,4.7,0.69,1.17,0.71,0.19,0.02,0.27,0.57,0.14,0.09,0.47,0.61,0.282,0.359,0.54,0.899,13.2,KC @ LAA
Vinnie Pasquantino,Kansas City Royals,$3100,4.1,4.59,0.57,1.34,0.85,0.31,0.01,0.23,0.68,0,0,0.34,0.65,0.322,0.382,0.582,0.964,12.7,KC @ LAA
Maikel Garcia,Kansas City Royals,$3100,4.06,4.82,0.62,1.27,0.95,0.28,0.02,0.09,0.49,0.2,0.05,0.58,0.66,0.303,0.392,0.468,0.86,12.6,KC @ LAA
Michael Massey,Kansas City Royals,$2200,3.36,3.93,0.34,0.91,0.7,0.21,0.02,0.03,0.41,0.02,0.03,0.18,0.49,0.258,0.306,0.371,0.676,7.4,KC @ LAA
Logan O'Hoppe,Los Angeles Angels,$2700,2.56,3.93,0.35,0.84,0.62,0.16,0,0.08,0.32,0.02,0,0.19,1.15,0.229,0.275,0.345,0.62,6.9,KC @ LAA
Nolan Schanuel,Los Angeles Angels,$2800,3.32,4.59,0.5,1.08,0.84,0.22,0,0.06,0.44,0.08,0.01,0.38,0.46,0.257,0.318,0.365,0.683,9.3,KC @ LAA
Bryce Teodosio,Los Angeles Angels,$2100,3.0,3.7,0.29,0.71,0.52,0.15,0.02,0.06,0.26,0.09,0.03,0.13,0.99,0.205,0.249,0.33,0.579,6.3,KC @ LAA
Jac Caglianone,Kansas City Royals,$2500,3.2,4.04,0.36,0.78,0.49,0.24,0.02,0.09,0.4,0.01,0.03,0.36,0.82,0.221,0.296,0.391,0.687,8,KC @ LAA
Christian Moore,Los Angeles Angels,$2700,2.93,4.04,0.4,0.78,0.55,0.15,0.01,0.1,0.41,0.02,0.03,0.37,1.2,0.217,0.293,0.36,0.653,7.9,KC @ LAA
Denzer Guzman,Los Angeles Angels,$2600,1.42,3.82,0.19,0.51,0.48,0.03,0,0.03,0.19,0,0,0.16,1.54,0.149,0.186,0.185,0.371,3.7,KC @ LAA
Joc Pederson,Texas Rangers,$2800,3.61,4.57,0.51,0.9,0.6,0.15,0.02,0.16,0.54,0.02,0.01,0.52,1.07,0.224,0.315,0.398,0.714,10.1,MIN @ TEX
Byron Buxton,Minnesota Twins,$4000,3.23,4.7,0.63,1.06,0.58,0.25,0.03,0.24,0.78,0.14,0.01,0.27,1.51,0.243,0.293,0.497,0.79,12.9,MIN @ TEX
Adolis Garcia,Texas Rangers,$3000,3.23,4.24,0.42,1.01,0.76,0.14,0.02,0.16,0.53,0.07,0.02,0.26,0.99,0.26,0.307,0.452,0.759,9.7,MIN @ TEX
Jonah Heim,Texas Rangers,$2500,3.08,3.91,0.41,0.86,0.67,0.15,0,0.09,0.37,0.04,0.03,0.28,0.73,0.24,0.293,0.371,0.663,7.7,MIN @ TEX
Trevor Larnach,Minnesota Twins,$2800,3.46,4.48,0.5,0.92,0.69,0.13,0,0.13,0.5,0.07,0,0.46,1.29,0.232,0.316,0.376,0.691,9.7,MIN @ TEX
Jake Burger,Texas Rangers,$2900,3.66,4.35,0.54,1.19,0.82,0.28,0.01,0.15,0.63,0,0.01,0.16,0.78,0.291,0.321,0.491,0.812,10.6,MIN @ TEX
