player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Freddie Freeman,Los Angeles Dodgers,$3800,2.63,4.44,0.52,0.83,0.5,0.22,0.04,0.15,0.46,0.01,0,0.53,1.03,0.216,0.314,0.432,0.745,10,SD @ LAD
Jose Iglesias,San Diego Padres,$2400,3.42,4.19,0.44,0.97,0.8,0.15,0,0.08,0.38,0.07,0.02,0.21,0.66,0.253,0.298,0.369,0.667,8.2,SD @ LAD
Manny Machado,San Diego Padres,$3500,3.14,4.53,0.56,1.17,0.82,0.27,0.01,0.12,0.56,0.06,0.04,0.41,0.83,0.288,0.356,0.46,0.816,11,SD @ LAD
Xander Bogaerts,San Diego Padres,$2800,3.25,4.75,0.4,1.12,0.91,0.24,0.01,0.01,0.3,0.18,0.07,0.38,0.8,0.263,0.333,0.347,0.68,9.1,SD @ LAD
Mookie Betts,Los Angeles Dodgers,$3600,3.36,4.55,0.62,1.06,0.7,0.2,0.02,0.16,0.59,0.08,0.02,0.62,0.64,0.281,0.392,0.477,0.868,12.1,SD @ LAD
Max Muncy,Los Angeles Dodgers,$3100,3.19,4.11,0.44,0.71,0.39,0.17,0.01,0.19,0.5,0,0,0.69,1.14,0.213,0.352,0.449,0.801,9.9,SD @ LAD
Elias Diaz,San Diego Padres,$2400,3.0,3.97,0.31,0.73,0.52,0.1,0.01,0.12,0.39,0,0.01,0.36,0.96,0.205,0.279,0.34,0.619,7.2,SD @ LAD
Teoscar Hernandez,Los Angeles Dodgers,$3700,3.62,4.22,0.59,1.08,0.59,0.17,0.04,0.34,0.74,0.1,0.03,0.32,1.18,0.282,0.345,0.626,0.971,13.4,SD @ LAD
Shohei Ohtani,Los Angeles Dodgers,$4800,3.29,4.66,0.81,1.04,0.6,0.18,0,0.35,0.83,0.19,0.03,0.51,1,0.265,0.37,0.606,0.977,15.8,SD @ LAD
Luis Arraez,San Diego Padres,$2800,3.21,4.64,0.44,1.24,0.96,0.28,0.02,0.04,0.28,0.12,0.03,0.18,0.69,0.284,0.317,0.401,0.717,9,SD @ LAD
Will Smith,Los Angeles Dodgers,$3400,3.15,4.33,0.55,1.04,0.63,0.25,0.01,0.16,0.56,0.02,0.02,0.45,0.75,0.271,0.351,0.474,0.826,10.7,SD @ LAD
Tommy Edman,Los Angeles Dodgers,$3000,3.27,3.89,0.48,1,0.73,0.12,0.01,0.16,0.43,0.16,0.04,0.21,0.68,0.28,0.332,0.46,0.792,9.8,SD @ LAD
Jake Cronenworth,San Diego Padres,$2900,2.79,4.08,0.43,0.76,0.6,0.12,0.01,0.07,0.24,0.08,0.03,0.57,0.85,0.223,0.346,0.339,0.685,8.1,SD @ LAD
Gavin Sheets,San Diego Padres,$3000,2.87,4.3,0.33,0.98,0.71,0.17,0.02,0.13,0.4,0.01,0.01,0.32,1.19,0.255,0.319,0.421,0.739,8.6,SD @ LAD
Andy Pages,Los Angeles Dodgers,$3300,2.91,4,0.43,0.94,0.6,0.16,0.05,0.19,0.5,0.03,0.02,0.23,0.76,0.255,0.304,0.492,0.796,9.6,SD @ LAD
Jackson Merrill,San Diego Padres,$3200,3.19,4.42,0.45,1.16,0.83,0.22,0.02,0.15,0.52,0.02,0.02,0.32,1.05,0.29,0.346,0.482,0.828,10.2,SD @ LAD
Brandon Lockridge,San Diego Padres,$2200,3.32,3.86,0.36,0.73,0.57,0.12,0.03,0.05,0.35,0.11,0.01,0.25,1.1,0.21,0.271,0.317,0.589,7.3,SD @ LAD
Hyeseong Kim,Los Angeles Dodgers,$2700,3.19,3.78,0.43,1.02,0.79,0.16,0.02,0.12,0.34,0.09,0.05,0.16,0.67,0.287,0.319,0.456,0.775,8.6,SD @ LAD
Marcell Ozuna,Atlanta Braves,$3300,2.85,4.12,0.36,0.89,0.65,0.19,0.02,0.08,0.65,0.01,0,0.53,0.92,0.253,0.355,0.407,0.762,9.4,NYM @ ATL
Francisco Lindor,New York Mets,$3500,4.17,4.83,0.81,1.21,0.74,0.2,0,0.31,0.83,0.13,0.02,0.32,0.92,0.278,0.336,0.546,0.883,14.6,NYM @ ATL
Brandon Nimmo,New York Mets,$3100,4.23,4.71,0.76,1.13,0.72,0.21,0.02,0.22,0.86,0.07,0.03,0.26,1.15,0.26,0.312,0.474,0.787,13.1,NYM @ ATL
Matt Olson,Atlanta Braves,$3400,2.65,4.24,0.38,0.83,0.55,0.16,0.01,0.14,0.53,0,0,0.49,1.17,0.224,0.316,0.399,0.715,9,NYM @ ATL
Ozzie Albies,Atlanta Braves,$2800,3.36,3.9,0.5,0.94,0.68,0.19,0.02,0.09,0.45,0.12,0.1,0.3,0.58,0.27,0.331,0.423,0.754,9.4,NYM @ ATL
Ronald Acuna Jr.,Atlanta Braves,$4400,2.68,4.57,0.59,1.15,0.86,0.19,0.03,0.14,0.6,0.06,0.01,0.5,1.05,0.293,0.383,0.482,0.866,11.8,NYM @ ATL
Juan Soto,New York Mets,$3600,3.25,4.6,0.68,0.89,0.5,0.23,0,0.2,0.52,0.04,0.05,0.73,1,0.232,0.354,0.455,0.809,11.7,NYM @ ATL
Jeff McNeil,New York Mets,$2900,3.28,4.38,0.47,1.02,0.66,0.19,0.03,0.14,0.48,0.03,0.01,0.35,0.58,0.258,0.32,0.434,0.754,9.5,NYM @ ATL
Pete Alonso,New York Mets,$3700,3.22,4.49,0.63,0.97,0.46,0.35,0.01,0.21,0.65,0.01,0,0.41,1.03,0.244,0.322,0.509,0.831,11.9,NYM @ ATL
Austin Riley,Atlanta Braves,$3200,3.31,4.35,0.58,1.11,0.79,0.24,0.02,0.12,0.65,0.01,0.01,0.28,1.16,0.28,0.333,0.46,0.793,10.6,NYM @ ATL
Tyrone Taylor,New York Mets,$2400,3.83,4.27,0.54,0.93,0.58,0.3,0.01,0.07,0.39,0.15,0.02,0.18,0.98,0.234,0.276,0.369,0.644,9.2,NYM @ ATL
Eli White,Atlanta Braves,$2500,2.6,3.79,0.32,0.74,0.52,0.19,0.01,0.05,0.22,0.11,0.02,0.17,0.77,0.215,0.262,0.331,0.592,6.5,NYM @ ATL
Nick Allen,Atlanta Braves,$2300,2.74,3.68,0.37,0.67,0.54,0.12,0,0.03,0.32,0.05,0,0.29,0.78,0.204,0.277,0.267,0.544,6.3,NYM @ ATL
Michael Harris II,Atlanta Braves,$2800,2.89,4.01,0.39,0.97,0.8,0.19,0,0.04,0.44,0.1,0.02,0.22,0.82,0.261,0.298,0.361,0.659,8.1,NYM @ ATL
Brett Baty,New York Mets,$2700,3.48,4.16,0.52,0.92,0.6,0.22,0.01,0.14,0.47,0.01,0.01,0.3,1.1,0.247,0.314,0.442,0.756,9.4,NYM @ ATL
Francisco Alvarez,New York Mets,$2500,3.76,3.94,0.49,0.7,0.47,0.13,0,0.15,0.57,0,0,0.52,1.22,0.215,0.335,0.408,0.743,9.4,NYM @ ATL
Ronny Mauricio,New York Mets,$2600,3.35,4.05,0.5,0.87,0.63,0.18,0.03,0.09,0.37,0.09,0.03,0.28,1.35,0.237,0.299,0.391,0.691,8.7,NYM @ ATL
Drake Baldwin,Atlanta Braves,$2700,4.19,4.46,0.6,1.19,0.88,0.16,0.02,0.17,0.7,0.01,0.01,0.34,0.61,0.295,0.347,0.479,0.826,11.3,NYM @ ATL
Jose Altuve,Houston Astros,$3300,3.82,4.77,0.76,1.18,0.8,0.24,0,0.18,0.59,0.12,0.09,0.41,0.77,0.275,0.344,0.465,0.809,12.6,HOU @ OAK
Christian Walker,Houston Astros,$2900,3.69,4.66,0.55,0.94,0.6,0.25,0.01,0.16,0.57,0.01,0,0.52,1.14,0.233,0.317,0.437,0.754,10.7,HOU @ OAK
Victor Caratini,Houston Astros,$2600,4.0,4.44,0.56,1.21,0.92,0.23,0.01,0.1,0.51,0,0,0.44,0.62,0.308,0.379,0.462,0.841,10.4,HOU @ OAK
Austin Wynns,Oakland Athletics,$2700,3.41,4.34,0.37,1,0.58,0.28,0,0.16,0.42,0,0.02,0.34,1.17,0.256,0.322,0.463,0.785,9.2,HOU @ OAK
Luis Urias,Oakland Athletics,$2700,2.7,4,0.35,0.62,0.46,0.09,0.01,0.09,0.32,0.04,0.02,0.48,0.89,0.185,0.296,0.307,0.603,7.3,HOU @ OAK
Brendan Rodgers,Houston Astros,$2400,3.38,4.21,0.34,0.89,0.65,0.17,0.01,0.11,0.44,0,0,0.35,1.11,0.24,0.307,0.395,0.702,8.1,HOU @ OAK
Mauricio Dubon,Houston Astros,$2400,4.13,4.33,0.56,1.15,0.74,0.29,0.02,0.13,0.45,0.02,0.01,0.2,0.52,0.285,0.321,0.471,0.792,9.9,HOU @ OAK
Isaac Paredes,Houston Astros,$3500,3.29,4.88,0.44,1.02,0.62,0.28,0,0.19,0.54,0.01,0.01,0.75,0.94,0.255,0.37,0.48,0.85,11.5,HOU @ OAK
Brent Rooker,Oakland Athletics,$3400,3.88,4.45,0.65,1.22,0.74,0.23,0.02,0.25,0.69,0.06,0.01,0.51,1.05,0.314,0.392,0.589,0.982,13.2,HOU @ OAK
Jake Meyers,Houston Astros,$2700,3.52,4.55,0.46,1.11,0.79,0.25,0.05,0.05,0.28,0.12,0.08,0.43,0.92,0.276,0.352,0.409,0.761,9.5,HOU @ OAK
Jeremy Pena,Houston Astros,$3400,3.35,4.99,0.64,1.37,1.08,0.24,0.03,0.1,0.43,0.1,0.04,0.3,0.84,0.3,0.348,0.444,0.792,11.4,HOU @ OAK
JJ Bleday,Oakland Athletics,$2800,2.96,3.89,0.36,0.74,0.45,0.17,0.01,0.14,0.43,0.03,0.01,0.4,1.06,0.216,0.303,0.406,0.709,8.3,HOU @ OAK
Lawrence Butler,Oakland Athletics,$3400,2.76,4.67,0.42,0.9,0.56,0.22,0.02,0.13,0.44,0.13,0,0.3,1.35,0.21,0.262,0.367,0.63,9.4,HOU @ OAK
Jacob Wilson,Oakland Athletics,$3300,2.91,4.56,0.42,1.15,0.88,0.2,0.01,0.12,0.49,0.04,0.01,0.23,0.47,0.275,0.321,0.422,0.742,9.6,HOU @ OAK
Max P. Muncy,Oakland Athletics,$2600,3.27,4.22,0.45,1.01,0.73,0.21,0.02,0.11,0.45,0.01,0.01,0.14,1.15,0.253,0.282,0.415,0.697,8.5,HOU @ OAK
Cam Smith,Houston Astros,$2700,3.59,4.1,0.45,0.9,0.59,0.18,0.04,0.12,0.51,0.08,0.03,0.36,1.02,0.251,0.328,0.434,0.762,9.7,HOU @ OAK
