player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Ramirez,Cleveland Guardians,$3900,3.54,4.46,0.63,1.17,0.73,0.25,0.03,0.22,0.71,0.26,0.03,0.36,0.61,0.287,0.346,0.541,0.887,13.8,CLE @ MIN
Byron Buxton,Minnesota Twins,$4100,2.83,4.6,0.59,1.15,0.71,0.34,0.01,0.15,0.53,0.15,0.04,0.26,1.32,0.268,0.314,0.475,0.789,11.6,CLE @ MIN
Steven Kwan,Cleveland Guardians,$2900,3.34,4.68,0.53,1.12,0.88,0.22,0.02,0.05,0.37,0.14,0.02,0.31,0.47,0.264,0.324,0.378,0.702,9.7,CLE @ MIN
Gabriel Arias,Cleveland Guardians,$2600,3.38,4.13,0.4,0.86,0.5,0.22,0.05,0.12,0.42,0.1,0.03,0.18,1.26,0.226,0.27,0.409,0.679,8.8,CLE @ MIN
Royce Lewis,Minnesota Twins,$3000,2.97,4.27,0.49,0.88,0.69,0.09,0.04,0.11,0.43,0.15,0.02,0.17,0.74,0.221,0.258,0.363,0.621,8.9,CLE @ MIN
Nolan Jones,Cleveland Guardians,$2400,3.08,4.01,0.37,0.76,0.64,0.12,0.03,0.02,0.29,0.14,0.07,0.38,1.19,0.217,0.293,0.297,0.59,7.4,CLE @ MIN
Matt Wallner,Minnesota Twins,$3000,3.33,4.16,0.51,0.77,0.34,0.26,0.01,0.21,0.5,0,0.01,0.43,1.04,0.213,0.303,0.479,0.783,10,CLE @ MIN
Bo Naylor,Cleveland Guardians,$2700,3.44,4.24,0.36,0.82,0.42,0.24,0,0.18,0.42,0.02,0,0.45,1.14,0.223,0.324,0.444,0.768,9.3,CLE @ MIN
Brayan Rocchio,Cleveland Guardians,$2500,2.48,3.79,0.39,0.88,0.74,0.16,0.01,0,0.2,0.05,0.05,0.19,0.7,0.251,0.295,0.311,0.605,6.2,CLE @ MIN
Austin Martin,Minnesota Twins,$2700,3.89,4.49,0.61,1.05,0.8,0.2,0.01,0.08,0.49,0.14,0.09,0.43,0.67,0.265,0.339,0.391,0.73,10.5,CLE @ MIN
Edouard Julien,Minnesota Twins,$2300,2.61,3.71,0.27,0.61,0.47,0.12,0.03,0.03,0.24,0,0.04,0.48,1.11,0.193,0.306,0.296,0.602,6,CLE @ MIN
Kyle Manzardo,Cleveland Guardians,$2900,3.41,4.35,0.46,0.94,0.63,0.17,0.01,0.19,0.56,0,0,0.37,1.18,0.241,0.309,0.453,0.763,9.9,CLE @ MIN
Brooks Lee,Minnesota Twins,$2600,2.88,3.94,0.38,0.68,0.46,0.13,0.01,0.13,0.45,0.02,0,0.19,0.6,0.186,0.24,0.348,0.588,7.5,CLE @ MIN
Jhonny Pereda,Minnesota Twins,$2100,3.29,3.83,0.31,0.77,0.57,0.19,0.03,0.03,0.33,0,0.04,0.38,0.95,0.23,0.314,0.347,0.661,6.9,CLE @ MIN
Daniel Schneemann,Cleveland Guardians,$2600,4.27,4.57,0.61,0.96,0.59,0.3,0.02,0.1,0.47,0.15,0.02,0.55,1.08,0.24,0.329,0.418,0.747,11.1,CLE @ MIN
Luke Keaschall,Minnesota Twins,$3400,2.35,4.38,0.41,1.02,0.75,0.22,0.02,0.03,0.33,0.04,0.06,0.35,0.67,0.261,0.328,0.351,0.679,8,CLE @ MIN
Carson McCusker,Minnesota Twins,$2000,1.4,4.05,0.17,0.41,0.4,0.03,0,0,0.11,0,0.02,0.15,1.63,0.11,0.15,0.123,0.273,2.8,CLE @ MIN
CJ Kayfus,Cleveland Guardians,$2400,3.5,3.9,0.37,0.82,0.53,0.15,0.06,0.1,0.45,0.05,0.01,0.34,1.18,0.232,0.303,0.397,0.7,8.4,CLE @ MIN
Jose Altuve,Houston Astros,$3000,3.0,4.28,0.42,0.97,0.7,0.18,0.01,0.13,0.52,0.03,0.02,0.21,0.85,0.246,0.293,0.405,0.697,9,SEA @ HOU
Eugenio Suarez,Seattle Mariners,$3400,3.18,4.16,0.45,0.87,0.49,0.18,0.01,0.27,0.69,0.01,0.01,0.31,1.35,0.229,0.29,0.51,0.8,10.8,SEA @ HOU
Jorge Polanco,Seattle Mariners,$2900,3.28,4.27,0.46,0.82,0.51,0.15,0.02,0.19,0.54,0.02,0.02,0.33,0.9,0.214,0.283,0.424,0.707,9.5,SEA @ HOU
Christian Walker,Houston Astros,$3100,2.9,4.17,0.38,0.89,0.58,0.18,0.02,0.2,0.47,0,0.01,0.23,1.04,0.23,0.277,0.459,0.736,9,SEA @ HOU
Carlos Correa,Houston Astros,$2800,3.36,4.39,0.49,1.12,0.86,0.16,0.01,0.13,0.52,0,0,0.26,1,0.278,0.323,0.433,0.756,9.4,SEA @ HOU
J.P. Crawford,Seattle Mariners,$2700,2.74,3.83,0.42,0.7,0.54,0.11,0.01,0.05,0.27,0.1,0.02,0.49,0.73,0.213,0.317,0.302,0.618,7.4,SEA @ HOU
Victor Caratini,Houston Astros,$2500,3.36,4.06,0.37,0.91,0.59,0.23,0,0.16,0.34,0.01,0.02,0.26,0.76,0.243,0.296,0.447,0.743,8.4,SEA @ HOU
Josh Naylor,Seattle Mariners,$3400,2.71,4.38,0.43,1,0.81,0.11,0.03,0.07,0.33,0.2,0.02,0.41,0.62,0.255,0.326,0.358,0.684,9.2,SEA @ HOU
Randy Arozarena,Seattle Mariners,$3300,3.24,4.72,0.62,0.82,0.5,0.17,0.02,0.16,0.51,0.14,0.01,0.46,1.7,0.196,0.276,0.366,0.643,10.7,SEA @ HOU
Jesus Sanchez,Houston Astros,$2600,2.88,3.84,0.37,0.81,0.56,0.19,0.03,0.07,0.26,0.11,0.06,0.25,0.87,0.227,0.282,0.366,0.648,7.5,SEA @ HOU
Cal Raleigh,Seattle Mariners,$4400,2.66,4.61,0.59,0.95,0.52,0.16,0,0.26,0.71,0.04,0.01,0.39,1.45,0.23,0.31,0.462,0.772,11.7,SEA @ HOU
Jake Meyers,Houston Astros,$2700,2.96,3.73,0.34,0.86,0.63,0.19,0.04,0.03,0.36,0.19,0.05,0.23,0.71,0.252,0.303,0.365,0.668,8,SEA @ HOU
Jeremy Pena,Houston Astros,$3200,3.22,4.51,0.62,1.02,0.7,0.23,0.04,0.08,0.47,0.17,0.01,0.26,0.89,0.246,0.295,0.389,0.685,10.3,SEA @ HOU
Julio Rodriguez,Seattle Mariners,$4000,2.63,4.49,0.52,1.01,0.65,0.17,0.03,0.19,0.46,0.14,0.03,0.23,1.22,0.243,0.288,0.44,0.728,10.5,SEA @ HOU
Yainer Diaz,Houston Astros,$2800,3.04,3.95,0.36,0.94,0.69,0.17,0,0.15,0.61,0,0.01,0.09,0.66,0.249,0.265,0.435,0.7,8.5,SEA @ HOU
Dominic Canzone,Seattle Mariners,$2600,3.04,4.05,0.33,0.88,0.63,0.15,0.03,0.13,0.4,0.02,0.01,0.23,0.86,0.233,0.279,0.407,0.686,7.9,SEA @ HOU
Leo Rivas,Seattle Mariners,$2200,3.95,3.94,0.44,0.9,0.74,0.12,0.01,0.03,0.25,0.2,0.03,0.59,0.88,0.276,0.388,0.353,0.741,8.7,SEA @ HOU
Zachary Cole,Houston Astros,$2200,3.41,3.62,0.38,0.73,0.56,0.12,0,0.09,0.45,0,0,0.35,1.2,0.234,0.319,0.371,0.69,7.5,SEA @ HOU
Starling Marte,New York Mets,$2500,4.08,4.16,0.48,1.01,0.73,0.16,0.04,0.11,0.49,0.15,0.05,0.31,0.73,0.274,0.343,0.442,0.784,10.2,WSH @ NYM
