Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
117414-16960,P,Zack,Zack Wheeler,Wheeler,44.63636363636363,11,11000,ATL@PHI,PHI,ATL,,,,Yes,,P
117414-52185,P,Max,Max Fried,Fried,41.36363636363637,11,11000,NYY@LAA,NYY,LAA,,,,,,P
117414-102330,P,Kris,Kris Bubic,Bubic,40.36363636363637,11,10600,CIN@KC,KC,CIN,,,,,,P
117414-79280,P,Jesus,Jesus Luzardo,Luzardo,40.18181818181818,11,10500,ATL@PHI,PHI,ATL,,,,,,P
117414-52859,P,Jacob,Jacob deGrom,deGrom,33.18181818181818,11,10500,TOR@TEX,TEX,TOR,,,,,,P
117414-12477,P,Chris,Chris Sale,Sale,34.36363636363637,11,10400,ATL@PHI,ATL,PHI,,,,,,P
117414-187194,P,Bryan,Bryan Woo,Woo,38.2,10,10400,WSH@SEA,SEA,WSH,,,,,,P
117414-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.25,12,10400,TOR@TEX,TEX,TOR,DTD,Triceps,,,,P
117414-102396,P,Logan,Logan Gilbert,Gilbert,34.833333333333336,6,10400,WSH@SEA,SEA,WSH,IL,Elbow,,,,P
117414-82550,P,Hunter,Hunter Greene,Greene,37.77777777777778,9,10200,CIN@KC,CIN,KC,,,,Yes,,P
117414-60633,P,Carlos,Carlos Rodon,Rodon,40.916666666666664,12,10100,NYY@LAA,NYY,LAA,,,,,,P
117414-118225,P,Cristopher,Cristopher Sanchez,Sanchez,34.4,10,10100,ATL@PHI,PHI,ATL,,,,,,P
117414-60647,P,Aaron,Aaron Nola,Nola,24.555555555555557,9,9900,ATL@PHI,PHI,ATL,IL,Ankle,,,,P
117414-82635,P,MacKenzie,MacKenzie Gore,Gore,39.09090909090909,11,9800,WSH@SEA,WSH,SEA,,,,,,P
117414-79270,P,Cole,Cole Ragans,Ragans,33.77777777777778,9,9800,CIN@KC,KC,CIN,IL,Groin,,,,P
117414-16961,P,Jameson,Jameson Taillon,Taillon,28.454545454545453,11,9700,COL@CHC,CHC,COL,,,,,,P
117414-63136,P,Matthew,Matthew Boyd,Boyd,31.9,10,9700,COL@CHC,CHC,COL,,,,Yes,,P
117414-83157,P,Ranger,Ranger Suarez,Suarez,38.8,5,9600,ATL@PHI,PHI,ATL,,,,,,P
117414-182153,P,Kodai,Kodai Senga,Senga,34.2,10,9600,CWS@NYM,NYM,CWS,,,,,,P
117414-79232,P,Clay,Clay Holmes,Holmes,30.454545454545453,11,9500,CWS@NYM,NYM,CWS,,,,,,P
117414-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,STL@BAL,BAL,STL,IL,Lat,,,,P
117414-219697,P,Noah,Noah Cameron,Cameron,37.333333333333336,3,9400,CIN@KC,KC,CIN,,,,Yes,,P
117414-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@NYM,CWS,NYM,IL,Elbow,,,,P
117414-165512,P,Andrew,Andrew Abbott,Abbott,33.125,8,9400,CIN@KC,CIN,KC,,,,,,P
117414-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,ATL@PHI,ATL,PHI,IL,Shoulder,,,,P
117414-38000,P,Kevin,Kevin Gausman,Gausman,32.18181818181818,11,9200,TOR@TEX,TOR,TEX,,,,,,P
117414-102408,P,Matthew,Matthew Liberatore,Liberatore,32.3,10,9100,STL@BAL,STL,BAL,,,,,,P
117414-71034,P,Seth,Seth Lugo,Lugo,31.22222222222222,9,9100,CIN@KC,KC,CIN,IL,Finger,,,,P
117414-53067,P,Chris,Chris Bassitt,Bassitt,30.90909090909091,11,9100,TOR@TEX,TOR,TEX,,,,,,P
117414-198702,P,Shota,Shota Imanaga,Imanaga,27.5,8,9000,COL@CHC,CHC,COL,IL,Hamstring,,,,P
117414-53590,P,Nick,Nick Martinez,Martinez,26.90909090909091,11,9000,CIN@KC,CIN,KC,,,,,,P
117414-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@LAA,NYY,LAA,IL,Elbow,,,,P
117414-82582,P,Griffin,Griffin Canning,Canning,28.1,10,9000,CWS@NYM,NYM,CWS,,,,Yes,,P
117414-102345,P,Jose,Jose Soriano,Soriano,26.272727272727273,11,9000,NYY@LAA,LAA,NYY,,,,,,P
117414-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,32.45454545454545,11,8900,ATL@PHI,ATL,PHI,,,,,,P
117414-17064,P,Sonny,Sonny Gray,Gray,32.18181818181818,11,8900,STL@BAL,STL,BAL,,,,,,P
117414-68518,P,Spencer,Spencer Turnbull,Turnbull,18.529411764705884,17,8900,TOR@TEX,TOR,TEX,,,,,,P
117414-79109,P,Tyler,Tyler Mahle,Mahle,29.727272727272727,11,8900,TOR@TEX,TEX,TOR,,,,Yes,,P
117414-82621,P,Clarke,Clarke Schmidt,Schmidt,26.714285714285715,7,8800,NYY@LAA,NYY,LAA,,,,Yes,,P
117414-52165,P,Sean,Sean Manaea,Manaea,31.083333333333332,36,8800,CWS@NYM,NYM,CWS,IL,Oblique,,,,P
117414-154714,P,Tylor,Tylor Megill,Megill,31.09090909090909,11,8800,CWS@NYM,NYM,CWS,,,,,,P
117414-79162,P,Luis,Luis Castillo,Castillo,28.727272727272727,11,8800,WSH@SEA,SEA,WSH,,,,,,P
117414-118206,P,Luis,Luis Gil,Gil,30.29032258064516,31,8800,NYY@LAA,NYY,LAA,IL,Lat,,,,P
117414-37999,P,Michael,Michael Wacha,Wacha,25.90909090909091,11,8700,CIN@KC,KC,CIN,,,,,,P
117414-119329,P,Nick,Nick Lodolo,Lodolo,30.181818181818183,11,8600,CIN@KC,CIN,KC,,,,,,P
117414-164509,P,AJ,AJ Smith-Shawver,Smith-Shawver,27.875,8,8600,ATL@PHI,ATL,PHI,,,,Yes,,P
117414-79207,P,Grant,Grant Holmes,Holmes,27.90909090909091,11,8600,ATL@PHI,ATL,PHI,,,,,,P
117414-52728,P,Michael,Michael Lorenzen,Lorenzen,26.09090909090909,12,8600,CIN@KC,KC,CIN,,,,,,P
117414-82618,P,David,David Peterson,Peterson,32.4,10,8500,CWS@NYM,NYM,CWS,,,,,,P
117414-198912,P,Will,Will Warren,Warren,27.818181818181817,11,8400,NYY@LAA,NYY,LAA,,,,,,P
117414-119414,P,George,George Kirby,Kirby,8,1,8400,WSH@SEA,SEA,WSH,,,,Yes,,P
117414-162445,P,Spencer,Spencer Strider,Strider,22,3,8400,ATL@PHI,ATL,PHI,,,,,,P
117414-68564,P,Erick,Erick Fedde,Fedde,23.727272727272727,11,8400,STL@BAL,STL,BAL,,,,,,P
117414-146664,P,Bryce,Bryce Elder,Elder,24.125,8,8400,ATL@PHI,ATL,PHI,,,,,,P
117414-165706,P,Jack,Jack Leiter,Leiter,22.75,8,8400,TOR@TEX,TEX,TOR,,,,,,P
117414-60639,P,Jose,Jose Berrios,Berrios,27.272727272727273,11,8300,TOR@TEX,TOR,TEX,,,,,,P
117414-38246,P,Tyler,Tyler Anderson,Anderson,25.818181818181817,11,8300,NYY@LAA,LAA,NYY,,,,,,P
117414-5481,P,Max,Max Scherzer,Scherzer,6,1,8300,TOR@TEX,TOR,TEX,IL,Thumb,,,,P
117414-68482,P,Zach,Zach Eflin,Eflin,20.666666666666668,6,8200,STL@BAL,BAL,STL,,,,,,P
117414-220840,P,Shane,Shane Smith,Smith,28.3,10,8200,CWS@NYM,CWS,NYM,,,,Yes,,P
