player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Patrick Corbin,Texas Rangers,0.22-0.45,$8200,3.05,0.22,0.45,4.78,1,0,5.42,5.05,3.21,2.88,0.86,1.94,4.76,1.29,,25,NYY @ TEX
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.24,0.02,0.02,2.53,0,0.2,0.38,0.29,0.12,0.11,0.04,0.06,0.12,0.93,,1.3,NYY @ TEX
Max Fried,New York Yankees,0.47-0.25,$9700,3.27,0.47,0.25,3.45,1,0,5.87,5.07,2.54,2.25,0.57,1.59,5.24,1.14,,31.7,NYY @ TEX
David Bednar,New York Yankees,0.03-0.03,$5500,0.35,0.03,0.03,3.18,0,0.3,0.55,0.46,0.21,0.19,0.05,0.16,0.2,1.12,,1.9,NYY @ TEX
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.45,0.03,0.03,1.62,0,0.32,0.6,0.4,0.12,0.11,0.04,0.21,0.29,1.03,,2.5,KC @ BOS
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.24,0.02,0.02,2.61,0,0.18,0.33,0.26,0.1,0.1,0.03,0.11,0.15,1.11,,1.3,KC @ BOS
Bailey Falter,Kansas City Royals,0.19-0.44,$7200,2.25,0.19,0.44,6.42,1,0,4.59,5.12,3.72,3.27,0.8,1.85,3.35,1.52,,16.2,KC @ BOS
Brayan Bello,Boston Red Sox,0.47-0.23,$8800,3.41,0.47,0.23,3.65,1,0,5.85,5.09,2.81,2.37,0.53,1.67,4.82,1.16,,30,KC @ BOS
Erick Fedde,Atlanta Braves,0.2-0.37,$6400,2.91,0.2,0.37,5.82,1,0,4.72,4.86,3.41,3.05,0.75,2.08,3.7,1.47,,18.6,MIL @ ATL
Tyler Kinley,Atlanta Braves,0.02-0.02,$5500,0.22,0.02,0.02,5.61,0,0.19,0.35,0.39,0.24,0.22,0.04,0.21,0.24,1.7,,1.2,MIL @ ATL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.44,0.03,0.03,2.27,0,0.31,0.58,0.43,0.16,0.15,0.03,0.23,0.3,1.13,,2.4,MIL @ ATL
Quinn Priester,Milwaukee Brewers,0.41-0.27,$9900,2.66,0.41,0.27,4.22,1,0,5.43,5.07,3,2.55,0.66,1.68,4.43,1.24,,26.3,MIL @ ATL
Eric Lauer,Toronto Blue Jays,0.4-0.22,$9800,2.78,0.4,0.22,4.82,1,0,5.32,5.04,3.08,2.85,0.69,1.3,5.22,1.19,,27.2,TOR @ COL
Tanner Gordon,Colorado Rockies,0.19-0.38,$6900,2.7,0.19,0.38,5.97,1,0,5.13,5.49,3.71,3.4,0.84,1.62,3.65,1.39,,18.6,TOR @ COL
