player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Chris Paddack,Detroit Tigers,0.45-0.23,$8500,3.22,0.45,0.23,3.56,1,0,5.6,5.26,2.49,2.21,0.56,1.1,4.16,1.14,,27.4,DET @ CHW
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.36,0.03,0.03,3.28,0,0.3,0.56,0.48,0.22,0.2,0.05,0.2,0.23,1.21,,2,DET @ CHW
Elvis Peguero,Chicago White Sox,0.19-0.41,$5500,3.67,0.19,0.41,5.39,1,0,4.89,5.13,3.28,2.93,0.54,2.27,3.94,1.51,,20.2,DET @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,4.52,0,0.2,0.37,0.37,0.2,0.19,0.07,0.19,0.2,1.5,,1.3,DET @ CHW
Jose Quintana,Milwaukee Brewers,0.39-0.21,$8000,3.29,0.39,0.21,4.11,1,0,5.65,5.22,3.09,2.58,0.79,1.88,4.28,1.26,,26.3,PIT @ MIL
Andrew Heaney,Pittsburgh Pirates,0.21-0.35,$7300,2.7,0.21,0.35,5.13,1,0,5.02,5.3,3.35,2.86,0.94,1.58,3.58,1.37,,19.7,PIT @ MIL
Felipe Vazquez,Pittsburgh Pirates,0.02-0.02,N/A,N/A,0.02,0.02,3.3,0,0.19,0.35,0.3,0.14,0.13,0.03,0.13,0.16,1.22,,1.3,PIT @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.42,0.03,0.03,2.27,0,0.31,0.58,0.43,0.16,0.15,0.04,0.21,0.28,1.1,,2.3,PIT @ MIL
Trevor May,Oakland Athletics,0.02-0.03,N/A,N/A,0.02,0.03,3.3,0,0.26,0.48,0.41,0.19,0.17,0.04,0.17,0.21,1.22,,1.7,TB @ OAK
Jeffrey Springs,Oakland Athletics,0.29-0.36,$9500,2.81,0.29,0.36,3.97,1,0,5.31,4.95,2.49,2.34,0.92,1.85,4.71,1.28,,26.7,TB @ OAK
Pete Fairbanks,Tampa Bay Rays,0.02-0.03,$5500,0.31,0.02,0.03,2.83,0,0.24,0.45,0.37,0.16,0.14,0.02,0.16,0.2,1.16,,1.7,TB @ OAK
Ryan Pepiot,Tampa Bay Rays,0.36-0.3,$9200,3.0,0.36,0.3,4.08,1,0,5.25,5.03,2.58,2.38,1.24,1.78,5.11,1.3,,27.6,TB @ OAK
Bailey Falter,Kansas City Royals,0.38-0.2,$7400,3.46,0.38,0.2,3.63,1,0,5.17,4.51,2.34,2.08,0.51,1.56,4.06,1.17,,25.6,WSH @ KC
Cade Cavalli,Washington Nationals,0.24-0.47,$7700,2.99,0.24,0.47,5.45,1,0,5.35,5.71,3.57,3.24,0.92,1.9,4.6,1.42,,23,WSH @ KC
Will Warren,New York Yankees,0.32-0.29,$8700,3.4,0.32,0.29,3.97,1,0,5.38,4.3,2.6,2.37,0.73,2.14,5.61,1.2,,29.6,MIN @ NYY
Zebby Matthews,Minnesota Twins,0.28-0.35,$7900,3.3,0.28,0.35,4.46,1,0,4.94,4.57,2.7,2.45,0.79,1.59,5.08,1.25,,26.1,MIN @ NYY
Yu Darvish,San Diego Padres,0.23-0.39,$7500,3.17,0.23,0.39,3.88,1,0,4.92,4.68,2.37,2.12,0.52,1.59,4.13,1.28,,23.8,SD @ SF
Logan Webb,San Francisco Giants,0.4-0.27,$10200,3.61,0.4,0.27,2.7,1,0,6.06,4.81,2.12,1.82,0.52,1.24,6.41,1,,36.8,SD @ SF
Mason Miller,San Diego Padres,0.02-0.02,$5500,0.31,0.02,0.02,3.6,0,0.21,0.4,0.35,0.17,0.16,0.05,0.19,0.28,1.37,,1.7,SD @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.33,0.03,0.03,3.73,0,0.28,0.53,0.48,0.24,0.22,0.03,0.15,0.24,1.19,,1.8,SD @ SF
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.4,0.03,0.03,1.57,0,0.28,0.52,0.35,0.1,0.09,0.04,0.18,0.25,1.01,,2.2,BOS @ HOU
Josh Hader,Houston Astros,0.02-0.02,$5500,0.29,0.02,0.02,2.31,0,0.22,0.41,0.31,0.11,0.11,0.07,0.13,0.21,1.07,,1.6,BOS @ HOU
Cristian Javier,Houston Astros,0.2-0.34,$8300,2.39,0.2,0.34,4.56,1,0,4.32,4.05,2.54,2.19,0.66,1.72,3.7,1.34,,19.8,BOS @ HOU
Garrett Crochet,Boston Red Sox,0.37-0.22,$11000,2.81,0.37,0.22,3.84,1,0,5.04,4.59,2.37,2.15,0.52,1.4,6.03,1.19,,30.9,BOS @ HOU
