Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119975-119340,P,Tarik,Tarik Skubal,Skubal,43.92307692307692,26,10800,DET@KC,DET,KC,,,,,,P
119975-146687,P,Hunter,Hunter Brown,Brown,38.57692307692308,26,10800,LAA@HOU,HOU,LAA,,,,,,P
119975-82607,P,Trevor,Trevor Rogers,Rogers,40.38461538461539,13,10700,BAL@SF,BAL,SF,,,,Yes,,P
119975-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.45454545454545,22,10700,TEX@ATH,TEX,ATH,IL,Shoulder,,,,P
119975-187194,P,Bryan,Bryan Woo,Woo,37.84615384615385,26,10500,SEA@CLE,SEA,CLE,,,,,,P
119975-85599,P,Framber,Framber Valdez,Valdez,36.03846153846154,26,10400,LAA@HOU,HOU,LAA,,,,,,P
119975-119414,P,George,George Kirby,Kirby,31.666666666666668,18,10200,SEA@CLE,SEA,CLE,,,,,,P
119975-119430,P,Joe,Joe Ryan,Ryan,35.23076923076923,26,10100,SD@MIN,MIN,SD,,,,,,P
119975-79091,P,Dylan,Dylan Cease,Cease,30.037037037037038,27,10100,SD@MIN,SD,MIN,,,,,,P
119975-102396,P,Logan,Logan Gilbert,Gilbert,33.21052631578947,19,10100,SEA@CLE,SEA,CLE,,,,Yes,,P
119975-101839,P,Logan,Logan Webb,Webb,37.392857142857146,28,10000,BAL@SF,SF,BAL,,,,,,P
119975-63136,P,Matthew,Matthew Boyd,Boyd,33.19230769230769,26,10000,CHC@COL,CHC,COL,,,,,,P
119975-198702,P,Shota,Shota Imanaga,Imanaga,30.2,20,9900,CHC@COL,CHC,COL,,,,,,P
119975-68488,P,Blake,Blake Snell,Snell,31.714285714285715,7,9900,ARI@LAD,LAD,ARI,,,,,,P
119975-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,ARI@LAD,LAD,ARI,IL,Shoulder,,,,P
119975-52859,P,Jacob,Jacob deGrom,deGrom,35.12,25,9900,TEX@ATH,TEX,ATH,,,,,,P
119975-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,SD@MIN,MIN,SD,IL,Shoulder,,,,P
119975-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.32,25,9800,ARI@LAD,LAD,ARI,,,,,,P
119975-53029,P,Robbie,Robbie Ray,Ray,33.25,28,9700,BAL@SF,SF,BAL,,,,,,P
119975-79951,P,Nick,Nick Pivetta,Pivetta,36.34615384615385,26,9600,SD@MIN,SD,MIN,,,,Yes,,P
119975-198912,P,Will,Will Warren,Warren,26,28,9600,NYY@CWS,NYY,CWS,,,,,,P
119975-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,ARI@LAD,ARI,LAD,IL,Elbow,,,,P
119975-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,NYY@CWS,NYY,CWS,IL,Elbow,,,,P
119975-102001,P,Yusei,Yusei Kikuchi,Kikuchi,29.178571428571427,28,9600,LAA@HOU,LAA,HOU,,,,,,P
119975-102330,P,Kris,Kris Bubic,Bubic,34.5,20,9600,DET@KC,KC,DET,IL,Shoulder,,,,P
119975-52185,P,Max,Max Fried,Fried,34.48148148148148,27,9500,NYY@CWS,NYY,CWS,,,,,,P
119975-60633,P,Carlos,Carlos Rodon,Rodon,35.42857142857143,28,9500,NYY@CWS,NYY,CWS,,,,,,P
119975-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,BAL@SF,BAL,SF,IL,Elbow,,,,P
119975-193326,P,Jacob,Jacob Lopez,Lopez,26.714285714285715,21,9400,TEX@ATH,ATH,TEX,IL,Elbow,,,,P
119975-79270,P,Cole,Cole Ragans,Ragans,31,10,9300,DET@KC,KC,DET,IL,Shoulder,,,,P
119975-219697,P,Noah,Noah Cameron,Cameron,28.31578947368421,19,9200,DET@KC,KC,DET,,,,,,P
119975-52183,P,Tyler,Tyler Glasnow,Glasnow,27.923076923076923,13,9200,ARI@LAD,LAD,ARI,,,,Yes,,P
119975-117232,P,Michael,Michael King,King,31.454545454545453,11,9100,SD@MIN,SD,MIN,IL,Knee,,,,P
119975-79109,P,Tyler,Tyler Mahle,Mahle,28.785714285714285,14,9100,TEX@ATH,TEX,ATH,IL,Shoulder,,,,P
119975-85253,P,Casey,Casey Mize,Mize,27.130434782608695,23,9100,DET@KC,DET,KC,,,,,,P
119975-228790,P,Cam,Cam Schlittler,Schlittler,30.75,8,9100,NYY@CWS,NYY,CWS,,,,Yes,,P
119975-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@CWS,NYY,CWS,IL,Elbow,,,,P
119975-165698,P,Taj,Taj Bradley,Bradley,23.863636363636363,22,9000,SD@MIN,MIN,SD,,,,Yes,,P
119975-163700,P,Kyle,Kyle Bradish,Bradish,46,1,9000,BAL@SF,BAL,SF,,,,,,P
119975-102447,P,Dean,Dean Kremer,Kremer,26,27,8900,BAL@SF,BAL,SF,,,,,,P
119975-79246,P,Jack,Jack Flaherty,Flaherty,29.423076923076923,26,8900,DET@KC,DET,KC,,,,Yes,,P
119975-16961,P,Jameson,Jameson Taillon,Taillon,27,19,8800,CHC@COL,CHC,COL,IL,Groin,,,,P
119975-101881,P,Merrill,Merrill Kelly,Kelly,32.22222222222222,27,8800,TEX@ATH,TEX,ATH,,,,Yes,,P
119975-170527,P,Jason,Jason Alexander,Alexander,19.846153846153847,13,8700,LAA@HOU,HOU,LAA,,,,,,P
119975-79162,P,Luis,Luis Castillo,Castillo,28.444444444444443,27,8700,SEA@CLE,SEA,CLE,,,,,,P
119975-71034,P,Seth,Seth Lugo,Lugo,27.153846153846153,26,8700,DET@KC,KC,DET,,,,,,P
119975-164521,P,Brandon,Brandon Walter,Walter,31.88888888888889,9,8600,LAA@HOU,HOU,LAA,IL,Elbow,,,,P
119975-185501,P,Tanner,Tanner Bibee,Bibee,26.76923076923077,26,8600,SEA@CLE,CLE,SEA,,,,,,P
119975-165551,P,Reese,Reese Olson,Olson,28.076923076923077,13,8600,DET@KC,DET,KC,IL,Shoulder,,,,P
119975-219724,P,Ryan,Ryan Bergert,Bergert,20.5,16,8500,DET@KC,KC,DET,,,,,,P
119975-119411,P,Joey,Joey Cantillo,Cantillo,12.758620689655173,29,8500,SEA@CLE,CLE,SEA,,,,,,P
119975-168872,P,Ronel,Ronel Blanco,Blanco,28.555555555555557,9,8500,LAA@HOU,HOU,LAA,IL,Elbow,,,,P
119975-37999,P,Michael,Michael Wacha,Wacha,26.846153846153847,26,8500,DET@KC,KC,DET,IL,Personal,,,,P
119975-5466,P,Charlie,Charlie Morton,Morton,23.642857142857142,28,8500,DET@KC,DET,KC,,,,,,P
119975-165518,P,Gavin,Gavin Williams,Williams,28.846153846153847,26,8500,SEA@CLE,CLE,SEA,,,,Yes,,P
119975-199728,P,Landen,Landen Roupp,Roupp,25.545454545454547,22,8400,BAL@SF,SF,BAL,IL,Knee,,,,P
119975-11328,P,Martin,Martin Perez,Perez,28.142857142857142,7,8400,NYY@CWS,CWS,NYY,,,,,,P
119975-85476,P,Jeffrey,Jeffrey Springs,Springs,25.535714285714285,28,8400,TEX@ATH,ATH,TEX,,,,,,P
119975-179725,P,Luis,Luis Ortiz,Ortiz,29.3125,16,8400,SEA@CLE,CLE,SEA,O,Personal,,,,P
119975-222787,P,Roki,Roki Sasaki,Sasaki,16.375,8,8400,ARI@LAD,LAD,ARI,IL,Shoulder,,,,P
119975-118206,P,Luis,Luis Gil,Gil,24,5,8300,NYY@CWS,NYY,CWS,,,,,,P
119975-165636,P,Hayden,Hayden Wesneski,Wesneski,24.833333333333332,6,8300,LAA@HOU,HOU,LAA,IL,Elbow,,,,P
119975-211874,P,Kumar,Kumar Rocker,Rocker,19.571428571428573,14,8200,TEX@ATH,TEX,ATH,,,,,,P
119975-165547,P,Jackson,Jackson Jobe,Jobe,22.7,10,8200,DET@KC,DET,KC,IL,Elbow,,,,P
119975-164497,P,Ryne,Ryne Nelson,Nelson,22.214285714285715,29,8100,ARI@LAD,ARI,LAD,,,,,,P
119975-228077,P,Jack,Jack Perkins,Perkins,16.25,12,8100,TEX@ATH,ATH,TEX,IL,Shoulder,,,,P
119975-232379,P,Parker,Parker Messick,Messick,44,2,8100,SEA@CLE,CLE,SEA,,,,,,P
119975-102343,P,Tony,Tony Gonsolin,Gonsolin,26.285714285714285,7,8100,ARI@LAD,LAD,ARI,IL,Elbow,,,,P
119975-102345,P,Jose,Jose Soriano,Soriano,29,27,8100,LAA@HOU,LAA,HOU,,,,,,P
119975-110822,P,Jose,Jose Urquidy,Urquidy,0,1,8000,DET@KC,DET,KC,IL,Elbow,,,,P
119975-170315,P,Davis,Davis Martin,Martin,24.047619047619047,21,8000,NYY@CWS,CWS,NYY,,,,,,P
119975-203676,P,David,David Festa,Festa,22.272727272727273,11,8000,SD@MIN,MIN,SD,IL,Shoulder,,,,P
119975-68523,P,Joe,Joe Musgrove,Musgrove,28.45,20,8000,SD@MIN,SD,MIN,IL,Elbow,,,,P
119975-64488,P,Colin,Colin Rea,Rea,21.444444444444443,27,8000,CHC@COL,CHC,COL,,,,,,P
119975-185490,P,Logan,Logan Allen,Allen,22.53846153846154,26,8000,SEA@CLE,CLE,SEA,,,,,,P
119975-165543,P,Sean,Sean Burke,Burke,23.291666666666668,24,8000,NYY@CWS,CWS,NYY,,,,,,P
119975-198876,P,Cade,Cade Horton,Horton,27,19,7900,CHC@COL,CHC,COL,,,,,,P
119975-16931,P,Yu,Yu Darvish,Darvish,20.9,10,7900,SD@MIN,SD,MIN,,,,,,P
119975-60644,P,Luis,Luis Severino,Severino,23.791666666666668,24,7900,TEX@ATH,ATH,TEX,IL,Oblique,,,,P
119975-146663,P,Slade,Slade Cecconi,Cecconi,26.166666666666668,18,7900,SEA@CLE,CLE,SEA,,,,,,P
119975-52728,P,Michael,Michael Lorenzen,Lorenzen,24.904761904761905,22,7900,DET@KC,KC,DET,,,,,,P
119975-202541,P,Cade,Cade Povich,Povich,24.666666666666668,18,7900,BAL@SF,BAL,SF,,,,,,P
119975-79073,P,Michael,Michael Soroka,Soroka,24.647058823529413,17,7800,CHC@COL,CHC,COL,IL,Shoulder,,,,P
119975-185896,P,Cody,Cody Bradford,Bradford,29.785714285714285,14,7800,TEX@ATH,TEX,ATH,IL,Elbow,,,,P
119975-81594,P,Dietrich,Dietrich Enns,Enns,9.6875,16,7800,BAL@SF,BAL,SF,,,,,,P
119975-102335,P,Cristian,Cristian Javier,Javier,22,4,7800,LAA@HOU,HOU,LAA,,,,,,P
119975-68485,P,Ryan,Ryan Yarbrough,Yarbrough,16.6875,16,7700,NYY@CWS,NYY,CWS,IL,Oblique,,,,P
119975-5427,P,Clayton,Clayton Kershaw,Kershaw,25.11764705882353,17,7700,ARI@LAD,LAD,ARI,,,,,,P
119975-79224,P,Chris,Chris Paddack,Paddack,19.666666666666668,27,7700,DET@KC,DET,KC,,,,,,P
119975-204505,P,Justin,Justin Wrobleski,Wrobleski,17.625,16,7700,ARI@LAD,LAD,ARI,,,,,,P
119975-135650,P,Landon,Landon Knack,Knack,20.11111111111111,9,7600,ARI@LAD,LAD,ARI,,,,,,P
