Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118849-16960,P,Zack,Zack Wheeler,Wheeler,44.4,20,11000,BOS@PHI,PHI,BOS,,,,,,P
118849-52859,P,Jacob,Jacob deGrom,deGrom,36.95,20,11000,ATH@TEX,TEX,ATH,,,,,,P
118849-118225,P,Cristopher,Cristopher Sanchez,Sanchez,39.4,20,10600,BOS@PHI,PHI,BOS,,,,,,P
118849-83157,P,Ranger,Ranger Suarez,Suarez,37,14,10500,BOS@PHI,PHI,BOS,,,,,,P
118849-135977,P,Garrett,Garrett Crochet,Crochet,43.80952380952381,21,10300,BOS@PHI,BOS,PHI,,,,,,P
118849-13233,P,Nathan,Nathan Eovaldi,Eovaldi,36.8125,16,10200,ATH@TEX,TEX,ATH,,,,,,P
118849-60633,P,Carlos,Carlos Rodon,Rodon,36.285714285714285,21,10000,NYY@TOR,NYY,TOR,,,,,,P
118849-66766,P,Adrian,Adrian Houser,Houser,34.1,10,9900,CWS@TB,CWS,TB,,,,,,P
118849-60647,P,Aaron,Aaron Nola,Nola,24.555555555555557,9,9900,BOS@PHI,PHI,BOS,IL,Ribs,,,,P
118849-79280,P,Jesus,Jesus Luzardo,Luzardo,32.3,20,9700,BOS@PHI,PHI,BOS,,,,Yes,,P
118849-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,NYY@TOR,NYY,TOR,IL,Elbow,,,,P
118849-82630,P,Shane,Shane Baz,Baz,29.1,20,9600,CWS@TB,TB,CWS,,,,,,P
118849-52185,P,Max,Max Fried,Fried,36.2,20,9600,NYY@TOR,NYY,TOR,,,,Yes,,P
118849-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,BAL@CLE,BAL,CLE,IL,Elbow,,,,P
118849-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@TB,CWS,TB,IL,Elbow,,,,P
118849-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,CWS@TB,TB,CWS,IL,Triceps,,,,P
118849-83166,P,Zack,Zack Littell,Littell,28.6,20,9200,CWS@TB,TB,CWS,,,,,,P
118849-82554,P,Shane,Shane Bieber,Bieber,58,5,9200,BAL@CLE,CLE,BAL,IL,Elbow,,,,P
118849-79109,P,Tyler,Tyler Mahle,Mahle,28.785714285714285,14,9100,ATH@TEX,TEX,ATH,IL,Shoulder,,,,P
118849-82607,P,Trevor,Trevor Rogers,Rogers,34.714285714285715,7,9100,BAL@CLE,BAL,CLE,,,,,,P
118849-135647,P,Ryan,Ryan Pepiot,Pepiot,31.38095238095238,21,9000,CWS@TB,TB,CWS,,,,,,P
