player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.22,0.02,0.02,5.28,0,0.19,0.35,0.38,0.22,0.21,0.07,0.18,0.22,1.59,,1.2,CHW @ NYM
Shane Smith,Chicago White Sox,0.23-0.47,$8200,2.76,0.23,0.47,4.83,1,0,4.99,5.15,2.86,2.68,0.92,2.05,4.38,1.44,,22.6,CHW @ NYM
Miles Mikolas,St. Louis Cardinals,0.24-0.32,$7800,2.6,0.24,0.32,4.8,1,0,5.04,5.28,2.84,2.69,0.63,1.55,3.45,1.36,,20.3,STL @ BAL
Ryan Helsley,St. Louis Cardinals,0.02-0.03,$5500,0.44,0.02,0.03,2.68,0,0.26,0.49,0.39,0.16,0.15,0.04,0.22,0.43,1.23,,2.4,STL @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.36,0.02,0.03,3.54,0,0.24,0.44,0.39,0.19,0.17,0.05,0.23,0.36,1.39,,2,STL @ BAL
Cade Povich,Baltimore Orioles,0.31-0.28,$7700,3.29,0.31,0.28,4.63,1,0,5.3,5.32,2.96,2.73,0.83,2.11,4.73,1.4,,25.3,STL @ BAL
Zack Wheeler,Philadelphia Phillies,0.42-0.23,$11000,3.52,0.42,0.23,3.18,1,0,5.86,4.87,2.34,2.07,0.61,1.45,7.53,1.08,,38.7,ATL @ PHI
Raisel Iglesias,Atlanta Braves,0.02-0.02,$5500,0.24,0.02,0.02,3.88,0,0.18,0.33,0.3,0.16,0.14,0.07,0.07,0.22,1.12,,1.3,ATL @ PHI
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.33,0.03,0.03,7.12,0,0.32,0.6,0.77,0.52,0.47,0.15,0.22,0.41,1.64,,1.8,ATL @ PHI
AJ Smith-Shawver,Atlanta Braves,0.18-0.42,$8600,2.53,0.18,0.42,5.54,1,0,4.9,5.26,3.19,3.01,0.85,1.95,4.64,1.47,,21.8,ATL @ PHI
