player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.47,0.02,0.03,3.24,0,0.25,0.46,0.39,0.18,0.17,0.05,0.25,0.53,1.39,,2.6,BOS @ KC
Michael Lorenzen,Kansas City Royals,0.23-0.41,$8300,2.53,0.23,0.41,5.74,1,0,5.03,5.51,3.51,3.21,0.8,1.94,4.24,1.48,,21,BOS @ KC
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.4,0.02,0.03,2.52,0,0.25,0.47,0.36,0.14,0.13,0.03,0.15,0.37,1.09,,2.2,BOS @ KC
Hunter Dobbins,Boston Red Sox,0.39-0.28,$7600,3.37,0.39,0.28,4.34,1,0,5.43,5.3,2.91,2.62,0.75,1.61,4.38,1.27,,25.6,BOS @ KC
Aaron Nola,Philadelphia Phillies,0.41-0.28,$9600,3.39,0.41,0.28,3.74,1,0,5.83,5.59,2.62,2.42,0.88,1.29,5.94,1.18,,32.5,PHI @ CLE
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.29,0.03,0.03,7.58,0,0.28,0.51,0.68,0.47,0.43,0.14,0.18,0.41,1.68,,1.6,PHI @ CLE
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.35,0.02,0.02,2.31,0,0.22,0.42,0.31,0.12,0.11,0.02,0.06,0.29,0.9,,1.9,PHI @ CLE
Gavin Williams,Cleveland Guardians,0.25-0.36,$7800,3.27,0.25,0.36,4.55,1,0,4.81,4.45,2.67,2.43,0.63,2.08,5.11,1.36,,25.5,PHI @ CLE
Kevin Gausman,Toronto Blue Jays,0.24-0.42,$8600,3.12,0.24,0.42,4.04,1,0,5.32,4.91,2.64,2.39,0.63,1.84,4.99,1.27,,26.8,TOR @ SEA
Jeff Hoffman,Toronto Blue Jays,0.02-0.02,$5500,0.36,0.02,0.02,2.89,0,0.2,0.38,0.31,0.13,0.12,0.05,0.09,0.37,1.03,,2,TOR @ SEA
Luis Castillo,Seattle Mariners,0.43-0.25,$9200,3.43,0.43,0.25,2.97,1,0,5.83,4.93,2.05,1.93,0.75,1.56,5,1.11,,31.6,TOR @ SEA
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.6,0.03,0.03,1.39,0,0.3,0.55,0.35,0.09,0.08,0.04,0.25,0.56,1.1,,3.3,TOR @ SEA
Eduardo Rodriguez,Arizona Diamondbacks,0.25-0.24,$7900,2.66,0.25,0.24,5.34,1,0,4.68,4.67,3.03,2.78,0.96,1.78,4.22,1.38,,21,LAD @ ARI
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.45,0.03,0.03,1.85,0,0.26,0.49,0.34,0.11,0.1,0.03,0.17,0.38,1.04,,2.5,LAD @ ARI
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.38,0.02,0.03,3.23,0,0.23,0.44,0.37,0.17,0.16,0.06,0.15,0.39,1.19,,2.1,LAD @ ARI
Roki Sasaki,Los Angeles Dodgers,0.26-0.31,$8400,2.3,0.26,0.31,6.06,1,0,4.71,5.11,3.5,3.17,1,1.92,3.96,1.49,,19.3,LAD @ ARI
Ryan Pressly,Chicago Cubs,0.02-0.02,$5500,0.29,0.02,0.02,4.92,0,0.2,0.37,0.38,0.22,0.2,0.03,0.15,0.32,1.44,,1.6,CHC @ NYM
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.6,0.03,0.03,3.64,0,0.3,0.56,0.5,0.25,0.23,0.08,0.24,0.7,1.32,,3.3,CHC @ NYM
Jameson Taillon,Chicago Cubs,0.17-0.39,$8700,2.57,0.17,0.39,4.7,1,0,5.27,5.33,3,2.75,0.94,1.84,4.13,1.36,,22.4,CHC @ NYM
Clay Holmes,New York Mets,0.35-0.17,$8800,3.4,0.35,0.17,2.94,1,0,5.04,4.2,1.88,1.64,0.43,1.76,5.23,1.18,,29.9,CHC @ NYM
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.35,0.02,0.02,4.16,0,0.22,0.42,0.4,0.21,0.19,0.07,0.14,0.36,1.28,,1.9,BAL @ LAA
Kyle Hendricks,Los Angeles Angels,0.27-0.32,$6800,2.85,0.27,0.32,4.91,1,0,4.97,5.64,3.06,2.71,0.92,1.87,3.21,1.51,,19.4,BAL @ LAA
Felix Bautista,Baltimore Orioles,0.03-0.03,$5500,0.45,0.03,0.03,2.78,0,0.28,0.51,0.41,0.17,0.16,0.03,0.23,0.43,1.24,,2.5,BAL @ LAA
Tomoyuki Sugano,Baltimore Orioles,0.32-0.33,$8500,2.62,0.32,0.33,4.67,1,0,5.2,5.52,3.05,2.7,0.8,1.55,3.78,1.36,,22.3,BAL @ LAA
Nick Martinez,Cincinnati Reds,0.2-0.39,$8000,3.01,0.2,0.39,4.13,1,0,5.25,4.73,2.7,2.41,0.92,1.54,4.34,1.2,,24.1,CIN @ HOU
Josh Hader,Houston Astros,0.03-0.03,$5500,0.56,0.03,0.03,3.07,0,0.29,0.55,0.46,0.2,0.19,0.08,0.18,0.61,1.16,,3.1,CIN @ HOU
Alexis Diaz,Cincinnati Reds,0.02-0.02,$5500,0.25,0.02,0.02,6.77,0,0.2,0.38,0.47,0.31,0.29,0.1,0.24,0.35,1.86,,1.4,CIN @ HOU
Hunter Brown,Houston Astros,0.36-0.21,$11000,3.36,0.36,0.21,2.67,1,0,5.84,4.44,1.93,1.73,0.53,1.89,6.68,1.08,,37,CIN @ HOU
Jose Quintana,Milwaukee Brewers,0.19-0.44,$9000,2.66,0.19,0.44,4.57,1,0,5.59,5.28,3.08,2.83,0.97,1.94,4.31,1.29,,23.9,MIL @ TB
Zack Littell,Tampa Bay Rays,0.35-0.23,$8200,3.3,0.35,0.23,3.51,1,0,5.48,4.92,2.34,2.14,0.82,1.17,4.39,1.11,,27.1,MIL @ TB
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.44,0.03,0.03,2.95,0,0.27,0.51,0.42,0.18,0.17,0.03,0.21,0.41,1.23,,2.4,MIL @ TB
Trevor Megill,Milwaukee Brewers,0.02-0.02,$5500,0.38,0.02,0.02,2.99,0,0.23,0.42,0.35,0.15,0.14,0.04,0.17,0.39,1.22,,2.1,MIL @ TB
Devin Williams,New York Yankees,0.03-0.03,$5500,0.58,0.03,0.03,4.01,0,0.27,0.5,0.47,0.24,0.22,0.02,0.3,0.73,1.54,,3.2,NYY @ OAK
Mason Miller,Oakland Athletics,0.02-0.03,$5500,0.47,0.02,0.03,3.22,0,0.23,0.43,0.36,0.17,0.15,0.05,0.17,0.56,1.23,,2.6,NYY @ OAK
Osvaldo Bido,Oakland Athletics,0.3-0.38,$7100,3.32,0.3,0.38,4.61,1,0,4.95,5.11,2.9,2.53,0.71,2.22,4.4,1.48,,23.6,NYY @ OAK
Will Warren,New York Yankees,0.4-0.3,$7300,3.73,0.4,0.3,4.29,1,0,5.13,4.74,2.74,2.44,0.85,2.06,5.09,1.33,,27.2,NYY @ OAK
