player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Iglesias,San Diego Padres,$2500,2.72,3.92,0.26,0.87,0.68,0.15,0.01,0.07,0.27,0.07,0.03,0.21,0.65,0.237,0.282,0.347,0.629,6.8,NYM @ SD
Martin Maldonado,San Diego Padres,$2300,2.65,3.7,0.22,0.69,0.54,0.09,0,0.11,0.3,0,0.02,0.2,1.38,0.202,0.261,0.333,0.593,6.1,NYM @ SD
Manny Machado,San Diego Padres,$3600,2.86,4.37,0.51,0.89,0.56,0.16,0.02,0.19,0.48,0.05,0.04,0.5,0.95,0.232,0.323,0.443,0.766,10.3,NYM @ SD
Xander Bogaerts,San Diego Padres,$3100,2.77,4.15,0.46,0.88,0.63,0.16,0.04,0.09,0.25,0.13,0.05,0.36,0.82,0.238,0.313,0.383,0.696,8.6,NYM @ SD
Francisco Lindor,New York Mets,$3500,3.4,4.66,0.56,1.09,0.69,0.21,0.03,0.23,0.57,0.11,0.03,0.32,0.97,0.257,0.314,0.501,0.816,11.9,NYM @ SD
Brandon Nimmo,New York Mets,$3000,3.87,4.77,0.55,0.95,0.58,0.15,0.03,0.21,0.61,0.11,0.02,0.54,0.92,0.226,0.316,0.439,0.756,11.6,NYM @ SD
Juan Soto,New York Mets,$3700,3.05,4.55,0.53,0.9,0.55,0.18,0.02,0.21,0.49,0.08,0.02,0.63,0.98,0.235,0.342,0.475,0.817,11.3,NYM @ SD
Jeff McNeil,New York Mets,$2700,4.11,4.33,0.42,1.01,0.64,0.2,0.03,0.2,0.61,0.02,0.03,0.55,0.53,0.273,0.367,0.527,0.894,11.1,NYM @ SD
Pete Alonso,New York Mets,$3500,3.34,4.44,0.54,1.09,0.61,0.3,0.03,0.22,0.53,0,0,0.5,1.04,0.282,0.363,0.563,0.926,11.7,NYM @ SD
Fernando Tatis Jr.,San Diego Padres,$3500,4.23,4.59,0.71,1.22,0.8,0.2,0.03,0.27,0.71,0.17,0.06,0.62,0.77,0.311,0.407,0.614,1.021,14.8,NYM @ SD
Luis Arraez,San Diego Padres,$2800,3.14,4.48,0.34,1.2,0.99,0.16,0.04,0.08,0.26,0.14,0.04,0.22,0.58,0.288,0.328,0.418,0.746,8.8,NYM @ SD
Jake Cronenworth,San Diego Padres,$2900,2.86,4.03,0.39,0.9,0.63,0.17,0,0.13,0.4,0,0.01,0.38,0.9,0.251,0.323,0.416,0.739,8.3,NYM @ SD
Bryce Johnson,San Diego Padres,$2200,3.23,3.81,0.36,0.81,0.54,0.2,0.03,0.06,0.29,0.08,0.02,0.21,1.15,0.228,0.27,0.357,0.627,7.1,NYM @ SD
Brett Baty,New York Mets,$2600,3.88,4.1,0.44,0.93,0.61,0.18,0,0.2,0.56,0.07,0.02,0.31,1.2,0.249,0.313,0.474,0.787,10.1,NYM @ SD
Mark Vientos,New York Mets,$2500,3.04,4.22,0.36,0.75,0.43,0.2,0.02,0.11,0.33,0,0.01,0.33,1.02,0.201,0.284,0.36,0.644,7.6,NYM @ SD
Francisco Alvarez,New York Mets,$2500,3.48,3.99,0.33,0.72,0.43,0.16,0.02,0.15,0.55,0,0,0.46,1.12,0.208,0.3,0.418,0.718,8.7,NYM @ SD
Ronny Mauricio,New York Mets,$2500,3.44,3.88,0.43,0.75,0.43,0.2,0.01,0.14,0.44,0.09,0.03,0.26,1.2,0.215,0.276,0.414,0.69,8.6,NYM @ SD
Jackson Merrill,San Diego Padres,$2900,2.76,4.26,0.45,0.9,0.67,0.21,0.01,0.08,0.3,0.01,0.03,0.37,0.94,0.233,0.301,0.367,0.668,8,NYM @ SD
Giancarlo Stanton,New York Yankees,$3200,2.75,4.26,0.34,0.9,0.65,0.13,0.01,0.16,0.46,0,0.01,0.42,1.63,0.237,0.316,0.421,0.738,8.8,TB @ NYY
Yandy Diaz,Tampa Bay Rays,$3200,2.94,4.71,0.42,1.03,0.69,0.27,0.01,0.08,0.52,0.02,0.02,0.35,0.78,0.242,0.319,0.376,0.695,9.4,TB @ NYY
Cody Bellinger,New York Yankees,$3500,3.46,4.37,0.6,1.03,0.59,0.24,0,0.23,0.63,0.09,0.01,0.46,0.8,0.269,0.35,0.517,0.868,12.1,TB @ NYY
Ryan McMahon,New York Yankees,$2900,2.97,3.93,0.44,0.82,0.53,0.22,0.01,0.11,0.29,0.03,0.04,0.51,1.2,0.245,0.351,0.427,0.778,8.6,TB @ NYY
Trent Grisham,New York Yankees,$2800,3.71,4.6,0.49,0.86,0.52,0.23,0,0.18,0.45,0,0.01,0.66,1.21,0.224,0.344,0.44,0.784,10.4,TB @ NYY
Jazz Chisholm,New York Yankees,$3600,2.69,4.15,0.41,0.82,0.45,0.16,0.06,0.17,0.48,0.07,0.03,0.41,1.35,0.224,0.311,0.45,0.761,9.7,TB @ NYY
Taylor Walls,Tampa Bay Rays,$2600,2.77,3.82,0.32,0.7,0.55,0.08,0.05,0.05,0.29,0.13,0.04,0.4,0.89,0.207,0.293,0.317,0.61,7.2,TB @ NYY
Christopher Morel,Tampa Bay Rays,$2400,4.42,4.6,0.51,0.86,0.57,0.1,0.05,0.2,0.53,0.07,0.04,0.45,1.41,0.212,0.298,0.422,0.72,10.6,TB @ NYY
Jonathan Aranda,Tampa Bay Rays,$2900,3.83,4.38,0.59,1.19,0.78,0.3,0,0.17,0.56,0,0,0.34,1.1,0.297,0.354,0.513,0.868,11.1,TB @ NYY
Anthony Volpe,New York Yankees,$2900,2.83,3.82,0.39,0.83,0.55,0.23,0.02,0.08,0.43,0.03,0.03,0.33,1.1,0.242,0.309,0.408,0.717,8.2,TB @ NYY
Jose Caballero,Tampa Bay Rays,$2700,3.15,4.04,0.4,0.85,0.66,0.18,0.04,0.01,0.22,0.28,0.03,0.38,1.16,0.237,0.314,0.329,0.643,8.5,TB @ NYY
Jonny DeLuca,Tampa Bay Rays,$2100,4.05,3.93,0.52,0.98,0.85,0.11,0.02,0.02,0.35,0.17,0.05,0.31,0.78,0.274,0.335,0.343,0.679,8.5,TB @ NYY
Jasson Dominguez,New York Yankees,$3100,3.16,4.04,0.59,0.75,0.43,0.16,0.02,0.14,0.5,0.12,0.02,0.42,1.06,0.211,0.301,0.382,0.683,9.8,TB @ NYY
Austin Wells,New York Yankees,$3000,2.47,3.71,0.39,0.68,0.42,0.16,0.01,0.12,0.37,0.02,0.01,0.28,0.92,0.206,0.272,0.371,0.643,7.4,TB @ NYY
Junior Caminero,Tampa Bay Rays,$3300,3.36,4.49,0.57,1.03,0.67,0.22,0,0.23,0.63,0.04,0.01,0.21,1.01,0.244,0.286,0.483,0.769,11.1,TB @ NYY
Ben Rice,New York Yankees,$3100,2.61,4.48,0.4,0.72,0.52,0.12,0.01,0.09,0.41,0.02,0.05,0.52,1.19,0.187,0.293,0.304,0.597,8.1,TB @ NYY
Jake Mangum,Tampa Bay Rays,$2600,3.27,4.26,0.53,1,0.79,0.22,0.03,0.03,0.28,0.11,0.08,0.19,0.8,0.254,0.302,0.362,0.664,8.5,TB @ NYY
Mike Trout,Los Angeles Angels,$3300,3.42,4.39,0.5,1.03,0.68,0.19,0,0.22,0.49,0.08,0.01,0.52,1.25,0.269,0.361,0.508,0.869,11.3,TEX @ LAA
Travis d'Arnaud,Los Angeles Angels,$2600,3.42,3.95,0.43,0.84,0.47,0.22,0.01,0.18,0.51,0,0,0.24,1.13,0.23,0.277,0.454,0.731,8.9,TEX @ LAA
Marcus Semien,Texas Rangers,$2900,3.9,4.61,0.61,1.14,0.84,0.2,0.02,0.14,0.57,0.04,0.02,0.49,0.84,0.283,0.358,0.463,0.82,11.3,TEX @ LAA
Jorge Soler,Los Angeles Angels,$2700,2.96,4.06,0.36,0.77,0.49,0.19,0.01,0.14,0.39,0,0,0.32,1.04,0.211,0.279,0.398,0.677,8,TEX @ LAA
Chris Taylor,Los Angeles Angels,$2200,2.64,3.73,0.25,0.62,0.37,0.17,0.01,0.09,0.3,0.04,0,0.12,1.4,0.176,0.207,0.316,0.523,5.8,TEX @ LAA
Corey Seager,Texas Rangers,$3300,4.03,4.72,0.59,1.2,0.7,0.25,0.01,0.26,0.67,0.01,0.01,0.65,0.89,0.305,0.411,0.585,0.995,13.3,TEX @ LAA
Adolis Garcia,Texas Rangers,$2900,3.66,4.5,0.5,0.92,0.57,0.15,0.04,0.2,0.63,0.08,0.02,0.31,1.25,0.222,0.276,0.443,0.719,10.6,TEX @ LAA
Taylor Ward,Los Angeles Angels,$3100,3.77,4.28,0.56,0.88,0.44,0.24,0,0.26,0.66,0.04,0.03,0.44,1.22,0.233,0.319,0.52,0.839,11.7,TEX @ LAA
Luis Rengifo,Los Angeles Angels,$2400,2.67,3.84,0.31,0.86,0.75,0.1,0.04,0.03,0.26,0.06,0.03,0.18,0.52,0.24,0.279,0.332,0.611,6.4,TEX @ LAA
Sam Haggerty,Texas Rangers,$2800,4.43,4.83,0.76,1.1,0.83,0.21,0.05,0.05,0.44,0.28,0.02,0.56,0.77,0.269,0.366,0.393,0.759,12.4,TEX @ LAA
Jo Adell,Los Angeles Angels,$3000,2.83,4.17,0.38,0.79,0.48,0.16,0,0.19,0.48,0.04,0.04,0.13,1.16,0.204,0.246,0.402,0.648,8.5,TEX @ LAA
Jonah Heim,Texas Rangers,$2500,3.88,4.17,0.45,0.99,0.74,0.17,0.01,0.13,0.57,0.06,0.04,0.27,0.78,0.261,0.318,0.427,0.745,9.7,TEX @ LAA
Josh Smith,Texas Rangers,$2800,3.18,4.05,0.47,0.92,0.67,0.2,0.04,0.09,0.35,0.05,0.04,0.39,0.64,0.26,0.331,0.439,0.77,8.9,TEX @ LAA
Ezequiel Duran,Texas Rangers,$2200,3.09,3.94,0.33,0.72,0.52,0.15,0.05,0.05,0.28,0.09,0.01,0.21,1.31,0.198,0.248,0.317,0.565,6.8,TEX @ LAA
Josh Jung,Texas Rangers,$2700,3.59,4.39,0.48,1.17,0.97,0.18,0.01,0.08,0.52,0.04,0.03,0.28,1.11,0.295,0.351,0.422,0.774,9.7,TEX @ LAA
Zach Neto,Los Angeles Angels,$3300,3.42,4.62,0.49,1.05,0.65,0.2,0,0.24,0.64,0.11,0.01,0.2,1.18,0.245,0.286,0.464,0.75,11.3,TEX @ LAA
Nolan Schanuel,Los Angeles Angels,$3000,3.07,4.51,0.42,1.02,0.82,0.17,0.01,0.06,0.41,0.12,0.01,0.45,0.53,0.256,0.333,0.365,0.698,9.2,TEX @ LAA
Wyatt Langford,Texas Rangers,$3400,3.18,4.28,0.46,0.91,0.53,0.23,0.04,0.17,0.54,0.11,0.03,0.44,1.23,0.245,0.327,0.479,0.806,10.8,TEX @ LAA
Andrew McCutchen,Pittsburgh Pirates,$2800,3.29,4.64,0.42,0.96,0.66,0.2,0.04,0.1,0.37,0.02,0.01,0.51,1.09,0.237,0.331,0.389,0.72,9.2,PIT @ SF
Wilmer Flores,San Francisco Giants,$2600,3.15,4.14,0.43,0.9,0.62,0.24,0,0.08,0.41,0,0.02,0.33,0.57,0.243,0.306,0.379,0.686,8.2,PIT @ SF
Tommy Pham,Pittsburgh Pirates,$2700,3.78,4.19,0.57,1.14,0.79,0.28,0.03,0.08,0.47,0.07,0.03,0.34,0.71,0.301,0.361,0.461,0.822,10.2,PIT @ SF
Matt Chapman,San Francisco Giants,$3400,2.76,4.25,0.54,0.8,0.53,0.2,0.02,0.1,0.37,0.07,0.01,0.54,1.05,0.22,0.328,0.379,0.707,9.4,PIT @ SF
Rafael Devers,San Francisco Giants,$3700,2.84,4.47,0.48,0.95,0.56,0.29,0,0.18,0.47,0,0.01,0.51,1.03,0.246,0.341,0.477,0.818,10.5,PIT @ SF
Willy Adames,San Francisco Giants,$2900,3.38,4.36,0.49,0.98,0.67,0.18,0.01,0.16,0.49,0.03,0.02,0.38,1.02,0.25,0.321,0.435,0.757,9.8,PIT @ SF
Isiah Kiner-Falefa,Pittsburgh Pirates,$2500,2.92,3.86,0.37,0.95,0.75,0.16,0.04,0.06,0.24,0.09,0.04,0.15,0.49,0.262,0.292,0.391,0.683,7.3,PIT @ SF
Bryan Reynolds,Pittsburgh Pirates,$3000,3.53,4.53,0.45,1.13,0.79,0.28,0,0.15,0.49,0.05,0.04,0.4,1.01,0.278,0.347,0.478,0.825,10.6,PIT @ SF
Andrew Knizner,San Francisco Giants,$2100,2.14,3.69,0.22,0.64,0.55,0.12,0.01,0,0.21,0,0.01,0.2,0.57,0.195,0.241,0.25,0.491,4.5,PIT @ SF
Ke'Bryan Hayes,Pittsburgh Pirates,$2500,2.68,4.08,0.38,0.87,0.72,0.15,0.02,0.01,0.29,0.11,0.02,0.16,0.74,0.222,0.253,0.289,0.543,6.7,PIT @ SF
Oneil Cruz,Pittsburgh Pirates,$3500,3.2,4.3,0.58,0.96,0.52,0.2,0.02,0.24,0.46,0.11,0.03,0.37,1.2,0.249,0.321,0.504,0.825,11.2,PIT @ SF
Heliot Ramos,San Francisco Giants,$3000,3.77,4.58,0.55,1.2,0.89,0.22,0.01,0.15,0.62,0.04,0.02,0.39,0.88,0.297,0.36,0.491,0.851,11.3,PIT @ SF
Casey Schmitt,San Francisco Giants,$2500,3.04,4.03,0.37,0.79,0.6,0.12,0.02,0.09,0.4,0,0,0.39,0.82,0.225,0.302,0.354,0.655,7.6,PIT @ SF
Luis Matos,San Francisco Giants,$2600,2.46,3.8,0.32,0.71,0.5,0.15,0.01,0.07,0.35,0.02,0,0.21,0.64,0.202,0.249,0.312,0.561,6.4,PIT @ SF
