player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Chris Sale,Atlanta Braves,0.46-0.23,$10800,3.62,0.46,0.23,3.14,1,0,5.88,4.52,2.37,2.05,0.55,1.73,7.46,1.06,,39.1,NYM @ ATL
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.35,0.03,0.03,4.68,0,0.3,0.56,0.56,0.32,0.29,0.11,0.12,0.29,1.23,,1.9,NYM @ ATL
Edwin Diaz,New York Mets,0.02-0.02,$5500,0.33,0.02,0.02,2.6,0,0.2,0.37,0.29,0.12,0.11,0.03,0.15,0.3,1.19,,1.8,NYM @ ATL
Paul Blackburn,New York Mets,0.19-0.43,$6900,2.55,0.19,0.43,5.42,1,0,4.51,4.72,2.98,2.72,0.88,1.37,3.26,1.35,,17.6,NYM @ ATL
Patrick Corbin,Texas Rangers,0.21-0.5,$7700,3.18,0.21,0.5,4.55,1,0,5.5,5.29,3.14,2.78,0.74,1.52,4.48,1.24,,24.5,KC @ TEX
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.27,0.02,0.02,2.21,0,0.21,0.39,0.29,0.1,0.1,0.03,0.05,0.18,0.85,,1.5,KC @ TEX
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.44,0.03,0.03,2.18,0,0.29,0.54,0.4,0.14,0.13,0.03,0.2,0.33,1.11,,2.4,KC @ TEX
Kris Bubic,Kansas City Royals,0.47-0.19,$10100,3.74,0.47,0.19,2.66,1,0,5.78,4.45,1.96,1.71,0.34,1.31,6.66,1,,37.8,KC @ TEX
Ryan Pressly,Chicago Cubs,0.03-0.03,$5500,0.4,0.03,0.03,3.52,0,0.3,0.56,0.49,0.24,0.22,0.02,0.2,0.32,1.23,,2.2,MIL @ CHC
Jameson Taillon,Chicago Cubs,0.47-0.19,$9200,2.88,0.47,0.19,4.25,1,0,5.54,5.21,2.83,2.61,0.95,1.48,4.35,1.21,,26.5,MIL @ CHC
Trevor Megill,Milwaukee Brewers,0.02-0.02,$5500,0.29,0.02,0.02,2.88,0,0.2,0.37,0.3,0.13,0.12,0.02,0.16,0.25,1.23,,1.6,MIL @ CHC
Jacob Misiorowski,Milwaukee Brewers,0.17-0.45,$8200,2.38,0.17,0.45,5.67,1,0,4.75,4.72,3.34,2.99,0.89,2.07,4.03,1.43,,19.5,MIL @ CHC
Tanner Scott,Los Angeles Dodgers,0.02-0.03,$5500,0.31,0.02,0.03,3.02,0,0.25,0.46,0.38,0.17,0.15,0.04,0.11,0.22,1.07,,1.7,SD @ LAD
Robert Suarez,San Diego Padres,0.02-0.03,$5500,0.33,0.02,0.03,3.08,0,0.25,0.47,0.39,0.18,0.16,0.02,0.13,0.24,1.11,,1.8,SD @ LAD
Emmet Sheehan,Los Angeles Dodgers,0.26-0.27,$6400,3.14,0.26,0.27,4.56,1,0,4.48,4.62,2.47,2.27,0.9,1.79,3.59,1.43,,20.1,SD @ LAD
