player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Carlos Santana,Cleveland Guardians,$2700,3.52,4.19,0.58,0.81,0.47,0.15,0.01,0.17,0.49,0.05,0.01,0.35,0.81,0.214,0.287,0.394,0.681,9.5,CLE @ DET
Jose Ramirez,Cleveland Guardians,$3600,3.19,4.42,0.51,1.06,0.57,0.31,0.01,0.18,0.61,0.17,0.01,0.25,0.79,0.26,0.307,0.477,0.785,11.5,CLE @ DET
Javier Baez,Detroit Tigers,$2900,2.14,3.89,0.36,0.63,0.43,0.15,0.02,0.07,0.29,0.06,0.02,0.14,1.01,0.172,0.206,0.292,0.498,6.2,CLE @ DET
Gleyber Torres,Detroit Tigers,$3400,3.29,4.44,0.64,1.17,0.82,0.23,0.01,0.13,0.51,0.06,0.01,0.42,0.71,0.297,0.373,0.468,0.841,11.2,CLE @ DET
Jake Rogers,Detroit Tigers,$2100,3.9,3.67,0.37,0.8,0.5,0.24,0.02,0.09,0.47,0,0.02,0.36,0.97,0.244,0.322,0.418,0.739,8.2,CLE @ DET
Zach McKinstry,Detroit Tigers,$2900,3.07,4.33,0.55,0.97,0.76,0.19,0.04,0.04,0.28,0.15,0.08,0.33,0.84,0.248,0.308,0.359,0.667,8.9,CLE @ DET
Akil Baddoo,Detroit Tigers,$2000,4.15,3.78,0.35,0.67,0.37,0.15,0.03,0.15,0.5,0.03,0,0.37,1.02,0.199,0.283,0.409,0.692,8.3,CLE @ DET
Spencer Torkelson,Detroit Tigers,$3200,3.0,4.11,0.51,0.93,0.54,0.29,0.01,0.15,0.44,0.02,0,0.34,1.04,0.251,0.316,0.474,0.79,9.6,CLE @ DET
Steven Kwan,Cleveland Guardians,$3000,3.7,4.64,0.63,1.29,1,0.25,0.02,0.07,0.48,0.13,0.03,0.31,0.58,0.309,0.359,0.437,0.796,11.1,CLE @ DET
Gabriel Arias,Cleveland Guardians,$2600,2.96,3.97,0.45,0.68,0.44,0.15,0.02,0.08,0.34,0.11,0.03,0.26,1.37,0.189,0.257,0.311,0.568,7.7,CLE @ DET
Riley Greene,Detroit Tigers,$3500,3.17,4.22,0.55,1.1,0.71,0.24,0,0.2,0.59,0.01,0,0.38,1.16,0.29,0.357,0.526,0.883,11.1,CLE @ DET
Nolan Jones,Cleveland Guardians,$2400,3.21,3.75,0.38,0.71,0.55,0.12,0.01,0.06,0.25,0.19,0.07,0.4,0.98,0.215,0.307,0.315,0.622,7.7,CLE @ DET
Kerry Carpenter,Detroit Tigers,$3000,4.17,4.55,0.68,1.18,0.72,0.23,0.01,0.29,0.68,0,0.01,0.26,1.03,0.278,0.323,0.557,0.879,12.5,CLE @ DET
Bo Naylor,Cleveland Guardians,$2500,3.32,3.86,0.45,0.72,0.43,0.14,0.01,0.17,0.42,0.04,0,0.28,1.37,0.203,0.267,0.398,0.665,8.3,CLE @ DET
Kyle Manzardo,Cleveland Guardians,$2900,2.62,4.31,0.42,0.61,0.34,0.16,0,0.14,0.3,0.02,0.01,0.4,1.48,0.159,0.247,0.319,0.566,7.6,CLE @ DET
Daniel Schneemann,Cleveland Guardians,$2700,3.22,4.08,0.45,0.77,0.49,0.14,0.01,0.16,0.38,0,0.02,0.51,1.19,0.219,0.322,0.414,0.736,8.7,CLE @ DET
Angel Martinez,Cleveland Guardians,$2600,3.19,4.53,0.48,0.98,0.78,0.16,0.02,0.07,0.3,0.09,0.02,0.27,0.9,0.233,0.283,0.346,0.629,8.3,CLE @ DET
Trey Sweeney,Detroit Tigers,$2700,2.85,4,0.37,0.81,0.62,0.15,0.02,0.07,0.38,0.06,0.03,0.3,0.96,0.222,0.293,0.346,0.639,7.7,CLE @ DET
Robert Refsnyder,Boston Red Sox,$2800,2.93,4.34,0.39,0.96,0.75,0.15,0,0.09,0.52,0.02,0.02,0.24,1.28,0.236,0.279,0.354,0.632,8.2,BAL @ BOS
Trevor Story,Boston Red Sox,$2800,2.86,4.12,0.42,0.76,0.53,0.2,0.04,0.03,0.43,0.13,0.03,0.26,1.32,0.199,0.256,0.309,0.565,8,BAL @ BOS
Alex Bregman,Boston Red Sox,$3700,3.11,4.45,0.57,0.92,0.61,0.15,0.01,0.22,0.81,0.02,0,0.36,0.68,0.231,0.3,0.461,0.761,11.5,BAL @ BOS
Rafael Devers,Boston Red Sox,$3900,3.26,4.56,0.71,0.99,0.56,0.2,0.03,0.23,0.7,0.03,0,0.61,1.12,0.257,0.357,0.512,0.87,12.7,BAL @ BOS
Ryan O'Hearn,Baltimore Orioles,$2900,4.17,4.44,0.72,1.09,0.73,0.17,0.02,0.23,0.7,0.03,0.03,0.26,0.7,0.267,0.321,0.498,0.819,12.1,BAL @ BOS
Ramon Laureano,Baltimore Orioles,$2700,3.74,4.55,0.52,0.97,0.61,0.21,0.03,0.16,0.5,0.08,0.01,0.26,1.42,0.23,0.283,0.427,0.71,10.1,BAL @ BOS
Cedric Mullins,Baltimore Orioles,$3400,3.68,4.22,0.69,0.81,0.47,0.13,0.04,0.2,0.72,0.2,0.02,0.49,0.95,0.222,0.322,0.456,0.779,12.5,BAL @ BOS
Ramon Urias,Baltimore Orioles,$2600,3.65,3.99,0.49,0.88,0.6,0.17,0.01,0.16,0.58,0,0.01,0.33,0.81,0.247,0.314,0.455,0.769,9.5,BAL @ BOS
Ryan Mountcastle,Baltimore Orioles,$2600,3.85,4.33,0.42,1,0.68,0.23,0,0.16,0.7,0.02,0.01,0.23,0.99,0.246,0.288,0.436,0.723,10,BAL @ BOS
Adley Rutschman,Baltimore Orioles,$2700,4.04,4.77,0.65,1.04,0.7,0.26,0.01,0.1,0.64,0,0,0.5,0.57,0.249,0.33,0.4,0.73,10.9,BAL @ BOS
Jarren Duran,Boston Red Sox,$3400,3.76,4.67,0.76,1.16,0.69,0.39,0.02,0.12,0.55,0.23,0.01,0.31,0.85,0.272,0.329,0.468,0.797,12.8,BAL @ BOS
Gunnar Henderson,Baltimore Orioles,$3100,4.06,4.66,0.75,1.03,0.56,0.24,0.03,0.23,0.63,0.03,0,0.53,1.1,0.253,0.341,0.507,0.849,12.6,BAL @ BOS
Ceddanne Rafaela,Boston Red Sox,$2700,3.3,3.78,0.49,0.92,0.72,0.19,0.03,0.05,0.53,0.11,0.02,0.16,0.91,0.262,0.298,0.396,0.694,8.9,BAL @ BOS
Heston Kjerstad,Baltimore Orioles,$2500,3.64,4.11,0.46,0.96,0.66,0.19,0.01,0.14,0.59,0,0.01,0.18,1.06,0.249,0.289,0.421,0.71,9.1,BAL @ BOS
Jackson Holliday,Baltimore Orioles,$2900,4.03,4.88,0.69,0.96,0.63,0.18,0.04,0.19,0.69,0.08,0,0.25,1.51,0.215,0.265,0.418,0.683,11.7,BAL @ BOS
Carlos Narvaez,Boston Red Sox,$2700,3.7,3.89,0.6,0.85,0.49,0.19,0.02,0.17,0.52,0,0.01,0.42,1.2,0.251,0.345,0.482,0.827,10,BAL @ BOS
Nick Sogard,Boston Red Sox,$2200,3.05,4,0.34,0.75,0.54,0.12,0,0.12,0.31,0.04,0.04,0.16,0.89,0.198,0.234,0.335,0.569,6.7,BAL @ BOS
