player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Drew Rasmussen,Tampa Bay Rays,0.34-0.2,$8700,3.1,0.34,0.2,3.07,1,0,4.62,3.79,1.71,1.58,0.48,1.01,4.64,1.04,,27,CHW @ TB
Davis Martin,Chicago White Sox,0.23-0.39,$7600,2.45,0.23,0.39,4.73,1,0,4.92,5.12,2.91,2.59,0.77,1.53,2.97,1.35,,18.6,CHW @ TB
Jordan Leasure,Chicago White Sox,0.01-0.02,$5500,0.18,0.01,0.02,4.56,0,0.15,0.29,0.28,0.16,0.14,0.05,0.16,0.18,1.57,,1,CHW @ TB
Max Scherzer,Toronto Blue Jays,0.25-0.34,$8200,2.88,0.25,0.34,4.84,1,0,4.82,4.74,2.75,2.59,0.92,1.66,4.69,1.33,,23.6,NYY @ TOR
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.25,0.02,0.03,4.3,0,0.24,0.45,0.43,0.23,0.21,0.09,0.12,0.2,1.24,,1.4,NYY @ TOR
Devin Williams,New York Yankees,0.02-0.03,$5500,0.33,0.02,0.03,4.29,0,0.26,0.48,0.47,0.25,0.23,0.03,0.21,0.3,1.4,,1.8,NYY @ TOR
Cam Schlittler,New York Yankees,0.31-0.26,$8500,2.67,0.31,0.26,4.6,1,0,4.51,4,2.49,2.3,0.78,1.77,4.31,1.28,,22.7,NYY @ TOR
Eduardo Rodriguez,Arizona Diamondbacks,0.23-0.39,$7800,3.23,0.23,0.39,5.36,1,0,5.27,5.16,3.54,3.14,1.15,1.76,5.31,1.31,,25.2,HOU @ ARI
Josh Hader,Houston Astros,0.03-0.03,$5500,0.36,0.03,0.03,2.58,0,0.27,0.51,0.39,0.16,0.15,0.09,0.16,0.25,1.09,,2,HOU @ ARI
Framber Valdez,Houston Astros,0.4-0.28,$10700,2.83,0.4,0.28,4.03,1,0,5.61,4.98,2.89,2.51,0.67,1.89,5.55,1.23,,30.3,HOU @ ARI
A.J. Puk,Arizona Diamondbacks,0.02-0.02,$5500,0.25,0.02,0.02,3.34,0,0.23,0.42,0.36,0.17,0.16,0.09,0.11,0.16,1.12,,1.4,HOU @ ARI
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.2,0.02,0.02,3.28,0,0.17,0.31,0.27,0.12,0.11,0.05,0.1,0.14,1.17,,1.1,LAA @ NYM
Kyle Hendricks,Los Angeles Angels,0.17-0.47,$6800,2.93,0.17,0.47,5.29,1,0,4.92,5.65,3.17,2.89,0.95,1.71,3.83,1.5,,19.9,LAA @ NYM
Frankie Montas,New York Mets,0.42-0.19,$7700,3.9,0.42,0.19,3.54,1,0,5.29,5.14,2.28,2.08,0.79,1.22,5.37,1.2,,30,LAA @ NYM
Edwin Diaz,New York Mets,0.03-0.04,$5500,0.49,0.03,0.04,1.89,0,0.33,0.62,0.43,0.14,0.13,0.04,0.23,0.34,1.07,,2.7,LAA @ NYM
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.35,0.03,0.03,2.53,0,0.29,0.54,0.41,0.16,0.15,0.06,0.09,0.17,0.93,,1.9,OAK @ TEX
Jacob deGrom,Texas Rangers,0.34-0.25,$11000,2.79,0.34,0.25,4,1,0,5.4,4.74,2.62,2.4,0.71,1.57,5.9,1.17,,30.7,OAK @ TEX
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.29,0.02,0.02,3.77,0,0.21,0.39,0.36,0.18,0.16,0.05,0.19,0.27,1.39,,1.6,OAK @ TEX
J.T. Ginn,Oakland Athletics,0.21-0.29,$7100,2.94,0.21,0.29,4.68,1,0,4.39,4.23,2.5,2.28,0.5,1.43,3.95,1.29,,20.9,OAK @ TEX
Erick Fedde,St. Louis Cardinals,0.33-0.27,$7200,2.72,0.33,0.27,5.98,1,0,4.86,5.45,3.61,3.23,0.54,1.45,3.84,1.42,,19.6,STL @ COL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.24,0.02,0.02,6.06,0,0.21,0.39,0.45,0.29,0.26,0.05,0.22,0.26,1.73,,1.3,STL @ COL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.38,0.03,0.03,3.01,0,0.29,0.54,0.45,0.2,0.18,0.06,0.21,0.28,1.21,,2.1,STL @ COL
Bradley Blalock,Colorado Rockies,0.26-0.36,$6500,2.77,0.26,0.36,6.31,1,0,5.19,5.85,4.17,3.63,0.9,1.46,3.42,1.41,,18,STL @ COL
