player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Mike Trout,Los Angeles Angels,$3200,3.09,4.36,0.49,0.86,0.62,0.16,0,0.15,0.46,0.02,0.01,0.61,1.3,0.234,0.35,0.412,0.762,9.9,TB @ LAA
Yandy Diaz,Tampa Bay Rays,$3100,3.97,4.89,0.58,1.11,0.74,0.16,0.01,0.23,0.82,0,0.01,0.41,0.69,0.258,0.332,0.471,0.802,12.3,TB @ LAA
Brandon Lowe,Tampa Bay Rays,$3000,4.73,4.67,0.7,1.18,0.55,0.37,0.01,0.28,0.86,0.05,0.02,0.39,1.05,0.282,0.347,0.585,0.932,14.2,TB @ LAA
Taylor Ward,Los Angeles Angels,$3100,4.13,4.25,0.62,0.97,0.53,0.2,0,0.32,0.72,0.05,0,0.36,1.2,0.257,0.332,0.585,0.918,12.8,TB @ LAA
Luis Rengifo,Los Angeles Angels,$2500,3.0,4.03,0.36,0.92,0.73,0.14,0.06,0.06,0.37,0.04,0.03,0.15,0.65,0.244,0.277,0.379,0.657,7.5,TB @ LAA
Jo Adell,Los Angeles Angels,$3000,2.57,4.14,0.38,0.83,0.54,0.17,0.01,0.13,0.46,0.01,0,0.15,0.98,0.213,0.247,0.373,0.62,7.7,TB @ LAA
Ha-Seong Kim,Tampa Bay Rays,$2600,4.12,4.78,0.55,0.94,0.78,0.13,0.04,0.04,0.32,0.27,0.07,0.67,1.18,0.235,0.352,0.323,0.675,10.7,TB @ LAA
Taylor Walls,Tampa Bay Rays,$2600,3.81,4.11,0.49,0.85,0.61,0.16,0.05,0.08,0.45,0.17,0.03,0.5,0.87,0.245,0.34,0.407,0.747,9.9,TB @ LAA
Josh Lowe,Tampa Bay Rays,$2800,4.54,4.33,0.64,1.12,0.71,0.28,0.02,0.17,0.63,0.19,0.06,0.4,0.96,0.294,0.362,0.529,0.891,12.7,TB @ LAA
Christopher Morel,Tampa Bay Rays,$2500,4.44,4.44,0.51,0.9,0.47,0.23,0.03,0.2,0.55,0.11,0.03,0.47,1.35,0.229,0.313,0.466,0.779,11.1,TB @ LAA
Logan O'Hoppe,Los Angeles Angels,$2900,3.76,3.92,0.51,1.07,0.76,0.15,0.01,0.22,0.62,0.06,0.02,0.2,0.93,0.297,0.349,0.543,0.892,10.9,TB @ LAA
Zach Neto,Los Angeles Angels,$3300,3.27,4.58,0.54,1.04,0.6,0.27,0.04,0.17,0.48,0.09,0.02,0.28,1.21,0.249,0.305,0.462,0.766,10.8,TB @ LAA
Jonny DeLuca,Tampa Bay Rays,$2400,3.54,4.22,0.39,0.96,0.8,0.16,0.01,0.04,0.4,0.19,0.01,0.22,0.88,0.245,0.289,0.332,0.621,8.5,TB @ LAA
