Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
116507-146687,P,Hunter,Hunter Brown,Brown,44.285714285714285,7,11000,HOU@MIL,HOU,MIL,,,,,,P
116507-117232,P,Michael,Michael King,King,36.42857142857143,7,10600,SD@NYY,SD,NYY,,,,,,P
116507-79951,P,Nick,Nick Pivetta,Pivetta,41.333333333333336,6,10500,SD@NYY,SD,NYY,,,,Yes,,P
116507-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,42.142857142857146,7,10500,LAD@MIA,LAD,MIA,,,,,,P
116507-52185,P,Max,Max Fried,Fried,41.714285714285715,7,10400,SD@NYY,NYY,SD,,,,,,P
116507-197980,P,Paul,Paul Skenes,Skenes,35.142857142857146,7,10400,PIT@STL,PIT,STL,,,,,,P
116507-101839,P,Logan,Logan Webb,Webb,39.375,8,10300,SF@CHC,SF,CHC,,,,,,P
116507-135343,P,Max,Max Meyer,Meyer,33.57142857142857,7,10200,LAD@MIA,MIA,LAD,,,,,,P
116507-162445,P,Spencer,Spencer Strider,Strider,24,1,10200,CIN@ATL,ATL,CIN,IL,Hamstring,,,,P
116507-52183,P,Tyler,Tyler Glasnow,Glasnow,21.2,5,10200,LAD@MIA,LAD,MIA,IL,Shoulder,,,,P
116507-82550,P,Hunter,Hunter Greene,Greene,43,7,10000,CIN@ATL,CIN,ATL,,,,,,P
116507-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,LAD@MIA,LAD,MIA,IL,Shoulder,,,,P
116507-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@MIA,LAD,MIA,IL,Shoulder,,,,P
116507-82635,P,MacKenzie,MacKenzie Gore,Gore,40.375,8,9800,CLE@WSH,WSH,CLE,,,,,,P
116507-60633,P,Carlos,Carlos Rodon,Rodon,38.57142857142857,7,9800,SD@NYY,NYY,SD,,,,Yes,,P
116507-79270,P,Cole,Cole Ragans,Ragans,33.166666666666664,6,9600,CWS@KC,KC,CWS,,,,Yes,,P
116507-12477,P,Chris,Chris Sale,Sale,28.142857142857142,7,9500,CIN@ATL,ATL,CIN,,,,,,P
116507-17064,P,Sonny,Sonny Gray,Gray,30.142857142857142,7,9500,PIT@STL,STL,PIT,,,,,,P
116507-102330,P,Kris,Kris Bubic,Bubic,35.714285714285715,7,9500,CWS@KC,KC,CWS,,,,,,P
116507-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@KC,CWS,KC,IL,Elbow,,,,P
116507-102344,P,Brady,Brady Singer,Singer,35.166666666666664,6,9400,CIN@ATL,CIN,ATL,,,,Yes,,P
116507-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,HOU@MIL,HOU,MIL,IL,Thumb,,,,P
116507-119329,P,Nick,Nick Lodolo,Lodolo,29.428571428571427,7,9300,CIN@ATL,CIN,ATL,,,,,,P
116507-83190,P,Freddy,Freddy Peralta,Peralta,35.375,8,9300,HOU@MIL,MIL,HOU,DTD,Groin,,,,P
116507-165512,P,Andrew,Andrew Abbott,Abbott,31,4,9300,CIN@ATL,CIN,ATL,,,,,,P
116507-82554,P,Shane,Shane Bieber,Bieber,58,5,9200,CLE@WSH,CLE,WSH,IL,Elbow,,,,P
116507-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,29.571428571428573,7,9200,CIN@ATL,ATL,CIN,,,,,,P
116507-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,CIN@ATL,ATL,CIN,IL,Shoulder,,,,P
116507-85599,P,Framber,Framber Valdez,Valdez,28,7,9200,HOU@MIL,HOU,MIL,,,,,,P
116507-102408,P,Matthew,Matthew Liberatore,Liberatore,30.166666666666668,6,9000,PIT@STL,STL,PIT,,,,,,P
116507-198702,P,Shota,Shota Imanaga,Imanaga,27.5,8,9000,SF@CHC,CHC,SF,DTD,Hamstring,,,,P
116507-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,SD@NYY,NYY,SD,IL,Elbow,,,,P
116507-80582,P,Brandon,Brandon Woodruff,Woodruff,,0,9000,HOU@MIL,MIL,HOU,IL,Shoulder,,,,P
116507-21099,P,Jose,Jose Quintana,Quintana,30.8,5,8900,HOU@MIL,MIL,HOU,,,,,,P
116507-146725,P,Jared,Jared Jones,Jones,30.59090909090909,22,8900,PIT@STL,PIT,STL,IL,Elbow,,,,P
116507-63136,P,Matthew,Matthew Boyd,Boyd,30.666666666666668,6,8900,SF@CHC,CHC,SF,,,,Yes,,P
116507-52167,P,Andrew,Andrew Heaney,Heaney,29,7,8800,PIT@STL,PIT,STL,,,,,,P
116507-118206,P,Luis,Luis Gil,Gil,30.29032258064516,31,8800,SD@NYY,NYY,SD,IL,Lat,,,,P
116507-179725,P,Luis,Luis Ortiz,Ortiz,28.833333333333332,6,8800,CLE@WSH,CLE,WSH,,,,Yes,,P
116507-71034,P,Seth,Seth Lugo,Lugo,31.857142857142858,7,8700,CWS@KC,KC,CWS,,,,,,P
116507-16931,P,Yu,Yu Darvish,Darvish,28.77777777777778,18,8600,SD@NYY,SD,NYY,IL,Elbow,,,,P
116507-16961,P,Jameson,Jameson Taillon,Taillon,27,7,8600,SF@CHC,CHC,SF,,,,,,P
116507-82594,P,Dustin,Dustin May,May,24.833333333333332,6,8600,LAD@MIA,LAD,MIA,,,,,,P
116507-165731,P,Mitchell,Mitchell Parker,Parker,25.285714285714285,7,8600,CLE@WSH,WSH,CLE,,,,,,P
116507-79091,P,Dylan,Dylan Cease,Cease,23.571428571428573,7,8500,SD@NYY,SD,NYY,,,,,,P
116507-165636,P,Hayden,Hayden Wesneski,Wesneski,28,5,8500,HOU@MIL,HOU,MIL,,,,,,P
116507-165518,P,Gavin,Gavin Williams,Williams,24.142857142857142,7,8400,CLE@WSH,CLE,WSH,,,,,,P
116507-53029,P,Robbie,Robbie Ray,Ray,33.57142857142857,7,8400,SF@CHC,SF,CHC,,,,,,P
116507-52728,P,Michael,Michael Lorenzen,Lorenzen,27.142857142857142,8,8300,CWS@KC,KC,CWS,,,,,,P
116507-82638,P,Jordan,Jordan Hicks,Hicks,21.285714285714285,7,8200,SF@CHC,SF,CHC,,,,,,P
116507-102684,P,Jake,Jake Irvin,Irvin,27.714285714285715,7,8100,CLE@WSH,WSH,CLE,,,,Yes,,P
116507-185501,P,Tanner,Tanner Bibee,Bibee,24.285714285714285,7,8100,CLE@WSH,CLE,WSH,DTD,Leg,,,,P
116507-79217,P,Mitch,Mitch Keller,Keller,24.142857142857142,7,8100,PIT@STL,PIT,STL,,,,,,P
116507-102395,P,Ryan,Ryan Weathers,Weathers,28.3125,16,8100,LAD@MIA,MIA,LAD,IL,Forearm,,,,P
116507-198879,P,Rhett,Rhett Lowder,Lowder,27,6,8000,CIN@ATL,CIN,ATL,IL,Forearm,,,,P
116507-82621,P,Clarke,Clarke Schmidt,Schmidt,20.666666666666668,3,8000,SD@NYY,NYY,SD,,,,,,P
116507-82775,P,Nestor,Nestor Cortes,Cortes,17,2,8000,HOU@MIL,MIL,HOU,IL,Elbow,,,,P
116507-68523,P,Joe,Joe Musgrove,Musgrove,28.45,20,8000,SD@NYY,SD,NYY,IL,Elbow,,,,P
116507-199728,P,Landen,Landen Roupp,Roupp,27.333333333333332,6,7900,SF@CHC,SF,CHC,,,,Yes,,P
116507-5202,P,Justin,Justin Verlander,Verlander,23.142857142857142,7,7900,SF@CHC,SF,CHC,,,,,,P
116507-37999,P,Michael,Michael Wacha,Wacha,24.428571428571427,7,7900,CWS@KC,KC,CWS,,,,,,P
116507-222787,P,Roki,Roki Sasaki,Sasaki,19.142857142857142,7,7900,LAD@MIA,LAD,MIA,,,,,,P
116507-219663,P,Chad,Chad Patrick,Patrick,21.714285714285715,7,7800,HOU@MIL,MIL,HOU,,,,,,P
116507-146733,P,Kyle,Kyle Harrison,Harrison,25.666666666666668,24,7800,SF@CHC,SF,CHC,,,,,,P
116507-165655,P,Bubba,Bubba Chandler,Chandler,,0,7800,PIT@STL,PIT,STL,,,,,,P
116507-164509,P,AJ,AJ Smith-Shawver,Smith-Shawver,25.5,4,7700,CIN@ATL,ATL,CIN,,,,Yes,,P
116507-52159,P,Lance,Lance McCullers Jr.,McCullers Jr.,23,1,7700,HOU@MIL,HOU,MIL,,,,,,P
116507-168950,P,Andre,Andre Pallante,Pallante,19.142857142857142,7,7700,PIT@STL,STL,PIT,,,,,,P
116507-60646,P,Ben,Ben Lively,Lively,20.714285714285715,7,7700,CLE@WSH,CLE,WSH,,,,,,P
116507-102343,P,Tony,Tony Gonsolin,Gonsolin,46,1,7700,LAD@MIA,LAD,MIA,,,,,,P
116507-170315,P,Davis,Davis Martin,Martin,23.142857142857142,7,7600,CWS@KC,CWS,KC,,,,,,P
116507-79207,P,Grant,Grant Holmes,Holmes,25.571428571428573,7,7600,CIN@ATL,ATL,CIN,,,,,,P
116507-220840,P,Shane,Shane Smith,Smith,27.5,6,7600,CWS@KC,CWS,KC,,,,Yes,,P
116507-164532,P,DJ,DJ Herz,Herz,25.94736842105263,19,7500,CLE@WSH,WSH,CLE,IL,Elbow,,,,P
116507-97300,P,John,John Means,Means,28,5,7500,CLE@WSH,CLE,WSH,IL,Elbow,,,,P
116507-79118,P,Triston,Triston McKenzie,McKenzie,2,4,7500,CLE@WSH,CLE,WSH,,,,,,P
