player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Josh Hader,Houston Astros,0.02-0.03,$5500,0.42,0.02,0.03,2.31,0,0.25,0.48,0.35,0.13,0.12,0.06,0.15,0.37,1.05,,2.3,HOU @ CLE
Emmanuel Clase,Cleveland Guardians,0.02-0.03,$5500,0.33,0.02,0.03,2.43,0,0.24,0.46,0.35,0.13,0.12,0.02,0.08,0.23,0.92,,1.8,HOU @ CLE
Tanner Bibee,Cleveland Guardians,0.3-0.37,$8400,3.33,0.3,0.37,3.94,1,0,5.54,5.1,2.72,2.43,0.88,1.74,5.02,1.24,,28,HOU @ CLE
Brandon Walter,Houston Astros,0.31-0.29,$7500,3.15,0.31,0.29,4.35,1,0,4.82,4.59,2.55,2.33,0.74,1.85,4.35,1.34,,23.6,HOU @ CLE
Zac Gallen,Arizona Diamondbacks,0.32-0.37,$8600,3.05,0.32,0.37,5.22,1,0,5.37,5.17,3.3,3.12,0.78,2.24,5.24,1.38,,26.2,ARI @ CIN
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.33,0.02,0.03,3.29,0,0.24,0.45,0.39,0.18,0.17,0.08,0.14,0.29,1.16,,1.8,ARI @ CIN
Brady Singer,Cincinnati Reds,0.34-0.3,$7900,3.41,0.34,0.3,4.74,1,0,5.41,5.14,3.05,2.85,0.81,2.08,5.23,1.33,,26.9,ARI @ CIN
Alexis Diaz,Cincinnati Reds,0.02-0.03,$5500,0.25,0.02,0.03,8.75,0,0.26,0.48,0.7,0.5,0.46,0.19,0.32,0.42,2.14,,1.4,ARI @ CIN
Freddy Peralta,Milwaukee Brewers,0.34-0.34,$9300,3.35,0.34,0.34,4.3,1,0,5.63,4.91,2.98,2.69,0.87,2.12,6.12,1.25,,31.2,SD @ MIL
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.42,0.02,0.03,2.86,0,0.26,0.49,0.4,0.17,0.16,0.03,0.22,0.38,1.26,,2.3,SD @ MIL
Robert Suarez,San Diego Padres,0.02-0.03,$5500,0.35,0.02,0.03,2.26,0,0.24,0.44,0.32,0.12,0.11,0.02,0.13,0.25,1.03,,1.9,SD @ MIL
Ryan Bergert,San Diego Padres,0.31-0.33,$6600,3.14,0.31,0.33,5.23,1,0,4.99,4.87,3.21,2.9,0.92,2.05,3.74,1.39,,20.7,SD @ MIL
Clayton Kershaw,Los Angeles Dodgers,0.37-0.31,$7200,3.06,0.37,0.31,4.02,1,0,4.95,4.72,2.37,2.21,0.64,1.64,3.39,1.28,,22,LAD @ STL
Tanner Scott,Los Angeles Dodgers,0.02-0.03,$5500,0.33,0.02,0.03,3.32,0,0.24,0.45,0.38,0.18,0.16,0.05,0.13,0.26,1.15,,1.8,LAD @ STL
Ryan Helsley,St. Louis Cardinals,0.02-0.03,$5500,0.4,0.02,0.03,2.92,0,0.26,0.48,0.39,0.17,0.16,0.03,0.21,0.38,1.25,,2.2,LAD @ STL
Michael McGreevy,St. Louis Cardinals,0.27-0.36,$6700,3.91,0.27,0.36,3.84,1,0,4.9,4.68,2.28,2.09,0.66,1.33,4.76,1.22,,26.2,LAD @ STL
Jeff Hoffman,Toronto Blue Jays,0.02-0.02,$5500,0.27,0.02,0.02,4.24,0,0.19,0.35,0.34,0.18,0.17,0.07,0.1,0.27,1.24,,1.5,TOR @ MIN
Joe Ryan,Minnesota Twins,0.4-0.25,$9900,3.41,0.4,0.25,3.34,1,0,5.68,4.85,2.4,2.11,0.83,1.19,6.21,1.06,,33.8,TOR @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.49,0.03,0.03,2.21,0,0.31,0.58,0.43,0.15,0.14,0.02,0.19,0.4,1.07,,2.7,TOR @ MIN
Bowden Francis,Toronto Blue Jays,0.22-0.4,$7400,3.26,0.22,0.4,4.83,1,0,5,4.83,2.92,2.68,0.94,1.78,4.87,1.32,,24.1,TOR @ MIN
Michael Lorenzen,Kansas City Royals,0.27-0.32,$8100,2.67,0.27,0.32,4.81,1,0,5.16,5.54,3.06,2.75,0.73,1.76,3.78,1.41,,21.6,KC @ CHW
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.42,0.03,0.03,2.15,0,0.27,0.5,0.36,0.13,0.12,0.02,0.17,0.32,1.07,,2.3,KC @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.03,$5500,0.27,0.02,0.03,5.12,0,0.23,0.43,0.46,0.27,0.25,0.08,0.23,0.27,1.58,,1.5,KC @ CHW
Mike Vasil,Chicago White Sox,0.27-0.31,$5700,3.72,0.27,0.31,4.69,1,0,4.92,4.94,2.91,2.56,0.53,2.33,3.75,1.48,,21.2,KC @ CHW
Edwin Diaz,New York Mets,0.03-0.04,$5500,0.62,0.03,0.04,2.85,0,0.37,0.68,0.55,0.24,0.22,0.07,0.28,0.62,1.22,,3.4,NYM @ COL
Tyler Kinley,Colorado Rockies,0.01-0.01,$5500,0.18,0.01,0.01,6.37,0,0.13,0.25,0.29,0.19,0.17,0.02,0.15,0.22,1.82,,1,NYM @ COL
Tylor Megill,New York Mets,0.44-0.22,$8900,3.42,0.44,0.22,4.5,1,0,5.28,4.39,2.98,2.64,0.46,2.18,6.08,1.25,,30.4,NYM @ COL
Chase Dollander,Colorado Rockies,0.17-0.44,$7400,2.18,0.17,0.44,7.21,1,0,4.72,5.34,4.3,3.78,0.96,1.98,3.75,1.55,,16.1,NYM @ COL
Ryan Pressly,Chicago Cubs,0.02-0.02,$5500,0.29,0.02,0.02,3.97,0,0.21,0.39,0.36,0.19,0.17,0.02,0.15,0.26,1.33,,1.6,CHC @ DET
Jack Flaherty,Detroit Tigers,0.36-0.28,$9200,3.58,0.36,0.28,3.81,1,0,5.61,4.66,2.75,2.38,0.78,1.69,6.3,1.13,,32.9,CHC @ DET
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.36,0.03,0.03,3.24,0,0.29,0.54,0.46,0.21,0.2,0.05,0.19,0.28,1.2,,2,CHC @ DET
Cade Horton,Chicago Cubs,0.23-0.4,$7800,2.71,0.23,0.4,5.44,1,0,5.16,5.36,3.38,3.12,0.87,1.8,4.08,1.39,,21.1,CHC @ DET
Jordan Romano,Philadelphia Phillies,0.02-0.03,$5500,0.25,0.02,0.03,7.26,0,0.25,0.46,0.59,0.4,0.37,0.1,0.2,0.32,1.73,,1.4,PHI @ PIT
David Bednar,Pittsburgh Pirates,0.02-0.03,$5500,0.29,0.02,0.03,4.56,0,0.25,0.47,0.47,0.26,0.24,0.05,0.16,0.25,1.33,,1.6,PHI @ PIT
Cristopher Sanchez,Philadelphia Phillies,0.32-0.36,$10100,2.6,0.32,0.36,4.01,1,0,5.4,5.22,2.7,2.41,0.52,1.74,4.56,1.29,,26.3,PHI @ PIT
Paul Skenes,Pittsburgh Pirates,0.36-0.29,$10700,2.97,0.36,0.29,3.27,1,0,5.77,4.95,2.31,2.1,0.48,1.87,5.49,1.18,,31.8,PHI @ PIT
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.29,0.02,0.02,2.43,0,0.21,0.39,0.3,0.12,0.11,0.03,0.05,0.22,0.88,,1.6,TEX @ WSH
