player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.25,0.02,0.02,2.82,0,0.21,0.39,0.31,0.13,0.12,0.06,0.12,0.16,1.1,,1.4,LAA @ OAK
Trevor May,Oakland Athletics,0.03-0.03,N/A,N/A,0.03,0.03,3.3,0,0.29,0.54,0.46,0.22,0.2,0.05,0.2,0.25,1.22,,2,LAA @ OAK
Tyler Anderson,Los Angeles Angels,0.19-0.36,$7000,3.0,0.19,0.36,5.06,1,0,5.1,5.65,3.21,2.87,1.15,1.81,3.91,1.46,,21,LAA @ OAK
Luis Morales,Oakland Athletics,0.23-0.18,$6000,2.72,0.23,0.18,4.6,1,0,3.42,3.32,1.95,1.75,0.7,1.31,3.02,1.35,,16.3,LAA @ OAK
Ryne Nelson,Arizona Diamondbacks,0.36-0.26,$8600,2.93,0.36,0.26,5.62,1,0,5.4,5.58,3.76,3.38,0.66,1.56,5.15,1.32,,25.2,ARI @ COL
Chase Dollander,Colorado Rockies,0.2-0.41,$6300,2.38,0.2,0.41,7.52,1,0,5.04,5.64,4.51,4.21,0.92,2.11,3.38,1.54,,15,ARI @ COL
Michael Lorenzen,Kansas City Royals,0.26-0.3,$7700,3.08,0.26,0.3,3.82,1,0,4.81,4.1,2.4,2.04,0.66,1.4,4.06,1.14,,23.7,CHW @ KC
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.36,0.03,0.03,2.81,0,0.29,0.54,0.44,0.18,0.17,0.05,0.19,0.25,1.15,,2,CHW @ KC
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,4.5,0,0.21,0.39,0.38,0.21,0.19,0.07,0.2,0.21,1.5,,1.3,CHW @ KC
Sean Burke,Chicago White Sox,0.34-0.32,$8000,3.27,0.34,0.32,4.37,1,0,5.3,4.65,2.81,2.58,0.63,2.1,4.72,1.27,,26.2,CHW @ KC
Josh Hader,Houston Astros,0.03-0.03,$5500,0.38,0.03,0.03,2.31,0,0.28,0.52,0.39,0.15,0.13,0.08,0.17,0.26,1.07,,2.1,BAL @ HOU
Rico Garcia,Baltimore Orioles,0.32-0.26,$5500,4.84,0.32,0.26,4.01,1,0,5.04,4.66,2.45,2.24,0.79,1.8,4.88,1.28,,26.6,BAL @ HOU
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.35,0.02,0.02,2.7,0,0.22,0.41,0.32,0.13,0.12,0.04,0.25,0.29,1.41,,1.9,BAL @ HOU
Jason Alexander,Houston Astros,0.19-0.33,$7900,2.78,0.19,0.33,4.7,1,0,5.27,5.03,3.08,2.75,0.82,2.05,3.98,1.34,,22,BAL @ HOU
Sonny Gray,St. Louis Cardinals,0.35-0.27,$9300,3.32,0.35,0.27,3.23,1,0,5.3,4.73,2.09,1.9,0.57,1.32,5.55,1.14,,30.9,NYY @ STL
Max Fried,New York Yankees,0.33-0.4,$9500,3.22,0.33,0.4,3.65,1,0,5.82,5.42,2.7,2.36,0.63,1.93,5.41,1.26,,30.6,NYY @ STL
Tyler Kinley,Atlanta Braves,0.02-0.03,$5500,0.31,0.02,0.03,5.32,0,0.26,0.49,0.52,0.31,0.29,0.05,0.28,0.32,1.65,,1.7,ATL @ CLE
Emmanuel Clase,Cleveland Guardians,0.02-0.03,$5500,0.27,0.02,0.03,2.84,0,0.24,0.44,0.36,0.15,0.14,0.02,0.1,0.16,1.04,,1.5,ATL @ CLE
Joey Wentz,Atlanta Braves,0.22-0.33,$7600,3.42,0.22,0.33,4.17,1,0,5.01,4.38,2.61,2.32,0.53,2.44,5.02,1.36,,26,ATL @ CLE
Slade Cecconi,Cleveland Guardians,0.28-0.24,$8200,3.24,0.28,0.24,3.94,1,0,5.59,5.34,2.72,2.45,0.83,1.58,4.6,1.24,,26.6,ATL @ CLE
Casey Mize,Detroit Tigers,0.32-0.31,$9000,2.84,0.32,0.31,4.22,1,0,5.07,4.52,2.54,2.37,0.78,1.57,4.61,1.2,,25.6,DET @ MIN
Zebby Matthews,Minnesota Twins,0.31-0.3,$8400,3.32,0.31,0.3,4.11,1,0,5.14,4.87,2.57,2.35,0.92,1.26,5.32,1.19,,27.9,DET @ MIN
Blake Snell,Los Angeles Dodgers,0.27-0.32,$10000,2.78,0.27,0.32,4.04,1,0,5.05,4.56,2.5,2.27,0.85,2.43,5.47,1.38,,27.8,SD @ LAD
Dylan Cease,San Diego Padres,0.31-0.29,$9200,3.5,0.31,0.29,3.74,1,0,5.35,4.54,2.4,2.22,0.84,2.47,6.44,1.31,,32.2,SD @ LAD
Alexis Diaz,Los Angeles Dodgers,0.02-0.03,$5500,0.22,0.02,0.03,6.84,0,0.25,0.46,0.58,0.38,0.35,0.17,0.23,0.26,1.74,,1.2,SD @ LAD
Mason Miller,San Diego Padres,0.02-0.03,$5500,0.35,0.02,0.03,3.45,0,0.25,0.47,0.41,0.2,0.18,0.06,0.22,0.32,1.34,,1.9,SD @ LAD
Justin Verlander,San Francisco Giants,0.3-0.32,$7400,3.66,0.3,0.32,3.8,1,0,5.46,5.34,2.61,2.3,0.66,1.61,4.66,1.27,,27.1,TB @ SF
Adrian Houser,Tampa Bay Rays,0.34-0.3,$8300,3.12,0.34,0.3,3.66,1,0,5.46,5.31,2.47,2.22,0.62,1.47,4.14,1.24,,25.9,TB @ SF
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.36,0.03,0.03,2.73,0,0.28,0.53,0.42,0.17,0.16,0.03,0.18,0.23,1.14,,2,TB @ SF
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.25,0.02,0.02,3.61,0,0.22,0.4,0.36,0.18,0.16,0.03,0.12,0.18,1.18,,1.4,TB @ SF
