player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
DJ LeMahieu,New York Yankees,$2600,2.62,3.93,0.43,0.8,0.63,0.15,0,0.04,0.31,0,0.02,0.33,0.77,0.226,0.301,0.308,0.609,6.8,NYY @ CIN
Paul Goldschmidt,New York Yankees,$3200,3.19,4.26,0.63,0.93,0.6,0.22,0.04,0.13,0.45,0.06,0.02,0.35,0.69,0.245,0.316,0.444,0.76,10.2,NYY @ CIN
Giancarlo Stanton,New York Yankees,$3000,3.3,4.49,0.51,0.99,0.63,0.23,0.01,0.14,0.53,0,0,0.4,1.41,0.248,0.327,0.424,0.751,9.9,NYY @ CIN
Aaron Judge,New York Yankees,$4800,3.38,4.71,0.94,1.13,0.66,0.19,0,0.33,0.83,0.07,0.03,0.8,1.05,0.301,0.44,0.628,1.068,16.2,NYY @ CIN
Cody Bellinger,New York Yankees,$3200,3.84,4.6,0.58,1.16,0.83,0.19,0.02,0.21,0.58,0.13,0.04,0.39,0.64,0.281,0.346,0.508,0.854,12.3,NYY @ CIN
Connor Joe,Cincinnati Reds,$2200,3.23,3.93,0.36,0.63,0.41,0.17,0.04,0.05,0.3,0.05,0.02,0.43,0.92,0.184,0.278,0.315,0.593,7.1,NYY @ CIN
Trent Grisham,New York Yankees,$3200,3.06,4.82,0.5,0.72,0.4,0.19,0,0.17,0.47,0.02,0.02,0.59,1.19,0.178,0.293,0.357,0.65,9.8,NYY @ CIN
Jake Fraley,Cincinnati Reds,$2700,3.04,3.59,0.35,0.74,0.51,0.16,0.04,0.07,0.4,0.1,0.06,0.42,0.65,0.24,0.332,0.398,0.729,8.2,NYY @ CIN
Gavin Lux,Cincinnati Reds,$2500,3.16,3.82,0.43,0.85,0.64,0.18,0.01,0.06,0.37,0.05,0.01,0.31,0.91,0.248,0.316,0.376,0.691,7.9,NYY @ CIN
Santiago Espinal,Cincinnati Reds,$2300,2.74,3.71,0.24,0.83,0.72,0.1,0.01,0.04,0.38,0.03,0.01,0.21,0.61,0.242,0.289,0.331,0.62,6.3,NYY @ CIN
Tyler Stephenson,Cincinnati Reds,$2800,3.14,4.15,0.41,0.88,0.61,0.24,0,0.1,0.54,0,0.01,0.35,1.4,0.235,0.302,0.392,0.694,8.8,NYY @ CIN
Jazz Chisholm,New York Yankees,$3400,3.26,4.37,0.51,0.85,0.51,0.15,0.03,0.22,0.66,0.06,0.06,0.43,1.25,0.217,0.301,0.454,0.754,11.1,NYY @ CIN
TJ Friedl,Cincinnati Reds,$2800,3.93,4.48,0.64,1.01,0.71,0.22,0.02,0.11,0.48,0.14,0.06,0.42,0.79,0.256,0.335,0.419,0.755,11,NYY @ CIN
Anthony Volpe,New York Yankees,$3000,3.8,4.15,0.59,0.96,0.57,0.25,0.04,0.17,0.65,0.07,0.02,0.4,0.98,0.261,0.33,0.506,0.836,11.4,NYY @ CIN
Matt McLain,Cincinnati Reds,$2700,3.59,4.37,0.43,0.81,0.52,0.2,0.02,0.13,0.42,0.12,0.09,0.47,1.21,0.217,0.316,0.396,0.712,9.7,NYY @ CIN
Elly De La Cruz,Cincinnati Reds,$4000,2.13,4.26,0.36,0.91,0.62,0.22,0.04,0.06,0.41,0.13,0.04,0.28,1.38,0.231,0.284,0.366,0.649,8.5,NYY @ CIN
Christian Encarnacion-Strand,Cincinnati Reds,$2600,2.42,4.04,0.33,0.74,0.48,0.22,0,0.08,0.32,0,0,0.13,1.29,0.191,0.219,0.321,0.54,6.3,NYY @ CIN
Austin Wells,New York Yankees,$2900,3.24,4.04,0.51,0.8,0.48,0.18,0.02,0.16,0.45,0.05,0,0.37,1.14,0.221,0.3,0.426,0.725,9.4,NYY @ CIN
Jorge Polanco,Seattle Mariners,$3000,2.7,4.4,0.39,0.98,0.68,0.23,0.01,0.09,0.35,0.04,0.01,0.24,0.93,0.238,0.285,0.375,0.66,8.1,SEA @ MIN
Christian Vazquez,Minnesota Twins,$2300,2.61,3.68,0.28,0.77,0.55,0.18,0.03,0.05,0.25,0,0.01,0.17,0.71,0.226,0.268,0.352,0.621,6,SEA @ MIN
Carlos Correa,Minnesota Twins,$2800,3.21,4.12,0.49,1,0.72,0.25,0.02,0.09,0.43,0,0.02,0.31,0.74,0.276,0.332,0.451,0.784,9,SEA @ MIN
Byron Buxton,Minnesota Twins,$3800,3.53,4.57,0.66,1.03,0.59,0.19,0.03,0.28,0.73,0.15,0.06,0.37,1.18,0.253,0.322,0.534,0.856,13.4,SEA @ MIN
J.P. Crawford,Seattle Mariners,$3100,3.29,4.73,0.5,1.01,0.73,0.2,0,0.1,0.45,0.1,0.01,0.57,0.77,0.246,0.344,0.372,0.716,10.2,SEA @ MIN
Harrison Bader,Minnesota Twins,$2600,2.88,3.79,0.48,0.78,0.56,0.15,0.01,0.1,0.25,0.06,0.05,0.22,0.76,0.223,0.277,0.368,0.645,7.5,SEA @ MIN
Randy Arozarena,Seattle Mariners,$3200,2.84,4.29,0.46,0.79,0.43,0.28,0.02,0.12,0.39,0.06,0.01,0.41,1.32,0.209,0.291,0.399,0.691,9.1,SEA @ MIN
Willi Castro,Minnesota Twins,$2800,3.11,4.34,0.47,0.93,0.71,0.16,0.03,0.09,0.4,0.03,0.03,0.31,1.08,0.236,0.304,0.379,0.683,8.7,SEA @ MIN
Luke Raley,Seattle Mariners,$3000,2.8,4.18,0.45,0.87,0.57,0.17,0.01,0.14,0.42,0.03,0,0.23,1.33,0.226,0.275,0.387,0.662,8.4,SEA @ MIN
Trevor Larnach,Minnesota Twins,$3100,3.48,4.23,0.58,1.07,0.76,0.19,0,0.19,0.57,0.04,0.02,0.3,1.03,0.277,0.328,0.493,0.821,10.8,SEA @ MIN
Cal Raleigh,Seattle Mariners,$4400,2.57,4.51,0.64,0.94,0.56,0.18,0.01,0.2,0.56,0.06,0.03,0.54,1.42,0.239,0.335,0.444,0.779,11.3,SEA @ MIN
Julio Rodriguez,Seattle Mariners,$3300,3.45,4.62,0.54,1.14,0.73,0.29,0.02,0.15,0.47,0.24,0,0.2,1.2,0.262,0.297,0.452,0.75,11.4,SEA @ MIN
Kody Clemens,Minnesota Twins,$2500,3.76,3.9,0.38,0.8,0.42,0.18,0,0.24,0.59,0,0,0.24,1.1,0.226,0.283,0.488,0.772,9.4,SEA @ MIN
Matt Wallner,Minnesota Twins,$3000,3.7,4.46,0.48,0.81,0.42,0.2,0.01,0.24,0.64,0.01,0.01,0.55,1.47,0.212,0.318,0.482,0.8,11.1,SEA @ MIN
Dominic Canzone,Seattle Mariners,$2900,3.79,4.07,0.61,1,0.57,0.29,0.01,0.2,0.57,0.01,0,0.34,0.76,0.273,0.338,0.541,0.879,11,SEA @ MIN
Brooks Lee,Minnesota Twins,$2700,2.48,4.01,0.35,0.89,0.65,0.24,0.01,0.03,0.31,0.02,0.01,0.16,0.76,0.236,0.268,0.337,0.605,6.7,SEA @ MIN
Ben Williamson,Seattle Mariners,$2400,2.83,3.96,0.34,0.79,0.59,0.11,0.02,0.08,0.33,0.07,0.03,0.14,1.1,0.213,0.252,0.33,0.581,6.8,SEA @ MIN
Cole Young,Seattle Mariners,$2300,2.52,3.84,0.28,0.77,0.67,0.09,0.01,0.03,0.34,0,0,0.17,1.08,0.214,0.259,0.272,0.532,5.8,SEA @ MIN
Salvador Perez,Kansas City Royals,$2800,3.64,4.04,0.47,0.99,0.58,0.25,0,0.21,0.63,0,0,0.21,0.78,0.263,0.306,0.512,0.817,10.2,TB @ KC
Yandy Diaz,Tampa Bay Rays,$3100,3.35,4.56,0.6,1.26,0.95,0.28,0.02,0.05,0.5,0.05,0.02,0.26,0.62,0.302,0.355,0.425,0.78,10.4,TB @ KC
Brandon Lowe,Tampa Bay Rays,$2900,4.03,4.67,0.58,1.11,0.79,0.16,0.01,0.23,0.73,0.01,0.03,0.3,1.07,0.262,0.312,0.482,0.795,11.7,TB @ KC
Danny Jansen,Tampa Bay Rays,$2400,3.08,4.01,0.35,0.67,0.42,0.17,0,0.1,0.44,0,0.02,0.37,1.11,0.187,0.273,0.325,0.598,7.4,TB @ KC
