player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Davis Martin,Chicago White Sox,0.18-0.46,$7400,2.93,0.18,0.46,4.54,1,0,5.07,5.15,2.9,2.55,0.73,2.04,3.88,1.42,,21.7,CHW @ SEA
Bryan Woo,Seattle Mariners,0.4-0.13,$10100,2.8,0.4,0.13,3.3,1,0,5.07,4.42,1.99,1.86,0.62,1.12,4.85,1.09,,28.3,CHW @ SEA
Jordan Leasure,Chicago White Sox,0.01-0.02,$5500,0.18,0.01,0.02,4.62,0,0.15,0.29,0.29,0.16,0.15,0.05,0.15,0.17,1.54,,1,CHW @ SEA
Kenley Jansen,Los Angeles Angels,0.02-0.03,$5500,0.31,0.02,0.03,2.92,0,0.25,0.46,0.37,0.16,0.15,0.06,0.14,0.2,1.12,,1.7,TB @ LAA
Pete Fairbanks,Tampa Bay Rays,0.02-0.03,$5500,0.31,0.02,0.03,2.94,0,0.25,0.47,0.39,0.17,0.15,0.03,0.17,0.22,1.18,,1.7,TB @ LAA
Ryan Pepiot,Tampa Bay Rays,0.35-0.28,$9000,3.03,0.35,0.28,4.19,1,0,5.28,5,2.68,2.46,0.84,1.79,5.02,1.29,,27.3,TB @ LAA
Jose Soriano,Los Angeles Angels,0.25-0.29,$8700,2.6,0.25,0.29,3.89,1,0,4.8,4.53,2.39,2.08,0.46,2.04,3.75,1.37,,22.6,TB @ LAA
Yu Darvish,San Diego Padres,0.26-0.38,$8100,2.63,0.26,0.38,5.27,1,0,4.76,4.58,3.23,2.79,0.76,1.84,4.14,1.35,,21.3,SD @ ARI
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.29,0.02,0.03,3.34,0,0.26,0.48,0.42,0.2,0.18,0.1,0.13,0.19,1.12,,1.6,SD @ ARI
Ryne Nelson,Arizona Diamondbacks,0.32-0.24,$8800,2.61,0.32,0.24,4.24,1,0,4.82,4.4,2.54,2.27,0.69,1.22,3.88,1.17,,23,SD @ ARI
Mason Miller,San Diego Padres,0.02-0.03,$5500,0.35,0.02,0.03,3.49,0,0.24,0.45,0.39,0.19,0.17,0.05,0.21,0.3,1.34,,1.9,SD @ ARI
Nathan Eovaldi,Texas Rangers,0.34-0.28,$10200,2.9,0.34,0.28,3.83,1,0,5.45,4.62,2.67,2.32,0.54,1.49,5.45,1.12,,29.6,NYY @ TEX
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.33,0.03,0.03,2.53,0,0.28,0.52,0.4,0.16,0.15,0.06,0.08,0.17,0.93,,1.8,NYY @ TEX
David Bednar,New York Yankees,0.02-0.02,$5500,0.24,0.02,0.02,3.12,0,0.22,0.41,0.34,0.16,0.14,0.03,0.11,0.14,1.11,,1.3,NYY @ TEX
Will Warren,New York Yankees,0.31-0.3,$8300,3.47,0.31,0.3,4.11,1,0,5.2,4.16,2.61,2.37,0.61,2.07,5.52,1.2,,28.8,NYY @ TEX
Clay Holmes,New York Mets,0.42-0.18,$7500,3.59,0.42,0.18,3.17,1,0,4.86,4.35,1.92,1.71,0.5,1.51,4.33,1.21,,26.9,CLE @ NYM
Ryan Helsley,New York Mets,0.03-0.04,$5500,0.44,0.03,0.04,2.72,0,0.33,0.62,0.49,0.2,0.19,0.06,0.23,0.31,1.16,,2.4,CLE @ NYM
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.2,0.02,0.02,2.84,0,0.17,0.31,0.25,0.11,0.1,0.01,0.07,0.11,1.04,,1.1,CLE @ NYM
Logan Allen,Cleveland Guardians,0.21-0.52,$7800,2.71,0.21,0.52,4.73,1,0,5.27,5.75,3.01,2.77,0.7,1.92,3.64,1.45,,21.1,CLE @ NYM
