player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Cole Ragans,Kansas City Royals,0.43-0.17,$9600,3.76,0.43,0.17,2.74,1,0,5.55,3.88,1.88,1.69,0.47,1.58,6.5,0.98,,36.1,CHW @ KC
Jordan Leasure,Chicago White Sox,0.01-0.02,$5500,0.18,0.01,0.02,5.75,0,0.16,0.29,0.33,0.2,0.19,0.07,0.16,0.21,1.69,,1,CHW @ KC
Shane Smith,Chicago White Sox,0.17-0.44,$7600,2.32,0.17,0.44,6,1,0,4.76,5.12,3.49,3.18,0.74,2.03,3.63,1.5,,17.6,CHW @ KC
Ryan Pressly,Chicago Cubs,0.02-0.03,$5500,0.42,0.02,0.03,3.04,0,0.26,0.48,0.4,0.18,0.16,0.03,0.18,0.4,1.21,,2.3,SF @ CHC
Matt Boyd,Chicago Cubs,0.28-0.32,$8900,3.31,0.28,0.32,3.85,1,0,5.22,4.32,2.49,2.23,0.69,1.68,5.73,1.15,,29.5,SF @ CHC
Ryan Walker,San Francisco Giants,0.02-0.03,$5500,0.42,0.02,0.03,3.01,0,0.24,0.45,0.37,0.16,0.15,0.02,0.1,0.43,1.04,,2.3,SF @ CHC
Landen Roupp,San Francisco Giants,0.32-0.27,$5500,4.89,0.32,0.27,3.82,1,0,5.1,4.5,2.42,2.16,0.48,2.15,4.9,1.3,,26.9,SF @ CHC
Miles Mikolas,St. Louis Cardinals,0.32-0.25,$6900,3.68,0.32,0.25,3.59,1,0,5.4,5.13,2.51,2.15,0.63,1.29,3.87,1.19,,25.4,PIT @ STL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.53,0.03,0.03,2.58,0,0.28,0.52,0.41,0.16,0.15,0.03,0.23,0.54,1.21,,2.9,PIT @ STL
David Bednar,Pittsburgh Pirates,0.02-0.02,$5500,0.27,0.02,0.02,5.72,0,0.22,0.41,0.46,0.28,0.26,0.06,0.18,0.32,1.57,,1.5,PIT @ STL
Carmen Mlodzinski,Pittsburgh Pirates,0.21-0.27,$6600,3.12,0.21,0.27,3.89,1,0,4.18,4.26,2.09,1.81,0.36,1.61,3.65,1.4,,20.6,PIT @ STL
Emmanuel Clase,Cleveland Guardians,0.03-0.03,$5500,0.45,0.03,0.03,2.28,0,0.28,0.51,0.38,0.14,0.13,0.02,0.08,0.38,0.9,,2.5,CLE @ WSH
Kyle Finnegan,Washington Nationals,0.02-0.02,$5500,0.35,0.02,0.02,3.34,0,0.22,0.42,0.36,0.17,0.15,0.04,0.17,0.33,1.27,,1.9,CLE @ WSH
Luis Ortiz,Cleveland Guardians,0.35-0.28,$8800,3.11,0.35,0.28,3.82,1,0,5.57,5.35,2.6,2.37,0.58,1.89,4.59,1.3,,27.4,CLE @ WSH
Jake Irvin,Washington Nationals,0.2-0.31,$8100,2.75,0.2,0.31,4.16,1,0,4.85,4.83,2.44,2.24,0.62,1.23,3.89,1.25,,22.3,CLE @ WSH
