player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Marcus Semien,Texas Rangers,$2900,4.31,4.39,0.64,1.18,0.84,0.21,0.01,0.2,0.68,0.06,0.01,0.47,0.7,0.31,0.382,0.549,0.931,12.5,OAK @ TEX
Corey Seager,Texas Rangers,$3200,3.69,4.5,0.55,1.06,0.7,0.22,0.01,0.18,0.79,0,0.02,0.47,0.87,0.272,0.356,0.487,0.844,11.8,OAK @ TEX
Kyle Higashioka,Texas Rangers,$2500,4.04,4.17,0.6,0.87,0.5,0.25,0.02,0.14,0.58,0.05,0.05,0.26,0.76,0.23,0.289,0.434,0.723,10.1,OAK @ TEX
Miguel Andujar,Oakland Athletics,$2500,3.52,4.15,0.53,1.05,0.79,0.24,0.01,0.07,0.37,0.04,0.04,0.22,0.42,0.274,0.318,0.417,0.735,8.8,OAK @ TEX
Adolis Garcia,Texas Rangers,$2800,4.0,4.28,0.53,1.05,0.68,0.23,0.03,0.15,0.61,0.18,0.03,0.22,0.92,0.265,0.308,0.468,0.776,11.2,OAK @ TEX
Jonah Heim,Texas Rangers,$2400,3.79,4.06,0.45,0.86,0.58,0.2,0,0.14,0.52,0.04,0.03,0.29,0.87,0.235,0.298,0.416,0.714,9.1,OAK @ TEX
Brent Rooker,Oakland Athletics,$3500,3.71,4.48,0.7,1.04,0.66,0.15,0.03,0.26,0.73,0.05,0,0.5,1.24,0.27,0.356,0.537,0.894,13,OAK @ TEX
Ezequiel Duran,Texas Rangers,$2200,3.73,3.72,0.48,0.78,0.54,0.17,0.05,0.08,0.36,0.09,0.02,0.24,1.33,0.233,0.29,0.397,0.687,8.2,OAK @ TEX
Shea Langeliers,Oakland Athletics,$3100,4.16,4.26,0.63,1.05,0.62,0.23,0.01,0.25,0.82,0.05,0.03,0.41,0.87,0.277,0.353,0.561,0.914,12.9,OAK @ TEX
Tyler Soderstrom,Oakland Athletics,$3100,3.61,4.37,0.57,0.95,0.63,0.21,0.02,0.17,0.67,0.07,0,0.39,1.26,0.244,0.318,0.463,0.781,11.2,OAK @ TEX
Lawrence Butler,Oakland Athletics,$3200,3.94,4.81,0.63,1.05,0.63,0.32,0,0.18,0.56,0.12,0.07,0.55,1.17,0.252,0.349,0.481,0.83,12.6,OAK @ TEX
Wyatt Langford,Texas Rangers,$3200,3.88,4.61,0.62,1.01,0.55,0.28,0.04,0.18,0.63,0.14,0.03,0.47,1.09,0.249,0.328,0.49,0.819,12.4,OAK @ TEX
Justin Foscue,Texas Rangers,$2000,3.15,3.83,0.3,0.65,0.47,0.11,0.01,0.1,0.34,0,0.01,0.22,1.52,0.188,0.243,0.323,0.566,6.3,OAK @ TEX
Jacob Wilson,Oakland Athletics,$2900,3.55,4.7,0.68,1.14,0.92,0.18,0,0.1,0.34,0.1,0.01,0.34,0.47,0.269,0.335,0.395,0.73,10.3,OAK @ TEX
Max P. Muncy,Oakland Athletics,$2600,3.5,4.03,0.53,0.77,0.35,0.29,0,0.18,0.49,0,0,0.19,1.09,0.206,0.258,0.443,0.7,9.1,OAK @ TEX
Nick Kurtz,Oakland Athletics,$3700,3.11,4.59,0.48,1.06,0.7,0.22,0.02,0.19,0.64,0.03,0.01,0.51,1.18,0.267,0.354,0.491,0.845,11.5,OAK @ TEX
