player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Stephen Kolek,San Diego Padres,0.29-0.27,$7800,3.21,0.29,0.27,3.54,1,0,4.9,4.72,2.28,1.93,0.47,1.56,4.22,1.28,,25,WSH @ SD
Mitchell Parker,Washington Nationals,0.31-0.31,$7300,3.33,0.31,0.31,3.9,1,0,5.19,4.94,2.53,2.25,0.76,1.96,4.04,1.33,,24.3,WSH @ SD
Ryan Pressly,Chicago Cubs,0.02-0.03,$5500,0.31,0.02,0.03,3.88,0,0.25,0.47,0.44,0.22,0.2,0.03,0.17,0.27,1.29,,1.7,CHC @ STL
Ryan Helsley,St. Louis Cardinals,0.02-0.03,$5500,0.35,0.02,0.03,3.21,0,0.24,0.46,0.39,0.18,0.16,0.05,0.18,0.3,1.25,,1.9,CHC @ STL
Matthew Liberatore,St. Louis Cardinals,0.34-0.34,$8500,3.12,0.34,0.34,3.97,1,0,5.21,5.02,2.58,2.3,0.67,1.43,4.74,1.24,,26.5,CHC @ STL
Ben Brown,Chicago Cubs,0.32-0.35,$8700,3.13,0.32,0.35,4.13,1,0,5.19,4.95,2.66,2.38,0.73,1.79,5.1,1.3,,27.2,CHC @ STL
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.44,0.03,0.03,1.5,0,0.27,0.5,0.33,0.09,0.08,0.03,0.19,0.31,1.04,,2.4,SEA @ MIN
Bailey Ober,Minnesota Twins,0.22-0.32,$7500,3.17,0.22,0.32,4.55,1,0,4.7,4.65,2.6,2.38,0.83,1.24,4.6,1.25,,23.8,SEA @ MIN
Jhoan Duran,Minnesota Twins,0.02-0.03,$5500,0.35,0.02,0.03,2.16,0,0.23,0.43,0.32,0.11,0.1,0.01,0.15,0.26,1.07,,1.9,SEA @ MIN
Bryan Woo,Seattle Mariners,0.38-0.24,$9600,2.83,0.38,0.24,3.97,1,0,5.41,4.81,2.69,2.39,0.75,1.53,4.77,1.17,,27.2,SEA @ MIN
Devin Williams,New York Yankees,0.02-0.02,$5500,0.33,0.02,0.02,4.01,0,0.22,0.41,0.39,0.2,0.18,0.02,0.19,0.34,1.38,,1.8,NYY @ CIN
Alexis Diaz,Cincinnati Reds,0.03-0.03,N/A,N/A,0.03,0.03,9.75,0,0.28,0.52,0.81,0.61,0.56,0.24,0.37,0.44,2.28,,1.4,NYY @ CIN
Nick Lodolo,Cincinnati Reds,0.24-0.33,$9000,2.81,0.24,0.33,4.59,1,0,5.33,5.35,2.95,2.72,0.84,1.43,4.84,1.27,,25.3,NYY @ CIN
Allan Winans,New York Yankees,0.22-0.27,$6800,2.94,0.22,0.27,4.55,1,0,4.43,4.05,2.41,2.24,0.62,1.64,3.59,1.29,,20,NYY @ CIN
David Bednar,Pittsburgh Pirates,0.02-0.02,$5500,0.24,0.02,0.02,3.8,0,0.21,0.39,0.36,0.18,0.17,0.04,0.13,0.18,1.24,,1.3,PIT @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.44,0.03,0.03,2.7,0,0.29,0.54,0.43,0.18,0.16,0.03,0.24,0.37,1.24,,2.4,PIT @ MIL
Chad Patrick,Milwaukee Brewers,0.42-0.17,$7900,3.84,0.42,0.17,3.43,1,0,5.31,4.36,2.26,2.02,0.47,1.79,5.3,1.16,,30.3,PIT @ MIL
Braxton Ashcraft,Pittsburgh Pirates,0.2-0.44,$5500,3.55,0.2,0.44,5.64,1,0,4.79,5.1,3.35,3,0.68,2.4,4,1.57,,19.5,PIT @ MIL
