player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Mike Trout,Los Angeles Angels,$3300,3.55,4.36,0.64,1.02,0.61,0.19,0,0.25,0.55,0.02,0.02,0.53,1.17,0.268,0.361,0.522,0.883,11.7,SEA @ LAA
Donovan Solano,Seattle Mariners,$2200,3.55,4.47,0.49,0.85,0.68,0.1,0.03,0.07,0.35,0,0.01,0.35,0.77,0.214,0.287,0.318,0.604,7.8,SEA @ LAA
J.P. Crawford,Seattle Mariners,$2800,4.71,4.91,0.82,1.18,0.85,0.23,0.02,0.14,0.48,0.09,0.05,0.81,0.8,0.297,0.422,0.486,0.908,13.2,SEA @ LAA
Yoan Moncada,Los Angeles Angels,$2900,3.17,4.03,0.43,0.8,0.47,0.17,0.01,0.19,0.5,0,0.01,0.38,1.05,0.225,0.309,0.454,0.764,9.2,SEA @ LAA
Mitch Garver,Seattle Mariners,$2500,4.0,4.35,0.55,0.89,0.53,0.24,0.01,0.15,0.42,0.03,0.02,0.5,1.33,0.235,0.332,0.435,0.767,10,SEA @ LAA
Taylor Ward,Los Angeles Angels,$3400,3.71,4.25,0.59,0.88,0.4,0.21,0.01,0.3,0.76,0,0.01,0.59,0.86,0.248,0.36,0.578,0.938,12.6,SEA @ LAA
Dylan Moore,Seattle Mariners,$2600,4.65,4.24,0.62,0.93,0.51,0.22,0.04,0.19,0.54,0.19,0.03,0.46,1.36,0.251,0.345,0.493,0.838,12.1,SEA @ LAA
Luis Rengifo,Los Angeles Angels,$2400,3.42,3.69,0.45,0.89,0.69,0.15,0.02,0.1,0.44,0.04,0.01,0.17,0.56,0.262,0.298,0.43,0.727,8.2,SEA @ LAA
LaMonte Wade Jr,Los Angeles Angels,$2300,2.39,3.8,0.26,0.66,0.55,0.09,0,0.04,0.29,0,0.02,0.29,0.87,0.192,0.263,0.266,0.529,5.5,SEA @ LAA
Randy Arozarena,Seattle Mariners,$3400,4.15,4.58,0.71,0.98,0.57,0.21,0,0.25,0.73,0.19,0.02,0.68,1.11,0.257,0.369,0.524,0.893,14.1,SEA @ LAA
Jo Adell,Los Angeles Angels,$3100,3.45,4.14,0.5,0.95,0.57,0.12,0.01,0.27,0.72,0.03,0.04,0.16,0.98,0.244,0.278,0.497,0.775,10.7,SEA @ LAA
Cal Raleigh,Seattle Mariners,$4500,2.84,4.69,0.65,0.92,0.46,0.23,0.02,0.23,0.67,0.07,0.03,0.65,1.17,0.236,0.356,0.485,0.841,12.8,SEA @ LAA
Julio Rodriguez,Seattle Mariners,$3200,4.0,4.8,0.72,1.18,0.77,0.26,0.02,0.18,0.59,0.15,0.07,0.38,1.08,0.271,0.336,0.477,0.814,12.8,SEA @ LAA
Logan O'Hoppe,Los Angeles Angels,$2900,3.24,3.91,0.41,0.99,0.63,0.21,0,0.2,0.44,0.03,0.03,0.19,1.12,0.272,0.321,0.512,0.833,9.4,SEA @ LAA
Zach Neto,Los Angeles Angels,$3500,3.54,4.58,0.69,1.13,0.67,0.21,0,0.28,0.55,0.13,0.01,0.23,1.07,0.266,0.308,0.522,0.83,12.4,SEA @ LAA
Nolan Schanuel,Los Angeles Angels,$3200,2.75,4.47,0.45,1.02,0.87,0.14,0.01,0.06,0.3,0.1,0.05,0.46,0.55,0.26,0.337,0.361,0.698,8.8,SEA @ LAA
Ben Williamson,Seattle Mariners,$2300,3.74,4.02,0.55,1.08,0.86,0.19,0.02,0.06,0.31,0.08,0.03,0.2,0.65,0.291,0.33,0.417,0.746,8.6,SEA @ LAA
Cole Young,Seattle Mariners,$2300,3.57,4.13,0.46,0.86,0.67,0.12,0.01,0.11,0.45,0,0.01,0.27,0.84,0.23,0.29,0.37,0.66,8.2,SEA @ LAA
Jose Altuve,Houston Astros,$3000,4.37,4.6,0.75,1.18,0.77,0.22,0.02,0.21,0.71,0.09,0.01,0.39,0.6,0.288,0.355,0.517,0.872,13.1,OAK @ HOU
Christian Walker,Houston Astros,$2900,3.86,4.38,0.43,1.07,0.66,0.27,0.03,0.19,0.74,0.02,0,0.28,0.9,0.266,0.316,0.512,0.828,11.2,OAK @ HOU
Gio Urshela,Oakland Athletics,$2300,3.78,4.18,0.33,0.9,0.54,0.33,0.02,0.07,0.56,0,0.01,0.3,0.9,0.241,0.303,0.409,0.712,8.7,OAK @ HOU
Victor Caratini,Houston Astros,$2800,3.21,4.49,0.43,1.06,0.7,0.27,0.01,0.11,0.45,0.01,0,0.25,0.74,0.253,0.298,0.414,0.713,9,OAK @ HOU
Mauricio Dubon,Houston Astros,$2600,3.46,4.04,0.5,1.01,0.74,0.17,0.01,0.09,0.54,0.01,0.02,0.24,0.48,0.276,0.332,0.406,0.738,9,OAK @ HOU
Brent Rooker,Oakland Athletics,$3400,4.18,4.51,0.73,1.02,0.52,0.21,0,0.33,0.77,0.08,0.01,0.58,1.21,0.269,0.37,0.594,0.964,14.2,OAK @ HOU
