Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
120671-80582,P,Brandon,Brandon Woodruff,Woodruff,36.666666666666664,12,10800,LAA@MIL,MIL,LAA,,,,,,P
120671-52183,P,Tyler,Tyler Glasnow,Glasnow,31.0625,16,10600,SF@LAD,LAD,SF,,,,,,P
120671-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,37.285714285714285,28,10500,SF@LAD,LAD,SF,,,,Yes,,P
120671-82607,P,Trevor,Trevor Rogers,Rogers,39.3125,16,10400,NYY@BAL,BAL,NYY,,,,,,P
120671-82550,P,Hunter,Hunter Greene,Greene,35.588235294117645,17,10100,CHC@CIN,CIN,CHC,,,,Yes,,P
120671-68488,P,Blake,Blake Snell,Snell,36.8,10,10100,SF@LAD,LAD,SF,,,,,,P
120671-60633,P,Carlos,Carlos Rodon,Rodon,35.096774193548384,31,10000,NYY@BAL,NYY,BAL,,,,,,P
120671-83190,P,Freddy,Freddy Peralta,Peralta,35.41935483870968,31,10000,LAA@MIL,MIL,LAA,,,,,,P
120671-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,SF@LAD,LAD,SF,IL,Shoulder,,,,P
120671-163700,P,Kyle,Kyle Bradish,Bradish,38,4,9800,NYY@BAL,BAL,NYY,,,,,,P
120671-52185,P,Max,Max Fried,Fried,34.733333333333334,30,9800,NYY@BAL,NYY,BAL,,,,Yes,,P
120671-145922,P,Tyler,Tyler Wells,Wells,34.333333333333336,3,9700,NYY@BAL,BAL,NYY,,,,,,P
120671-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,NYY@BAL,NYY,BAL,IL,Elbow,,,,P
120671-101839,P,Logan,Logan Webb,Webb,36.70967741935484,31,9500,SF@LAD,SF,LAD,,,,Yes,,P
120671-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,NYY@BAL,BAL,NYY,IL,Elbow,,,,P
120671-102344,P,Brady,Brady Singer,Singer,29.6,30,9500,CHC@CIN,CIN,CHC,,,,,,P
120671-228790,P,Cam,Cam Schlittler,Schlittler,29.5,12,9400,NYY@BAL,NYY,BAL,,,,,,P
120671-198876,P,Cade,Cade Horton,Horton,27.90909090909091,22,9300,CHC@CIN,CHC,CIN,,,,,,P
120671-219653,P,Logan,Logan Henderson,Henderson,36.4,5,9300,LAA@MIL,MIL,LAA,IL,Elbow,,,,P
120671-165512,P,Andrew,Andrew Abbott,Abbott,31.333333333333332,27,9200,CHC@CIN,CIN,CHC,,,,,,P
120671-63136,P,Matthew,Matthew Boyd,Boyd,31.2,30,9200,CHC@CIN,CHC,CIN,,,,,,P
120671-198702,P,Shota,Shota Imanaga,Imanaga,29.869565217391305,23,9100,CHC@CIN,CHC,CIN,,,,,,P
120671-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@BAL,NYY,BAL,IL,Elbow,,,,P
120671-53029,P,Robbie,Robbie Ray,Ray,32.225806451612904,31,9000,SF@LAD,SF,LAD,,,,,,P
120671-5202,P,Justin,Justin Verlander,Verlander,25.37037037037037,27,8900,SF@LAD,SF,LAD,,,,,,P
120671-197981,P,Jacob,Jacob Misiorowski,Misiorowski,29.076923076923077,13,8900,LAA@MIL,MIL,LAA,,,,,,P
120671-119329,P,Nick,Nick Lodolo,Lodolo,30.23076923076923,26,8900,CHC@CIN,CIN,CHC,,,,,,P
120671-187967,P,Emmet,Emmet Sheehan,Sheehan,30.692307692307693,13,8900,SF@LAD,LAD,SF,,,,,,P
120671-219663,P,Chad,Chad Patrick,Patrick,24.375,24,8800,LAA@MIL,MIL,LAA,,,,,,P
120671-222782,P,Chase,Chase Burns,Burns,23.7,10,8800,CHC@CIN,CIN,CHC,,,,,,P
120671-16961,P,Jameson,Jameson Taillon,Taillon,26.80952380952381,21,8800,CHC@CIN,CHC,CIN,,,,,,P
120671-102447,P,Dean,Dean Kremer,Kremer,25.93103448275862,29,8600,NYY@BAL,BAL,NYY,,,,,,P
120671-119409,P,Quinn,Quinn Priester,Priester,27.74074074074074,27,8600,LAA@MIL,MIL,LAA,,,,Yes,,P
120671-5427,P,Clayton,Clayton Kershaw,Kershaw,24.15,20,8500,SF@LAD,LAD,SF,,,,,,P
120671-199728,P,Landen,Landen Roupp,Roupp,25.545454545454547,22,8400,SF@LAD,SF,LAD,IL,Knee,,,,P
120671-118206,P,Luis,Luis Gil,Gil,25.22222222222222,9,8400,NYY@BAL,NYY,BAL,,,,,,P
120671-222787,P,Roki,Roki Sasaki,Sasaki,16.375,8,8400,SF@LAD,LAD,SF,IL,Shoulder,,,,P
120671-21099,P,Jose,Jose Quintana,Quintana,24.416666666666668,24,8100,LAA@MIL,MIL,LAA,IL,Calf,,,,P
120671-102343,P,Tony,Tony Gonsolin,Gonsolin,26.285714285714285,7,8100,SF@LAD,LAD,SF,IL,Elbow,,,,P
120671-198879,P,Rhett,Rhett Lowder,Lowder,27,6,8000,CHC@CIN,CIN,CHC,IL,Oblique,,,,P
120671-83166,P,Zack,Zack Littell,Littell,26.466666666666665,30,7900,CHC@CIN,CIN,CHC,,,,,,P
120671-102345,P,Jose,Jose Soriano,Soriano,27.193548387096776,31,7900,LAA@MIL,LAA,MIL,DTD,Forearm,,,,P
120671-79073,P,Michael,Michael Soroka,Soroka,23.944444444444443,18,7800,CHC@CIN,CHC,CIN,,,,,,P
120671-81594,P,Dietrich,Dietrich Enns,Enns,10.333333333333334,21,7800,NYY@BAL,BAL,NYY,,,,,,P
120671-198912,P,Will,Will Warren,Warren,25.258064516129032,31,7700,NYY@BAL,NYY,BAL,,,,,,P
120671-204505,P,Justin,Justin Wrobleski,Wrobleski,16,20,7700,SF@LAD,LAD,SF,,,,,,P
120671-68485,P,Ryan,Ryan Yarbrough,Yarbrough,15.263157894736842,19,7700,NYY@BAL,NYY,BAL,,,,,,P
120671-135650,P,Landon,Landon Knack,Knack,20.11111111111111,9,7600,SF@LAD,LAD,SF,,,,,,P
120671-102001,P,Yusei,Yusei Kikuchi,Kikuchi,27.516129032258064,31,7600,LAA@MIL,LAA,MIL,,,,Yes,,P
120671-135229,P,Reid,Reid Detmers,Detmers,6.389830508474576,61,7500,LAA@MIL,LAA,MIL,IL,Elbow,,,,P
120671-219659,P,Brandon,Brandon Young,Young,17.333333333333332,12,7400,NYY@BAL,BAL,NYY,IL,Hamstring,,,,P
120671-165561,P,Chayce,Chayce McDermott,McDermott,6.333333333333333,3,7400,NYY@BAL,BAL,NYY,,,,,,P
120671-68482,P,Zach,Zach Eflin,Eflin,20.214285714285715,14,7300,NYY@BAL,BAL,NYY,IL,Back,,,,P
120671-53398,P,Kyle,Kyle Hendricks,Hendricks,20.275862068965516,29,7200,LAA@MIL,LAA,MIL,,,,,,P
120671-232673,P,Mitch,Mitch Farris,Farris,24.333333333333332,3,7200,LAA@MIL,LAA,MIL,,,,,,P
120671-181837,P,Ben,Ben Brown,Brown,20.56,25,7200,CHC@CIN,CHC,CIN,,,,,,P
120671-164529,P,Jordan,Jordan Wicks,Wicks,5,6,7200,CHC@CIN,CHC,CIN,,,,,,P
120671-202541,P,Cade,Cade Povich,Povich,24.55,20,7200,NYY@BAL,BAL,NYY,,,,Yes,,P
120671-70470,P,Albert,Albert Suarez,Suarez,13.6,5,7200,NYY@BAL,BAL,NYY,IL,Elbow,,,,P
120671-197914,P,Nick,Nick Frasso,Frasso,0,2,7100,SF@LAD,LAD,SF,,,,,,P
120671-38246,P,Tyler,Tyler Anderson,Anderson,21.153846153846153,26,7100,LAA@MIL,LAA,MIL,IL,Oblique,,,,P
120671-101810,P,Justin,Justin Steele,Steele,29.25,4,7100,CHC@CIN,CHC,CIN,IL,Elbow,,,,P
120671-220895,P,Tomoyuki,Tomoyuki Sugano,Sugano,22.5,28,7100,NYY@BAL,BAL,NYY,,,,,,P
120671-202608,P,Carlos,Carlos Rodriguez,Rodriguez,8.666666666666666,3,7100,LAA@MIL,MIL,LAA,,,,,,P
120671-102572,P,Tobias,Tobias Myers,Myers,9.736842105263158,19,7000,LAA@MIL,MIL,LAA,,,,,,P
120671-82557,P,Aaron,Aaron Civale,Civale,19.714285714285715,21,7000,CHC@CIN,CHC,CIN,,,,,,P
120671-64488,P,Colin,Colin Rea,Rea,21.466666666666665,30,7000,CHC@CIN,CHC,CIN,,,,Yes,,P
120671-79853,P,Jordan,Jordan Montgomery,Montgomery,17.16,25,7000,LAA@MIL,MIL,LAA,IL,Elbow,,,,P
120671-211069,P,Sam,Sam Aldegheri,Aldegheri,5,2,6900,LAA@MIL,LAA,MIL,,,,,,P
120671-53590,P,Nick,Nick Martinez,Martinez,18.75,36,6900,CHC@CIN,CIN,CHC,,,,,,P
120671-176240,P,Luis F.,Luis F. Castillo,Castillo,9,2,6800,NYY@BAL,BAL,NYY,,,,,,P
