player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Antonio Senzatela,Colorado Rockies,0.2-0.31,$6000,2.5,0.2,0.31,6.59,1,0,4.46,4.8,3.47,3.26,0.64,1.61,2.91,1.44,,15,ARI @ COL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.22,0.02,0.02,6.83,0,0.19,0.35,0.44,0.29,0.27,0.03,0.23,0.29,1.89,,1.2,ARI @ COL
A.J. Puk,Arizona Diamondbacks,0.03-0.03,$5500,0.4,0.03,0.03,3.31,0,0.31,0.58,0.5,0.23,0.21,0.11,0.16,0.31,1.14,,2.2,ARI @ COL
Brandon Pfaadt,Arizona Diamondbacks,0.33-0.26,$7900,3.1,0.33,0.26,4.86,1,0,5.39,5.26,3.31,2.91,0.64,1.5,4.51,1.25,,24.5,ARI @ COL
Trevor Megill,Milwaukee Brewers,0.02-0.02,$5500,0.33,0.02,0.02,2.81,0,0.21,0.4,0.32,0.13,0.12,0.02,0.18,0.27,1.24,,1.8,MIL @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.44,0.03,0.03,2.21,0,0.29,0.53,0.39,0.14,0.13,0.01,0.19,0.33,1.08,,2.4,MIL @ MIN
Quinn Priester,Milwaukee Brewers,0.24-0.39,$7800,2.49,0.24,0.39,5.1,1,0,4.93,5.17,3.25,2.8,0.7,2.15,3.39,1.48,,19.4,MIL @ MIN
David Festa,Minnesota Twins,0.3-0.2,$7400,3.42,0.3,0.2,3.99,1,0,4.39,3.85,2.18,1.95,0.69,1.23,4.88,1.16,,25.3,MIL @ MIN
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.31,0.03,0.03,4.78,0,0.28,0.52,0.53,0.3,0.27,0.1,0.11,0.25,1.24,,1.7,ATL @ MIA
Sandy Alcantara,Miami Marlins,0.25-0.37,$7300,3.18,0.25,0.37,4.65,1,0,5.31,5.44,2.99,2.75,0.94,2.13,4.25,1.43,,23.2,ATL @ MIA
Bryce Elder,Atlanta Braves,0.36-0.26,$8100,2.94,0.36,0.26,4.36,1,0,5.19,5.5,2.9,2.51,0.67,1.62,4.12,1.37,,23.8,ATL @ MIA
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.29,0.02,0.02,3.53,0,0.22,0.41,0.36,0.18,0.16,0.02,0.17,0.25,1.3,,1.6,ATL @ MIA
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.31,0.02,0.03,2.05,0,0.23,0.43,0.31,0.11,0.1,0.03,0.05,0.18,0.83,,1.7,TEX @ PIT
