player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Iglesias,San Diego Padres,$2600,3.65,4.11,0.56,1.1,0.85,0.2,0.03,0.07,0.44,0.07,0.03,0.21,0.64,0.295,0.341,0.437,0.778,9.5,SD @ NYY
Martin Maldonado,San Diego Padres,$2100,2.86,3.89,0.26,0.62,0.47,0.1,0,0.1,0.34,0.01,0,0.21,1.15,0.172,0.224,0.292,0.516,6,SD @ NYY
Paul Goldschmidt,New York Yankees,$3200,3.03,4.26,0.51,0.95,0.71,0.17,0.03,0.11,0.47,0.09,0.04,0.33,1.13,0.247,0.313,0.412,0.725,9.7,SD @ NYY
Manny Machado,San Diego Padres,$3300,3.55,4.55,0.6,1.15,0.75,0.25,0.03,0.17,0.54,0.11,0.05,0.35,0.83,0.279,0.339,0.494,0.833,11.7,SD @ NYY
Xander Bogaerts,San Diego Padres,$2900,3.41,4.44,0.59,0.98,0.76,0.18,0,0.1,0.42,0.14,0.04,0.35,0.83,0.247,0.313,0.379,0.691,9.9,SD @ NYY
Aaron Judge,New York Yankees,$4900,3.08,4.48,0.77,1.01,0.42,0.28,0,0.36,0.89,0.04,0.02,0.51,1.16,0.27,0.38,0.645,1.025,15.1,SD @ NYY
Tyler Wade,San Diego Padres,$2200,4.0,4,0.44,0.9,0.71,0.14,0.04,0.05,0.33,0.17,0.03,0.4,0.87,0.257,0.337,0.372,0.709,8.8,SD @ NYY
Cody Bellinger,New York Yankees,$2900,2.93,4.14,0.39,0.75,0.47,0.22,0.01,0.1,0.32,0.19,0.04,0.27,0.88,0.199,0.262,0.353,0.616,8.5,SD @ NYY
Fernando Tatis Jr.,San Diego Padres,$4000,3.27,4.77,0.64,1.09,0.6,0.29,0.03,0.22,0.73,0.11,0.06,0.44,1.1,0.255,0.329,0.501,0.83,13.1,SD @ NYY
Luis Arraez,San Diego Padres,$2800,3.21,4.66,0.47,1.24,1.05,0.2,0,0.06,0.33,0.11,0.05,0.17,0.73,0.283,0.314,0.383,0.698,9,SD @ NYY
Trent Grisham,New York Yankees,$3000,2.9,4.59,0.41,0.74,0.4,0.2,0,0.15,0.52,0,0,0.37,1.54,0.181,0.259,0.341,0.6,8.7,SD @ NYY
Jazz Chisholm,New York Yankees,$3300,3.3,4.03,0.55,0.82,0.43,0.19,0.02,0.23,0.59,0.12,0.05,0.33,1.25,0.223,0.289,0.486,0.774,10.9,SD @ NYY
Oscar Gonzalez,San Diego Padres,$2300,2.83,4.33,0.31,0.72,0.55,0.13,0,0.09,0.38,0,0.01,0.2,1.16,0.179,0.218,0.292,0.51,6.5,SD @ NYY
Oswald Peraza,New York Yankees,$2200,3.0,3.7,0.37,0.65,0.44,0.18,0,0.06,0.33,0,0.01,0.35,1.02,0.201,0.282,0.323,0.605,6.6,SD @ NYY
Anthony Volpe,New York Yankees,$2800,3.11,3.92,0.6,0.86,0.61,0.18,0.05,0.07,0.34,0.06,0.06,0.32,1.02,0.243,0.31,0.395,0.705,8.7,SD @ NYY
Austin Wells,New York Yankees,$3000,2.4,3.81,0.34,0.73,0.44,0.2,0.01,0.1,0.31,0,0,0.35,1.18,0.215,0.296,0.374,0.67,7.2,SD @ NYY
Jackson Merrill,San Diego Padres,$3600,2.86,4.22,0.53,0.99,0.65,0.15,0.02,0.16,0.55,0.13,0.04,0.29,0.87,0.255,0.313,0.428,0.74,10.3,SD @ NYY
Ben Rice,New York Yankees,$3500,2.77,4.37,0.53,0.74,0.4,0.15,0,0.22,0.48,0.02,0,0.43,1.34,0.191,0.281,0.407,0.688,9.7,SD @ NYY
Freddie Freeman,Los Angeles Dodgers,$4000,3.58,4.81,0.75,1.32,0.91,0.23,0.02,0.21,0.73,0.11,0.01,0.57,0.55,0.322,0.404,0.553,0.956,14.3,LAD @ MIA
Mookie Betts,Los Angeles Dodgers,$4200,3.88,4.92,0.86,1.34,0.82,0.28,0.04,0.25,0.84,0.18,0.01,0.61,0.57,0.321,0.41,0.596,1.006,16.3,LAD @ MIA
Max Muncy,Los Angeles Dodgers,$2800,4.18,4.47,0.59,0.84,0.43,0.24,0.01,0.18,0.68,0.02,0.01,0.75,0.99,0.233,0.365,0.464,0.829,11.7,LAD @ MIA
Michael Conforto,Los Angeles Dodgers,$2800,3.29,4.14,0.45,0.76,0.48,0.2,0.01,0.12,0.49,0.03,0.02,0.53,1.05,0.215,0.316,0.393,0.709,9.2,LAD @ MIA
Teoscar Hernandez,Los Angeles Dodgers,$3800,3.55,4.7,0.76,1.33,0.9,0.24,0.01,0.21,0.8,0.06,0.01,0.33,1.14,0.312,0.37,0.529,0.898,13.5,LAD @ MIA
Shohei Ohtani,Los Angeles Dodgers,$4600,4.09,5.03,1.04,1.37,0.83,0.22,0.02,0.36,0.85,0.36,0.04,0.55,0.9,0.318,0.408,0.646,1.053,18.8,LAD @ MIA
Will Smith,Los Angeles Dodgers,$3100,3.87,4.59,0.57,1.03,0.7,0.23,0.03,0.13,0.62,0.13,0,0.6,0.68,0.264,0.365,0.461,0.826,12,LAD @ MIA
Tommy Edman,Los Angeles Dodgers,$3500,3.6,4.36,0.67,1.16,0.78,0.25,0.04,0.14,0.61,0.2,0.05,0.37,0.6,0.297,0.363,0.502,0.865,12.6,LAD @ MIA
Jesus Sanchez,Miami Marlins,$2600,3.65,4.47,0.41,0.89,0.6,0.2,0,0.14,0.51,0.09,0.05,0.35,1.29,0.221,0.29,0.39,0.68,9.5,LAD @ MIA
