Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119385-119340,P,Tarik,Tarik Skubal,Skubal,43.69565217391305,23,11000,DET@CWS,DET,CWS,,,,,,P
119385-135977,P,Garrett,Garrett Crochet,Crochet,43.041666666666664,24,11000,BOS@HOU,BOS,HOU,,,,,,P
119385-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,ATL@NYM,ATL,NYM,IL,Ribs,,,,P
119385-197980,P,Paul,Paul Skenes,Skenes,38.625,24,10800,PIT@MIL,PIT,MIL,,,,Yes,,P
119385-13233,P,Nathan,Nathan Eovaldi,Eovaldi,36.6,20,10500,ARI@TEX,TEX,ARI,,,,,,P
119385-60633,P,Carlos,Carlos Rodon,Rodon,35.25,24,10500,MIN@NYY,NYY,MIN,,,,Yes,,P
119385-83190,P,Freddy,Freddy Peralta,Peralta,33.208333333333336,24,10300,PIT@MIL,MIL,PIT,,,,Yes,,P
119385-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.17391304347826,23,10300,LAD@LAA,LAD,LAA,,,,,,P
119385-85599,P,Framber,Framber Valdez,Valdez,37.30434782608695,23,10300,BOS@HOU,HOU,BOS,,,,,,P
119385-119430,P,Joe,Joe Ryan,Ryan,35.91304347826087,23,10200,MIN@NYY,MIN,NYY,,,,,,P
119385-52183,P,Tyler,Tyler Glasnow,Glasnow,28.90909090909091,11,10200,LAD@LAA,LAD,LAA,,,,,,P
119385-101839,P,Logan,Logan Webb,Webb,36.72,25,10200,SD@SF,SF,SD,,,,,,P
119385-79951,P,Nick,Nick Pivetta,Pivetta,35.26086956521739,23,10000,SD@SF,SD,SF,,,,,,P
119385-68488,P,Blake,Blake Snell,Snell,30,4,10000,LAD@LAA,LAD,LAA,,,,,,P
119385-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@LAA,LAD,LAA,IL,Shoulder,,,,P
119385-80582,P,Brandon,Brandon Woodruff,Woodruff,43,6,9900,PIT@MIL,MIL,PIT,,,,,,P
119385-53029,P,Robbie,Robbie Ray,Ray,35.375,24,9900,SD@SF,SF,SD,,,,Yes,,P
119385-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,MIN@NYY,MIN,NYY,IL,Shoulder,,,,P
119385-197981,P,Jacob,Jacob Misiorowski,Misiorowski,34.714285714285715,7,9800,PIT@MIL,MIL,PIT,IL,Lower leg,,,,P
119385-162445,P,Spencer,Spencer Strider,Strider,32.53333333333333,15,9700,ATL@NYM,ATL,NYM,,,,Yes,,P
119385-146687,P,Hunter,Hunter Brown,Brown,38.47826086956522,23,9700,BOS@HOU,HOU,BOS,,,,,,P
119385-52859,P,Jacob,Jacob deGrom,deGrom,35.56521739130435,23,9700,ARI@TEX,TEX,ARI,,,,,,P
119385-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,ATL@NYM,ATL,NYM,IL,Elbow,,,,P
119385-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,ARI@TEX,ARI,TEX,IL,Elbow,,,,P
119385-82618,P,David,David Peterson,Peterson,31.863636363636363,22,9600,ATL@NYM,NYM,ATL,,,,,,P
119385-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,MIN@NYY,NYY,MIN,IL,Elbow,,,,P
119385-79246,P,Jack,Jack Flaherty,Flaherty,30.043478260869566,23,9600,DET@CWS,DET,CWS,,,,Yes,,P
119385-52185,P,Max,Max Fried,Fried,34.333333333333336,24,9600,MIN@NYY,NYY,MIN,,,,,,P
119385-102330,P,Kris,Kris Bubic,Bubic,34.5,20,9600,WSH@KC,KC,WSH,IL,Shoulder,,,,P
119385-85476,P,Jeffrey,Jeffrey Springs,Springs,26.24,25,9500,TB@ATH,ATH,TB,,,,,,P
119385-79091,P,Dylan,Dylan Cease,Cease,31.583333333333332,24,9400,SD@SF,SD,SF,,,,,,P
119385-63136,P,Matthew,Matthew Boyd,Boyd,34.130434782608695,23,9400,CHC@TOR,CHC,TOR,,,,,,P
119385-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,DET@CWS,CWS,DET,IL,Elbow,,,,P
119385-37999,P,Michael,Michael Wacha,Wacha,27,23,9300,WSH@KC,KC,WSH,,,,Yes,,P
119385-79270,P,Cole,Cole Ragans,Ragans,31,10,9300,WSH@KC,KC,WSH,IL,Shoulder,,,,P
119385-117232,P,Michael,Michael King,King,31.454545454545453,11,9300,SD@SF,SD,SF,,,,,,P
119385-219653,P,Logan,Logan Henderson,Henderson,36.4,5,9300,PIT@MIL,MIL,PIT,IL,Elbow,,,,P
119385-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,TB@ATH,TB,ATH,IL,Triceps,,,,P
119385-135647,P,Ryan,Ryan Pepiot,Pepiot,30.48,25,9200,TB@ATH,TB,ATH,,,,,,P
119385-82554,P,Shane,Shane Bieber,Bieber,58,5,9200,CHC@TOR,TOR,CHC,IL,Elbow,,,,P
119385-82635,P,MacKenzie,MacKenzie Gore,Gore,32.166666666666664,24,9200,WSH@KC,WSH,KC,,,,,,P
119385-198702,P,Shota,Shota Imanaga,Imanaga,29.352941176470587,17,9200,CHC@TOR,CHC,TOR,,,,,,P
119385-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,ATL@NYM,ATL,NYM,IL,Shoulder,,,,P
119385-79109,P,Tyler,Tyler Mahle,Mahle,28.785714285714285,14,9100,ARI@TEX,TEX,ARI,IL,Shoulder,,,,P
119385-85253,P,Casey,Casey Mize,Mize,28.3,20,9100,DET@CWS,DET,CWS,,,,,,P
119385-102001,P,Yusei,Yusei Kikuchi,Kikuchi,30.84,25,9100,LAD@LAA,LAA,LAD,,,,,,P
119385-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,MIN@NYY,NYY,MIN,IL,Elbow,,,,P
