player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Starling Marte,New York Mets,$2700,3.78,4.08,0.61,1.01,0.83,0.13,0.01,0.08,0.44,0.25,0.08,0.23,0.61,0.274,0.321,0.396,0.717,10.2,ATL @ NYM
Jurickson Profar,Atlanta Braves,$3100,3.9,4.72,0.57,1,0.66,0.19,0.02,0.18,0.49,0.13,0.05,0.71,0.68,0.256,0.376,0.465,0.841,12.1,ATL @ NYM
Marcell Ozuna,Atlanta Braves,$3100,3.45,4.38,0.39,0.96,0.62,0.21,0.02,0.18,0.66,0,0.01,0.55,0.85,0.254,0.348,0.485,0.833,10.7,ATL @ NYM
Francisco Lindor,New York Mets,$3300,3.76,4.64,0.67,1.09,0.72,0.16,0,0.25,0.58,0.13,0.02,0.34,0.88,0.26,0.327,0.485,0.812,12.4,ATL @ NYM
Brandon Nimmo,New York Mets,$3000,4.23,4.42,0.54,1.07,0.71,0.16,0.03,0.22,0.62,0.24,0.02,0.41,1.08,0.27,0.34,0.502,0.842,12.7,ATL @ NYM
Matt Olson,Atlanta Braves,$3400,2.91,4.6,0.44,1.03,0.81,0.18,0.02,0.08,0.45,0,0.03,0.73,1.05,0.27,0.388,0.413,0.801,9.9,ATL @ NYM
Ozzie Albies,Atlanta Braves,$2800,3.25,4.16,0.51,0.92,0.71,0.18,0.04,0.06,0.25,0.13,0.02,0.47,0.52,0.255,0.346,0.39,0.736,9.1,ATL @ NYM
Juan Soto,New York Mets,$4200,2.93,4.53,0.59,0.88,0.55,0.15,0.03,0.22,0.55,0.08,0.03,0.8,0.88,0.243,0.38,0.498,0.878,12.3,ATL @ NYM
Jeff McNeil,New York Mets,$2700,3.15,4.2,0.44,0.93,0.66,0.19,0.02,0.09,0.3,0.03,0.01,0.48,0.38,0.253,0.339,0.399,0.738,8.5,ATL @ NYM
Cedric Mullins,New York Mets,$2800,3.96,3.97,0.54,0.99,0.49,0.3,0.05,0.2,0.46,0.09,0.02,0.3,0.91,0.277,0.342,0.563,0.905,11.1,ATL @ NYM
Pete Alonso,New York Mets,$3600,3.39,4.31,0.54,1.06,0.62,0.22,0.01,0.28,0.66,0.01,0,0.47,0.83,0.282,0.362,0.591,0.953,12.2,ATL @ NYM
Vidal Brujan,Atlanta Braves,$2100,2.9,4.05,0.24,0.83,0.67,0.14,0.01,0.03,0.22,0.06,0.01,0.29,1.07,0.228,0.286,0.307,0.593,6.1,ATL @ NYM
Nick Allen,Atlanta Braves,$2300,3.04,3.83,0.38,0.74,0.59,0.13,0.04,0.02,0.26,0.07,0,0.41,0.87,0.224,0.312,0.321,0.633,7,ATL @ NYM
Michael Harris II,Atlanta Braves,$2700,3.56,4.27,0.5,1.11,0.83,0.2,0.03,0.09,0.45,0.12,0.03,0.17,0.95,0.272,0.309,0.416,0.725,9.6,ATL @ NYM
Brett Baty,New York Mets,$2500,3.24,3.75,0.45,0.84,0.64,0.11,0,0.13,0.37,0.06,0.02,0.25,1.04,0.245,0.3,0.402,0.702,8.1,ATL @ NYM
Francisco Alvarez,New York Mets,$2600,3.62,3.86,0.43,0.84,0.54,0.14,0.01,0.18,0.54,0,0.01,0.42,0.94,0.251,0.339,0.469,0.807,9.4,ATL @ NYM
Nacho Alvarez,Atlanta Braves,$2200,2.41,3.94,0.23,0.69,0.61,0.07,0.02,0.03,0.22,0,0.01,0.27,1.48,0.193,0.26,0.257,0.517,5.3,ATL @ NYM
Drake Baldwin,Atlanta Braves,$2800,3.86,4.49,0.51,1.09,0.77,0.21,0,0.16,0.61,0,0,0.44,0.73,0.277,0.356,0.472,0.828,10.8,ATL @ NYM
Jose Ramirez,Cleveland Guardians,$4100,3.1,4.4,0.64,1.16,0.79,0.24,0.02,0.17,0.6,0.2,0.11,0.4,0.66,0.297,0.361,0.518,0.88,12.7,MIA @ CLE
Otto Lopez,Miami Marlins,$2900,3.31,4.39,0.44,0.95,0.75,0.16,0.02,0.08,0.5,0.18,0.03,0.3,0.54,0.243,0.299,0.371,0.67,9.6,MIA @ CLE
Steven Kwan,Cleveland Guardians,$2900,3.41,4.62,0.53,1.19,0.98,0.18,0.04,0.05,0.35,0.16,0,0.33,0.5,0.28,0.332,0.394,0.726,9.9,MIA @ CLE
Gabriel Arias,Cleveland Guardians,$2400,3.58,4.07,0.39,0.96,0.67,0.22,0.03,0.08,0.37,0.06,0.01,0.3,1.25,0.265,0.334,0.419,0.753,8.6,MIA @ CLE
Kyle Stowers,Miami Marlins,$3200,4.13,4.72,0.61,1.2,0.75,0.26,0.05,0.25,0.61,0.02,0.01,0.52,1.31,0.291,0.377,0.579,0.956,13.2,MIA @ CLE
Bo Naylor,Cleveland Guardians,$2700,2.89,3.84,0.36,0.55,0.33,0.1,0,0.16,0.48,0.01,0.02,0.43,1.14,0.166,0.269,0.353,0.622,7.8,MIA @ CLE
Brayan Rocchio,Cleveland Guardians,$2400,3.0,3.73,0.35,0.89,0.7,0.18,0.04,0.01,0.36,0.09,0.04,0.18,0.62,0.255,0.294,0.346,0.64,7.2,MIA @ CLE
Xavier Edwards,Miami Marlins,$3000,3.37,4.83,0.57,1.26,1.04,0.2,0.07,0.01,0.22,0.23,0.07,0.31,0.6,0.285,0.338,0.38,0.718,10.1,MIA @ CLE
Kyle Manzardo,Cleveland Guardians,$3000,3.83,4.29,0.5,0.91,0.47,0.27,0.01,0.24,0.8,0,0,0.34,1.39,0.235,0.297,0.516,0.813,11.5,MIA @ CLE
Graham Pauley,Miami Marlins,$2200,4.05,3.94,0.37,0.82,0.55,0.14,0.02,0.14,0.51,0.04,0,0.37,0.88,0.243,0.326,0.427,0.754,8.9,MIA @ CLE
Daniel Schneemann,Cleveland Guardians,$2700,3.85,4.51,0.49,0.91,0.58,0.22,0.02,0.14,0.49,0.09,0.01,0.52,1.13,0.232,0.323,0.427,0.749,10.4,MIA @ CLE
Angel Martinez,Cleveland Guardians,$2700,2.81,3.95,0.36,0.86,0.57,0.24,0.01,0.08,0.32,0.06,0.03,0.23,1.01,0.233,0.279,0.373,0.652,7.6,MIA @ CLE
Liam Hicks,Miami Marlins,$2400,3.79,4.5,0.4,1.06,0.79,0.21,0.03,0.07,0.37,0,0.03,0.57,0.66,0.274,0.37,0.415,0.785,9.1,MIA @ CLE
Agustin Ramirez,Miami Marlins,$2900,3.52,4.61,0.48,1.09,0.67,0.29,0.04,0.15,0.48,0.03,0.04,0.23,0.83,0.255,0.3,0.464,0.763,10.2,MIA @ CLE
Heriberto Hernandez,Miami Marlins,$2700,3.41,4.17,0.51,0.89,0.65,0.15,0.01,0.1,0.5,0,0,0.51,1.12,0.252,0.346,0.394,0.74,9.2,MIA @ CLE
Troy Johnston,Miami Marlins,N/A,N/A,4.05,0.31,0.77,0.58,0.16,0.03,0.05,0.29,0,0,0.39,0.98,0.214,0.293,0.325,0.617,6.8,MIA @ CLE
Jakob Marsee,Miami Marlins,$3100,4.06,4.28,0.72,1.13,0.67,0.29,0.02,0.18,0.47,0.18,0.02,0.47,1.14,0.302,0.383,0.547,0.93,12.6,MIA @ CLE
CJ Kayfus,Cleveland Guardians,$2300,2.91,4.18,0.34,0.92,0.71,0.21,0.03,0.01,0.34,0.02,0.01,0.19,1.37,0.235,0.27,0.323,0.593,6.7,MIA @ CLE
Javier Baez,Detroit Tigers,$2700,2.96,3.94,0.45,0.86,0.54,0.22,0.04,0.12,0.34,0.04,0.01,0.11,1.12,0.227,0.252,0.419,0.671,8,DET @ MIN
Byron Buxton,Minnesota Twins,$3900,2.72,4.43,0.51,0.94,0.56,0.18,0.03,0.19,0.55,0.13,0.06,0.28,1.67,0.231,0.284,0.442,0.727,10.6,DET @ MIN
Gleyber Torres,Detroit Tigers,$3100,3.48,4.71,0.63,1.26,0.96,0.22,0.01,0.12,0.49,0.02,0.03,0.4,0.6,0.296,0.357,0.451,0.808,10.8,DET @ MIN
Ryan Jeffers,Minnesota Twins,$2800,2.71,4.32,0.33,0.94,0.63,0.29,0,0.05,0.32,0,0,0.36,1.09,0.242,0.309,0.365,0.674,7.6,DET @ MIN
Zach McKinstry,Detroit Tigers,$2900,3.48,4.05,0.49,1,0.69,0.17,0.03,0.14,0.5,0.12,0.08,0.3,0.69,0.271,0.332,0.452,0.783,10.1,DET @ MIN
Spencer Torkelson,Detroit Tigers,$3200,4.0,4.49,0.64,1.02,0.52,0.3,0,0.28,0.79,0.03,0.01,0.35,1.23,0.25,0.309,0.546,0.855,12.8,DET @ MIN
Royce Lewis,Minnesota Twins,$2700,2.56,4.09,0.36,0.76,0.54,0.18,0,0.09,0.28,0.01,0.02,0.27,0.94,0.202,0.26,0.329,0.589,6.9,DET @ MIN
Kody Clemens,Minnesota Twins,$2700,3.48,3.98,0.46,0.73,0.36,0.17,0,0.24,0.63,0,0,0.2,1.24,0.196,0.243,0.448,0.691,9.4,DET @ MIN
Riley Greene,Detroit Tigers,$3600,3.11,4.38,0.55,0.89,0.5,0.1,0.04,0.31,0.62,0,0,0.29,1.45,0.222,0.286,0.516,0.802,11.2,DET @ MIN
Kerry Carpenter,Detroit Tigers,$3100,3.97,4.6,0.56,1.21,0.66,0.37,0,0.24,0.72,0.01,0.02,0.21,1.01,0.282,0.324,0.549,0.872,12.3,DET @ MIN
