player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Edward Cabrera,Miami Marlins,0.29-0.34,$7800,3.04,0.29,0.34,4.87,1,0,5.09,5.27,3.06,2.75,0.91,2.33,4.59,1.49,,23.7,MIA @ CHW
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.4,0.02,0.02,3.12,0,0.23,0.43,0.36,0.16,0.15,0.01,0.23,0.41,1.36,,2.2,MIA @ CHW
Jordan Leasure,Chicago White Sox,0.03-0.03,$5500,0.33,0.03,0.03,5.52,0,0.27,0.5,0.55,0.33,0.31,0.11,0.27,0.35,1.65,,1.8,MIA @ CHW
Shane Smith,Chicago White Sox,0.27-0.32,$8200,2.95,0.27,0.32,4.78,1,0,5.1,4.86,2.95,2.71,0.8,1.63,4.64,1.27,,24.2,MIA @ CHW
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.44,0.02,0.02,3.16,0,0.23,0.43,0.36,0.16,0.15,0.05,0.23,0.49,1.37,,2.4,BOS @ KC
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.45,0.03,0.03,2.47,0,0.27,0.5,0.38,0.15,0.14,0.03,0.16,0.4,1.08,,2.5,BOS @ KC
Garrett Crochet,Boston Red Sox,0.28-0.36,$10600,2.96,0.28,0.36,3.92,1,0,5.2,4.5,2.55,2.26,0.62,1.6,6.31,1.18,,31.4,BOS @ KC
Cole Ragans,Kansas City Royals,0.31-0.25,$10200,3.06,0.31,0.25,3.23,1,0,4.77,3.55,1.99,1.71,0.42,1.33,6.09,1.02,,31.2,BOS @ KC
Ryan Pressly,Chicago Cubs,0.02-0.02,$5500,0.31,0.02,0.02,4.77,0,0.2,0.38,0.38,0.22,0.2,0.03,0.16,0.33,1.43,,1.7,CHC @ NYM
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.58,0.03,0.03,3.64,0,0.3,0.55,0.49,0.24,0.22,0.08,0.24,0.68,1.32,,3.2,CHC @ NYM
Brad Keller,Chicago Cubs,0.19-0.41,$5900,3.54,0.19,0.41,4.58,1,0,4.75,4.46,2.62,2.42,0.8,1.93,3.86,1.34,,20.9,CHC @ NYM
Tylor Megill,New York Mets,0.43-0.21,$8800,3.92,0.43,0.21,2.85,1,0,5.62,4.43,1.98,1.78,0.53,1.89,6.08,1.12,,34.5,CHC @ NYM
Jeff Hoffman,Toronto Blue Jays,0.02-0.02,$5500,0.38,0.02,0.02,2.82,0,0.22,0.41,0.33,0.14,0.13,0.05,0.09,0.39,1.02,,2.1,TOR @ SEA
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.56,0.03,0.03,1.37,0,0.28,0.52,0.34,0.09,0.08,0.03,0.24,0.53,1.09,,3.1,TOR @ SEA
Bowden Francis,Toronto Blue Jays,0.31-0.3,$7400,3.18,0.31,0.3,4.37,1,0,5.16,5.17,2.78,2.5,1.07,1.45,4.14,1.28,,23.5,TOR @ SEA
Logan Evans,Seattle Mariners,0.23-0.35,$7300,3.01,0.23,0.35,4.01,1,0,4.85,4.53,2.42,2.16,0.79,1.68,3.7,1.28,,22,TOR @ SEA
Lance McCullers,Houston Astros,0.26-0.27,$8000,2.96,0.26,0.27,3.52,1,0,4.38,3.7,1.91,1.71,0.66,1.53,4.17,1.2,,23.7,CIN @ HOU
Josh Hader,Houston Astros,0.02-0.03,$5500,0.47,0.02,0.03,3.01,0,0.26,0.48,0.39,0.17,0.16,0.07,0.16,0.52,1.15,,2.6,CIN @ HOU
Brady Singer,Cincinnati Reds,0.33-0.34,$9100,3.08,0.33,0.34,3.94,1,0,5.64,5.14,2.68,2.47,0.86,1.88,4.93,1.24,,28,CIN @ HOU
Alexis Diaz,Cincinnati Reds,0.02-0.03,$5500,0.31,0.02,0.03,6.85,0,0.24,0.45,0.57,0.38,0.35,0.12,0.28,0.42,1.87,,1.7,CIN @ HOU
