Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
120777-12477,P,Chris,Chris Sale,Sale,41,19,10800,WSH@ATL,ATL,WSH,,,,Yes,,P
120777-83190,P,Freddy,Freddy Peralta,Peralta,35.41935483870968,31,10300,MIL@SD,MIL,SD,,,,Yes,,P
120777-79091,P,Dylan,Dylan Cease,Cease,30.258064516129032,31,10200,MIL@SD,SD,MIL,,,,,,P
120777-80582,P,Brandon,Brandon Woodruff,Woodruff,36.666666666666664,12,10000,MIL@SD,MIL,SD,IL,Lat,,,,P
120777-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,WSH@ATL,ATL,WSH,IL,Elbow,,,,P
120777-101839,P,Logan,Logan Webb,Webb,36.71875,32,9500,STL@SF,SF,STL,,,,,,P
120777-79951,P,Nick,Nick Pivetta,Pivetta,35.63333333333333,30,9400,MIL@SD,SD,MIL,,,,Yes,,P
120777-198872,P,Hurston,Hurston Waldrep,Waldrep,32.44444444444444,9,9400,WSH@ATL,ATL,WSH,,,,,,P
120777-219653,P,Logan,Logan Henderson,Henderson,36.4,5,9300,MIL@SD,MIL,SD,IL,Elbow,,,,P
120777-162445,P,Spencer,Spencer Strider,Strider,29.136363636363637,22,9300,WSH@ATL,ATL,WSH,,,,,,P
120777-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,WSH@ATL,ATL,WSH,IL,Shoulder,,,,P
120777-53029,P,Robbie,Robbie Ray,Ray,31.65625,32,9100,STL@SF,SF,STL,,,,,,P
120777-16931,P,Yu,Yu Darvish,Darvish,21.857142857142858,14,9000,MIL@SD,SD,MIL,,,,,,P
120777-17064,P,Sonny,Sonny Gray,Gray,31.93548387096774,31,9000,STL@SF,STL,SF,,,,,,P
120777-197981,P,Jacob,Jacob Misiorowski,Misiorowski,28,14,8800,MIL@SD,MIL,SD,,,,,,P
120777-117232,P,Michael,Michael King,King,27.5,14,8700,MIL@SD,SD,MIL,,,,,,P
120777-119409,P,Quinn,Quinn Priester,Priester,28.214285714285715,28,8600,MIL@SD,MIL,SD,,,,,,P
120777-164509,P,AJ,AJ Smith-Shawver,Smith-Shawver,25.333333333333332,9,8600,WSH@ATL,ATL,WSH,IL,Elbow,,,,P
120777-82635,P,MacKenzie,MacKenzie Gore,Gore,30.862068965517242,29,8600,WSH@ATL,WSH,ATL,,,,Yes,,P
120777-219663,P,Chad,Chad Patrick,Patrick,24.04,25,8500,MIL@SD,MIL,SD,,,,,,P
120777-199728,P,Landen,Landen Roupp,Roupp,25.545454545454547,22,8400,STL@SF,SF,STL,IL,Knee,,,,P
120777-79207,P,Grant,Grant Holmes,Holmes,28.227272727272727,22,8400,WSH@ATL,ATL,WSH,IL,Elbow,,,,P
120777-5202,P,Justin,Justin Verlander,Verlander,25.37037037037037,27,8200,STL@SF,SF,STL,,,,Yes,,P
120777-21099,P,Jose,Jose Quintana,Quintana,24.416666666666668,24,8100,MIL@SD,MIL,SD,IL,Calf,,,,P
120777-68523,P,Joe,Joe Musgrove,Musgrove,28.45,20,8000,MIL@SD,SD,MIL,IL,Elbow,,,,P
120777-232674,P,Andrew,Andrew Alvarez,Alvarez,23.5,4,7800,WSH@ATL,WSH,ATL,,,,,,P
120777-79079,P,Joey,Joey Wentz,Wentz,11.052631578947368,38,7800,WSH@ATL,ATL,WSH,,,,,,P
120777-165694,P,Michael,Michael McGreevy,McGreevy,24.466666666666665,15,7700,STL@SF,STL,SF,,,,Yes,,P
120777-146664,P,Bryce,Bryce Elder,Elder,24.185185185185187,27,7600,WSH@ATL,ATL,WSH,,,,,,P
