player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Merrill Kelly,Arizona Diamondbacks,0.31-0.29,$9500,3.24,0.31,0.29,3.86,1,0,5.64,4.69,2.62,2.42,0.73,1.58,5.75,1.11,,30.8,SF @ ARI
A.J. Puk,Arizona Diamondbacks,0.03-0.03,$5500,0.35,0.03,0.03,3.33,0,0.28,0.52,0.44,0.21,0.19,0.1,0.14,0.23,1.13,,1.9,SF @ ARI
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.25,0.02,0.02,4.06,0,0.22,0.41,0.39,0.2,0.19,0.03,0.11,0.21,1.21,,1.4,SF @ ARI
Landen Roupp,San Francisco Giants,0.27-0.3,$5500,4.6,0.27,0.3,4.32,1,0,5.16,4.8,2.75,2.48,0.46,2.14,4.69,1.35,,25.3,SF @ ARI
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.27,0.02,0.02,3.8,0,0.22,0.42,0.38,0.19,0.18,0.07,0.15,0.22,1.28,,1.5,LAA @ ATL
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.27,0.03,0.03,4.57,0,0.28,0.51,0.51,0.28,0.26,0.1,0.1,0.2,1.2,,1.5,LAA @ ATL
Yusei Kikuchi,Los Angeles Angels,0.28-0.41,$8700,3.18,0.28,0.41,4.74,1,0,5.6,5.02,3.3,2.95,0.89,2.43,5.44,1.33,,27.7,LAA @ ATL
Didier Fuentes,Atlanta Braves,0.32-0.27,$6200,4.16,0.32,0.27,3.97,1,0,5.32,4.62,2.52,2.34,0.67,1.28,4.4,1.11,,25.8,LAA @ ATL
Ryan Pressly,Chicago Cubs,0.03-0.04,$5500,0.4,0.03,0.04,3.62,0,0.32,0.61,0.54,0.27,0.24,0.04,0.21,0.3,1.24,,2.2,CLE @ CHC
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.22,0.02,0.02,2.71,0,0.17,0.32,0.26,0.11,0.1,0.01,0.08,0.14,1.03,,1.2,CLE @ CHC
Tanner Bibee,Cleveland Guardians,0.25-0.43,$8100,3.06,0.25,0.43,4.99,1,0,5.57,5.75,3.35,3.09,1,1.79,4.78,1.36,,24.8,CLE @ CHC
