player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Hunter Brown,Houston Astros,0.39-0.22,$10400,3.34,0.39,0.22,3.67,1,0,5.51,4.66,2.53,2.25,0.72,1.8,6.81,1.17,,34.7,OAK @ HOU
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.24,0.02,0.02,3.66,0,0.17,0.31,0.28,0.14,0.13,0.03,0.15,0.22,1.39,,1.3,OAK @ HOU
Jacob Lopez,Oakland Athletics,0.21-0.4,$7800,2.83,0.21,0.4,5.93,1,0,4.86,5.31,3.49,3.21,1.14,2.07,4.94,1.52,,22.1,OAK @ HOU
Clayton Kershaw,Los Angeles Dodgers,0.29-0.29,$8200,2.27,0.29,0.29,5.18,1,0,4.43,4.63,2.79,2.55,0.69,1.22,3.34,1.32,,18.6,LAD @ BOS
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.4,0.03,0.03,1.71,0,0.29,0.54,0.37,0.11,0.1,0.04,0.17,0.24,0.99,,2.2,LAD @ BOS
Garrett Crochet,Boston Red Sox,0.35-0.33,$10600,3.06,0.35,0.33,4.3,1,0,5.66,5.17,2.94,2.7,0.63,1.56,6.45,1.19,,32.4,LAD @ BOS
Alexis Diaz,Los Angeles Dodgers,0.02-0.02,$5500,0.16,0.02,0.02,9.34,0,0.21,0.39,0.6,0.44,0.41,0.18,0.26,0.28,2.17,,0.9,LAD @ BOS
Kyle Finnegan,Washington Nationals,0.01-0.01,$5500,0.15,0.01,0.01,4.48,0,0.14,0.25,0.25,0.14,0.13,0.02,0.1,0.12,1.37,,0.8,WSH @ MIN
Joe Ryan,Minnesota Twins,0.46-0.15,$10500,2.96,0.46,0.15,3.31,1,0,5,4.45,2.07,1.84,0.56,1.01,5.68,1.09,,31.1,WSH @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.04,$5500,0.49,0.03,0.04,2.16,0,0.36,0.68,0.49,0.18,0.16,0.02,0.22,0.31,1.05,,2.7,WSH @ MIN
Mitchell Parker,Washington Nationals,0.16-0.53,$7600,2.26,0.16,0.53,6.34,1,0,4.89,5.49,3.73,3.45,1.08,2.16,3.61,1.56,,17.2,WSH @ MIN
