player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.22,0.02,0.02,4.05,0,0.18,0.34,0.32,0.17,0.15,0.06,0.17,0.18,1.42,,1.2,SD @ CHW
David Bednar,New York Yankees,0.03-0.03,$5500,0.31,0.03,0.03,2.99,0,0.27,0.5,0.41,0.18,0.17,0.04,0.15,0.19,1.13,,1.7,NYY @ BAL
Trevor Rogers,Baltimore Orioles,0.27-0.34,$10500,2.81,0.27,0.34,3.3,1,0,5.44,5,2.23,2,0.42,1.7,5.18,1.23,,29.5,NYY @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.35,0.02,0.03,2.7,0,0.23,0.43,0.34,0.14,0.13,0.04,0.27,0.31,1.41,,1.9,NYY @ BAL
Will Warren,New York Yankees,0.34-0.3,$7900,3.58,0.34,0.3,3.85,1,0,5.2,4.74,2.38,2.23,0.59,1.94,5.17,1.28,,28.3,NYY @ BAL
Sonny Gray,St. Louis Cardinals,0.3-0.23,$9000,3.5,0.3,0.23,2.9,1,0,5.41,4.7,1.98,1.74,0.48,1.35,5.53,1.12,,31.5,MIL @ STL
Jacob Misiorowski,Milwaukee Brewers,0.24-0.32,$8800,3.17,0.24,0.32,3.66,1,0,5.1,4.41,2.29,2.07,0.59,2.16,5.29,1.29,,27.9,MIL @ STL
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.33,0.02,0.03,1.62,0,0.24,0.44,0.29,0.09,0.08,0.03,0.14,0.19,0.98,,1.8,BOS @ TB
Pete Fairbanks,Tampa Bay Rays,0.02-0.03,$5500,0.31,0.02,0.03,3.07,0,0.26,0.49,0.41,0.18,0.17,0.06,0.16,0.21,1.16,,1.7,BOS @ TB
Drew Rasmussen,Tampa Bay Rays,0.27-0.32,$8400,3.15,0.27,0.32,3.79,1,0,4.99,4.47,2.3,2.1,0.59,1.33,4.85,1.16,,26.5,BOS @ TB
Garrett Crochet,Boston Red Sox,0.34-0.28,$11000,3.19,0.34,0.28,3.25,1,0,5.82,4.81,2.41,2.1,0.62,1.48,6.55,1.08,,35.1,BOS @ TB
Michael Lorenzen,Kansas City Royals,0.26-0.34,$7400,3.36,0.26,0.34,4.15,1,0,5.2,4.57,2.72,2.4,0.74,1.73,4.44,1.21,,24.9,TOR @ KC
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.31,0.02,0.03,2.52,0,0.25,0.46,0.35,0.14,0.13,0.04,0.15,0.2,1.1,,1.7,TOR @ KC
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.29,0.02,0.03,4.27,0,0.25,0.47,0.45,0.24,0.22,0.1,0.17,0.25,1.31,,1.6,TOR @ KC
Trey Yesavage,Toronto Blue Jays,0.23-0.22,$7300,2.79,0.23,0.22,4.39,1,0,4.15,3.73,2.22,2.03,0.51,1.66,3.83,1.3,,20.4,TOR @ KC
