player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Starling Marte,New York Mets,$2600,3.46,4.61,0.46,1.05,0.8,0.23,0.01,0.03,0.39,0.17,0.03,0.27,0.81,0.252,0.3,0.343,0.643,9,NYM @ WSH
Francisco Lindor,New York Mets,$3400,3.97,4.84,0.82,1.19,0.76,0.24,0.01,0.23,0.64,0.09,0.04,0.41,0.97,0.276,0.348,0.504,0.852,13.5,NYM @ WSH
Josh Bell,Washington Nationals,$2600,3.46,4.34,0.46,0.87,0.61,0.17,0.01,0.14,0.38,0,0,0.49,0.91,0.229,0.318,0.402,0.721,9,NYM @ WSH
Luis Torrens,New York Mets,$2300,3.17,3.95,0.33,0.77,0.48,0.27,0.01,0.04,0.42,0,0,0.35,0.87,0.223,0.296,0.356,0.652,7.3,NYM @ WSH
Juan Soto,New York Mets,$3900,3.74,4.73,0.78,0.95,0.49,0.19,0.03,0.27,0.8,0.1,0.01,0.85,0.82,0.248,0.384,0.539,0.923,14.6,NYM @ WSH
Jeff McNeil,New York Mets,$2800,3.89,4.39,0.58,1.1,0.73,0.2,0.03,0.16,0.64,0.01,0.01,0.37,0.62,0.278,0.338,0.471,0.809,10.9,NYM @ WSH
Cedric Mullins,New York Mets,$2700,3.7,4.06,0.42,0.85,0.52,0.18,0.03,0.16,0.58,0.1,0.05,0.37,1.07,0.238,0.313,0.447,0.76,10,NYM @ WSH
Pete Alonso,New York Mets,$3400,3.41,4.5,0.57,1,0.56,0.21,0,0.27,0.65,0,0.01,0.4,1.2,0.247,0.318,0.513,0.831,11.6,NYM @ WSH
Luis Garcia,Washington Nationals,$2800,3.21,4.12,0.41,0.95,0.67,0.21,0.03,0.07,0.48,0.15,0.06,0.18,0.67,0.247,0.289,0.381,0.67,9,NYM @ WSH
Riley Adams,Washington Nationals,$2400,4.08,4.23,0.47,0.86,0.51,0.18,0,0.22,0.67,0.01,0.01,0.2,1.41,0.217,0.255,0.437,0.692,9.8,NYM @ WSH
C.J. Abrams,Washington Nationals,$3200,3.69,4.45,0.49,1.07,0.67,0.18,0.01,0.21,0.69,0.2,0.11,0.18,1.03,0.259,0.306,0.462,0.768,11.8,NYM @ WSH
Brett Baty,New York Mets,$2700,3.63,4.17,0.54,0.92,0.6,0.21,0,0.14,0.53,0.08,0.03,0.33,0.99,0.241,0.303,0.418,0.721,9.8,NYM @ WSH
Mark Vientos,New York Mets,$2800,3.5,4.28,0.59,0.93,0.54,0.21,0.01,0.18,0.55,0,0.01,0.24,1.09,0.237,0.286,0.443,0.729,9.8,NYM @ WSH
Robert Hassell III,Washington Nationals,$2300,2.91,3.68,0.35,0.77,0.45,0.23,0.03,0.07,0.38,0.02,0.02,0.07,0.98,0.219,0.243,0.368,0.612,6.7,NYM @ WSH
Dylan Crews,Washington Nationals,$2900,3.28,3.9,0.54,0.84,0.56,0.11,0.01,0.17,0.46,0.16,0.06,0.2,0.97,0.231,0.276,0.414,0.69,9.5,NYM @ WSH
James Wood,Washington Nationals,$3400,3.62,4.56,0.59,0.85,0.53,0.13,0.03,0.21,0.62,0.18,0.06,0.61,1.6,0.219,0.333,0.44,0.774,12.3,NYM @ WSH
Daylen Lile,Washington Nationals,$2600,2.5,4.01,0.37,0.84,0.67,0.15,0.01,0.04,0.23,0.05,0.04,0.26,0.88,0.226,0.274,0.313,0.588,6.5,NYM @ WSH
Brady House,Washington Nationals,$2500,2.52,3.79,0.33,0.63,0.51,0.09,0,0.05,0.26,0.12,0.02,0.3,1.01,0.185,0.252,0.26,0.513,6.3,NYM @ WSH
Willson Contreras,St. Louis Cardinals,$3000,4.03,4.47,0.64,1.05,0.65,0.21,0.01,0.28,0.57,0.03,0,0.36,1.25,0.259,0.323,0.553,0.876,12.1,STL @ TB
Yandy Diaz,Tampa Bay Rays,$3000,3.0,4.45,0.39,1.09,0.82,0.21,0,0.1,0.52,0,0.05,0.26,0.85,0.268,0.322,0.405,0.727,9,STL @ TB
Brandon Lowe,Tampa Bay Rays,$3100,3.29,4.34,0.52,1.01,0.61,0.22,0.02,0.19,0.5,0.04,0.01,0.23,1.08,0.252,0.305,0.469,0.774,10.2,STL @ TB
Ha-Seong Kim,Tampa Bay Rays,$2600,3.15,4,0.43,0.9,0.71,0.14,0.04,0.05,0.28,0.17,0.02,0.28,1.18,0.246,0.304,0.363,0.667,8.2,STL @ TB
Lars Nootbaar,St. Louis Cardinals,$2900,4.41,4.8,0.65,1.15,0.75,0.29,0,0.18,0.63,0.07,0.01,0.61,1.04,0.279,0.377,0.499,0.876,12.8,STL @ TB
Josh Lowe,Tampa Bay Rays,$2900,2.79,4.11,0.42,0.88,0.66,0.19,0.01,0.07,0.35,0.15,0.04,0.15,1.14,0.228,0.266,0.343,0.608,8.1,STL @ TB
Nolan Gorman,St. Louis Cardinals,$3000,3.4,4.24,0.52,0.79,0.51,0.17,0.01,0.15,0.54,0.01,0,0.69,1.32,0.227,0.355,0.429,0.784,10.2,STL @ TB
Ivan Herrera,St. Louis Cardinals,$3100,3.42,4.69,0.53,1.11,0.87,0.18,0.03,0.08,0.49,0.09,0.02,0.52,0.87,0.275,0.36,0.41,0.77,10.6,STL @ TB
Alec Burleson,St. Louis Cardinals,$3100,3.74,4.58,0.53,1.19,0.77,0.29,0.01,0.15,0.66,0.06,0.01,0.39,0.59,0.291,0.352,0.485,0.836,11.6,STL @ TB
Masyn Winn,St. Louis Cardinals,$2900,4.34,4.36,0.71,1.23,0.83,0.27,0.04,0.18,0.64,0.05,0.05,0.36,0.77,0.313,0.37,0.564,0.935,12.6,STL @ TB
Junior Caminero,Tampa Bay Rays,$3600,2.44,4.23,0.44,0.94,0.65,0.2,0.01,0.13,0.5,0.03,0.02,0.2,0.97,0.237,0.276,0.409,0.685,8.8,STL @ TB
Pedro Pages,St. Louis Cardinals,$2500,2.72,4.02,0.33,0.79,0.59,0.11,0.01,0.11,0.32,0,0,0.18,1.17,0.212,0.261,0.349,0.61,6.8,STL @ TB
Hunter Feduccia,Tampa Bay Rays,$2100,3.38,3.89,0.41,0.58,0.29,0.17,0.03,0.11,0.29,0.02,0,0.36,1.16,0.167,0.25,0.338,0.588,7.1,STL @ TB
Thomas Saggese,St. Louis Cardinals,$2300,3.13,4.13,0.35,1,0.8,0.22,0.01,0.02,0.34,0.04,0.01,0.19,1.33,0.262,0.295,0.353,0.648,7.2,STL @ TB
Jake Mangum,Tampa Bay Rays,$2700,2.37,3.78,0.35,0.81,0.71,0.09,0.03,0.03,0.22,0.1,0.05,0.18,0.77,0.232,0.272,0.315,0.587,6.4,STL @ TB
Chandler Simpson,Tampa Bay Rays,$2900,3.1,4.56,0.53,1.13,1.01,0.13,0.03,0.01,0.28,0.23,0.1,0.19,0.69,0.266,0.307,0.333,0.64,9,STL @ TB
Bob Seymour,Tampa Bay Rays,$2100,2.0,3.67,0.33,0.59,0.53,0.08,0,0.01,0.15,0,0.01,0.13,1.51,0.181,0.215,0.227,0.442,4.2,STL @ TB
Nathan Church,St. Louis Cardinals,$2200,3.23,3.91,0.4,0.68,0.44,0.19,0.01,0.08,0.39,0,0,0.3,1.02,0.196,0.265,0.342,0.607,7.1,STL @ TB
Jose Altuve,Houston Astros,$3200,4.25,4.66,0.66,1.21,0.75,0.26,0.02,0.23,0.86,0.05,0.01,0.42,0.65,0.296,0.366,0.542,0.908,13.6,HOU @ BAL
Christian Walker,Houston Astros,$2900,3.79,4.55,0.45,0.98,0.62,0.25,0.01,0.2,0.71,0.02,0.01,0.36,1.07,0.239,0.296,0.47,0.766,11,HOU @ BAL
Carlos Correa,Houston Astros,$2600,4.62,4.77,0.58,1.16,0.79,0.23,0,0.19,0.78,0,0.02,0.39,0.68,0.273,0.339,0.473,0.812,12,HOU @ BAL
Victor Caratini,Houston Astros,$2700,3.19,4.33,0.5,0.93,0.64,0.23,0,0.1,0.43,0.01,0.01,0.24,0.69,0.232,0.286,0.376,0.662,8.6,HOU @ BAL
Alex Jackson,Baltimore Orioles,$2200,4.5,3.76,0.47,0.77,0.3,0.2,0.03,0.27,0.67,0,0.01,0.1,1.34,0.214,0.243,0.515,0.758,9.9,HOU @ BAL
Mauricio Dubon,Houston Astros,$2400,3.54,4.21,0.48,1.09,0.8,0.22,0.02,0.09,0.34,0.04,0.01,0.19,0.45,0.276,0.31,0.422,0.732,8.5,HOU @ BAL
