player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Byron Buxton,Minnesota Twins,$3800,3.68,4.63,0.67,1.19,0.65,0.29,0.03,0.29,0.64,0.18,0.03,0.29,1.29,0.279,0.333,0.581,0.914,14,OAK @ MIN
Luis Urias,Oakland Athletics,$2400,3.21,3.86,0.4,0.8,0.65,0.12,0.01,0.08,0.42,0.02,0.01,0.31,0.46,0.232,0.301,0.357,0.658,7.7,OAK @ MIN
Ryan Jeffers,Minnesota Twins,$2800,3.43,4.19,0.43,1.06,0.73,0.25,0.01,0.1,0.55,0.01,0.01,0.38,0.7,0.285,0.35,0.443,0.793,9.6,OAK @ MIN
Brent Rooker,Oakland Athletics,$3700,3.68,4.53,0.68,1.13,0.64,0.3,0.03,0.25,0.69,0.08,0.02,0.48,1.12,0.282,0.36,0.583,0.944,13.6,OAK @ MIN
Trevor Larnach,Minnesota Twins,$2800,4.0,4.52,0.53,0.97,0.64,0.11,0.02,0.26,0.58,0.01,0.01,0.48,1.27,0.244,0.327,0.497,0.824,11.2,OAK @ MIN
Royce Lewis,Minnesota Twins,$2800,3.39,3.96,0.43,0.94,0.63,0.22,0,0.16,0.61,0,0.03,0.27,0.59,0.258,0.308,0.471,0.778,9.5,OAK @ MIN
Kody Clemens,Minnesota Twins,$2700,4.59,4.3,0.64,1.07,0.64,0.2,0,0.3,0.71,0.01,0.01,0.27,0.99,0.272,0.332,0.571,0.902,12.4,OAK @ MIN
JJ Bleday,Oakland Athletics,$2700,3.41,4.08,0.47,0.8,0.48,0.17,0.02,0.16,0.5,0,0.01,0.37,1.03,0.224,0.307,0.422,0.729,9.2,OAK @ MIN
James Outman,Minnesota Twins,$2300,2.65,3.74,0.29,0.66,0.51,0.13,0,0.06,0.32,0,0,0.32,1.63,0.195,0.267,0.302,0.57,6.1,OAK @ MIN
Shea Langeliers,Oakland Athletics,$3600,3.86,4.64,0.71,1.24,0.58,0.38,0.01,0.3,0.84,0.02,0.01,0.25,0.97,0.288,0.328,0.597,0.926,13.9,OAK @ MIN
