Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
121002-12477,P,Chris,Chris Sale,Sale,40.15,20,10800,PIT@ATL,ATL,PIT,,,,,,P
121002-187194,P,Bryan,Bryan Woo,Woo,38.36666666666667,30,10800,LAD@SEA,SEA,LAD,DTD,Pectoral,,,,P
121002-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.45454545454545,22,10700,TEX@CLE,TEX,CLE,IL,Shoulder,,,,P
121002-197980,P,Paul,Paul Skenes,Skenes,38.375,32,10700,PIT@ATL,PIT,ATL,,,,,,P
121002-82550,P,Hunter,Hunter Greene,Greene,37.15789474,19,10600,CIN@MIL,CIN,MIL,,,,,,P
121002-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,37.666666666666664,30,10600,LAD@SEA,LAD,SEA,,,,,,P
121002-68488,P,Blake,Blake Snell,Snell,36.54545454545455,11,10400,LAD@SEA,LAD,SEA,,,,,,P
121002-52183,P,Tyler,Tyler Glasnow,Glasnow,31,17,10300,LAD@SEA,LAD,SEA,,,,Yes,,P
121002-83190,P,Freddy,Freddy Peralta,Peralta,35.15625,32,10300,CIN@MIL,MIL,CIN,,,,,,P
121002-146687,P,Hunter,Hunter Brown,Brown,38.064516129032256,31,10200,HOU@LAA,HOU,LAA,,,,,,P
121002-119414,P,George,George Kirby,Kirby,31.304347826086957,23,10000,LAD@SEA,SEA,LAD,,,,,,P
121002-80582,P,Brandon,Brandon Woodruff,Woodruff,36.666666666666664,12,10000,CIN@MIL,MIL,CIN,IL,Lat,,,,P
121002-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@SEA,LAD,SEA,IL,Shoulder,,,,P
121002-102396,P,Logan,Logan Gilbert,Gilbert,33.583333333333336,24,9900,LAD@SEA,SEA,LAD,,,,Yes,,P
121002-162445,P,Spencer,Spencer Strider,Strider,29.136363636363637,22,9700,PIT@ATL,ATL,PIT,,,,Yes,,P
