player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Andres Gimenez,Toronto Blue Jays,$2600,2.96,3.84,0.45,0.82,0.58,0.2,0.01,0.08,0.29,0.09,0.01,0.22,0.63,0.229,0.28,0.373,0.652,7.7,HOU @ TOR
Daulton Varsho,Toronto Blue Jays,$3500,2.86,4.18,0.52,0.68,0.33,0.14,0,0.25,0.62,0.02,0.01,0.36,1.23,0.182,0.257,0.434,0.691,10,HOU @ TOR
Jesus Sanchez,Houston Astros,$2700,4.15,4.34,0.58,1.09,0.67,0.29,0.03,0.17,0.45,0.12,0.08,0.28,0.88,0.275,0.33,0.51,0.84,11.2,HOU @ TOR
Jake Meyers,Houston Astros,$2800,3.11,3.89,0.44,0.88,0.6,0.2,0.02,0.08,0.46,0.11,0.06,0.28,0.57,0.245,0.303,0.393,0.696,8.7,HOU @ TOR
Jeremy Pena,Houston Astros,$3200,4.31,4.78,0.81,1.27,0.86,0.27,0.03,0.16,0.59,0.25,0.06,0.31,0.87,0.291,0.351,0.488,0.838,13.8,HOU @ TOR
Yainer Diaz,Houston Astros,$2800,3.36,4,0.41,0.99,0.66,0.2,0,0.2,0.58,0.01,0.02,0.11,0.53,0.258,0.284,0.487,0.77,9.4,HOU @ TOR
Addison Barger,Toronto Blue Jays,$2900,3.9,4.51,0.63,0.98,0.58,0.24,0.03,0.19,0.61,0.06,0.02,0.33,1.17,0.239,0.297,0.467,0.765,11.3,HOU @ TOR
Nathan Lukes,Toronto Blue Jays,$2700,3.96,4.07,0.48,1,0.6,0.19,0.02,0.2,0.66,0.02,0.04,0.38,0.51,0.278,0.35,0.516,0.866,10.7,HOU @ TOR
Eugenio Suarez,Seattle Mariners,$3500,2.97,4.15,0.54,0.98,0.59,0.24,0.02,0.19,0.54,0.03,0.03,0.29,1.03,0.258,0.313,0.497,0.809,10.4,STL @ SEA
Jorge Polanco,Seattle Mariners,$3000,3.13,4.03,0.51,0.99,0.69,0.16,0.01,0.16,0.44,0.04,0.01,0.28,0.69,0.267,0.324,0.453,0.778,9.4,STL @ SEA
J.P. Crawford,Seattle Mariners,$2700,3.04,3.81,0.48,0.88,0.68,0.14,0.01,0.08,0.29,0.08,0.03,0.39,0.5,0.262,0.336,0.385,0.721,8.2,STL @ SEA
Willson Contreras,St. Louis Cardinals,$3000,3.67,4.27,0.51,1.04,0.63,0.22,0.04,0.24,0.54,0.02,0.01,0.28,0.92,0.265,0.312,0.542,0.854,11,STL @ SEA
Josh Naylor,Seattle Mariners,$3400,3.12,4.26,0.55,1.07,0.74,0.23,0.01,0.13,0.53,0.14,0.04,0.29,0.61,0.278,0.324,0.457,0.781,10.6,STL @ SEA
Randy Arozarena,Seattle Mariners,$3300,3.73,4.59,0.63,1.03,0.58,0.22,0.02,0.24,0.56,0.14,0.03,0.43,1.23,0.252,0.325,0.498,0.823,12.3,STL @ SEA
Lars Nootbaar,St. Louis Cardinals,$2800,2.79,4.6,0.38,0.87,0.66,0.15,0.04,0.05,0.31,0.06,0,0.38,1.15,0.21,0.286,0.31,0.596,7.8,STL @ SEA
Cal Raleigh,Seattle Mariners,$4400,2.45,4.48,0.51,1.01,0.52,0.31,0.03,0.18,0.49,0.02,0,0.47,1.21,0.258,0.337,0.494,0.832,10.8,STL @ SEA
Yohel Pozo,St. Louis Cardinals,$2300,2.83,3.83,0.27,0.74,0.52,0.11,0.01,0.13,0.32,0,0,0.17,0.77,0.209,0.247,0.371,0.618,6.5,STL @ SEA
Julio Rodriguez,Seattle Mariners,$3700,3.22,4.37,0.47,1.16,0.75,0.28,0.01,0.2,0.64,0.17,0.03,0.19,0.65,0.285,0.323,0.524,0.847,11.9,STL @ SEA
Nolan Gorman,St. Louis Cardinals,$2700,2.78,4.05,0.28,0.73,0.5,0.15,0.02,0.11,0.35,0,0.04,0.44,1.15,0.208,0.303,0.372,0.674,7.5,STL @ SEA
Ivan Herrera,St. Louis Cardinals,$3000,3.3,4.49,0.46,1.05,0.77,0.16,0,0.17,0.44,0.06,0.02,0.37,0.89,0.263,0.332,0.444,0.776,9.9,STL @ SEA
Alec Burleson,St. Louis Cardinals,$2900,3.24,4.38,0.39,0.99,0.62,0.22,0.02,0.17,0.43,0.05,0.03,0.28,0.61,0.247,0.3,0.448,0.748,9.4,STL @ SEA
Jordan Walker,St. Louis Cardinals,$2500,2.64,3.94,0.27,0.73,0.51,0.14,0.02,0.1,0.3,0.03,0,0.22,1.25,0.2,0.252,0.344,0.597,6.6,STL @ SEA
Dominic Canzone,Seattle Mariners,$2600,3.12,3.92,0.43,0.95,0.69,0.22,0,0.09,0.39,0.01,0,0.26,0.86,0.263,0.315,0.408,0.723,8.1,STL @ SEA
Masyn Winn,St. Louis Cardinals,$2800,3.18,4.16,0.39,1.03,0.81,0.21,0,0.09,0.4,0.09,0.03,0.27,0.75,0.27,0.32,0.417,0.737,8.9,STL @ SEA
Thomas Saggese,St. Louis Cardinals,$2300,2.74,3.72,0.28,0.8,0.6,0.15,0.03,0.04,0.21,0.09,0.04,0.19,1.1,0.23,0.275,0.329,0.603,6.3,STL @ SEA
Cole Young,Seattle Mariners,$2500,2.52,3.7,0.26,0.72,0.54,0.13,0.03,0.04,0.33,0.02,0,0.27,0.75,0.217,0.286,0.318,0.604,6.3,STL @ SEA
Giancarlo Stanton,New York Yankees,$3500,3.37,4.14,0.53,0.91,0.52,0.18,0.01,0.27,0.73,0,0,0.48,1.24,0.255,0.346,0.555,0.901,11.8,DET @ NYY
Javier Baez,Detroit Tigers,$2600,2.96,3.85,0.36,0.78,0.57,0.15,0.03,0.08,0.36,0.13,0.06,0.15,1.17,0.219,0.261,0.366,0.627,7.7,DET @ NYY
Aaron Judge,New York Yankees,$4700,2.96,4.47,0.71,1.22,0.77,0.21,0.01,0.28,0.67,0.06,0,0.58,1.16,0.321,0.414,0.612,1.026,13.9,DET @ NYY
Cody Bellinger,New York Yankees,$3400,2.74,4.36,0.47,0.96,0.59,0.28,0,0.12,0.49,0.05,0.05,0.27,0.74,0.237,0.285,0.403,0.688,9.3,DET @ NYY
Ryan McMahon,New York Yankees,$2900,3.0,3.69,0.42,0.67,0.38,0.14,0.01,0.17,0.46,0.03,0.03,0.46,1.12,0.21,0.311,0.424,0.735,8.7,DET @ NYY
Gleyber Torres,Detroit Tigers,$3200,3.5,4.63,0.54,1.08,0.71,0.25,0.01,0.13,0.56,0.03,0,0.65,0.69,0.278,0.386,0.457,0.843,11.2,DET @ NYY
Trent Grisham,New York Yankees,$3400,3.38,4.58,0.52,0.9,0.55,0.19,0,0.22,0.63,0.02,0,0.65,1.16,0.234,0.347,0.472,0.819,11.5,DET @ NYY
Jazz Chisholm,New York Yankees,$3700,3.11,4.03,0.53,0.92,0.51,0.18,0.04,0.22,0.62,0.12,0.03,0.38,1.22,0.256,0.333,0.518,0.851,11.5,DET @ NYY
Zach McKinstry,Detroit Tigers,$3000,3.47,4.07,0.57,0.94,0.58,0.27,0.05,0.08,0.35,0.26,0.04,0.32,1,0.257,0.32,0.437,0.757,10.4,DET @ NYY
Spencer Torkelson,Detroit Tigers,$3300,3.09,4.29,0.55,0.85,0.51,0.15,0.01,0.19,0.54,0,0.01,0.54,1.24,0.232,0.332,0.444,0.776,10.2,DET @ NYY
Riley Greene,Detroit Tigers,$3600,3.08,4.4,0.5,0.87,0.5,0.19,0.03,0.21,0.69,0,0.01,0.49,1.63,0.226,0.32,0.477,0.796,11.1,DET @ NYY
Kerry Carpenter,Detroit Tigers,$3100,3.45,4.52,0.52,1.02,0.62,0.21,0.03,0.21,0.65,0,0.01,0.23,1.2,0.244,0.29,0.472,0.763,10.7,DET @ NYY
Anthony Volpe,New York Yankees,$3000,2.97,3.8,0.5,0.71,0.36,0.19,0.04,0.13,0.48,0.11,0.01,0.25,1.1,0.202,0.256,0.389,0.645,8.9,DET @ NYY
Dillon Dingler,Detroit Tigers,$2800,2.82,3.96,0.35,0.97,0.75,0.18,0,0.09,0.44,0,0.01,0.2,1.03,0.267,0.315,0.403,0.718,7.9,DET @ NYY
Austin Wells,New York Yankees,$3000,3.2,3.91,0.47,0.83,0.44,0.19,0.01,0.21,0.51,0.01,0.01,0.34,1.05,0.238,0.309,0.484,0.793,9.6,DET @ NYY
Colt Keith,Detroit Tigers,$3000,3.47,4.74,0.57,0.91,0.62,0.2,0.02,0.11,0.56,0.01,0.01,0.61,1.12,0.224,0.331,0.377,0.707,10.4,DET @ NYY
Wenceel Perez,Detroit Tigers,$2900,2.9,4.18,0.36,0.83,0.57,0.18,0.01,0.11,0.49,0.05,0.06,0.31,1.15,0.22,0.282,0.369,0.651,8.4,DET @ NYY
Ben Rice,New York Yankees,$3200,3.28,4.25,0.52,0.91,0.57,0.18,0.01,0.2,0.59,0.01,0.01,0.39,0.83,0.245,0.326,0.467,0.793,10.5,DET @ NYY
Joc Pederson,Texas Rangers,$2800,2.36,4.34,0.32,0.64,0.41,0.16,0.01,0.07,0.29,0.02,0.01,0.43,1.09,0.164,0.252,0.266,0.518,6.6,MIL @ TEX
Jake Bauers,Milwaukee Brewers,$2800,4.0,4.48,0.6,0.86,0.61,0.17,0,0.11,0.57,0.14,0.03,0.74,1.14,0.234,0.366,0.38,0.746,11.2,MIL @ TEX
Danny Jansen,Milwaukee Brewers,$2600,2.42,4.03,0.31,0.53,0.27,0.21,0.01,0.05,0.31,0,0.02,0.45,1.2,0.151,0.257,0.261,0.518,6.3,MIL @ TEX
William Contreras,Milwaukee Brewers,$3100,3.77,4.59,0.61,0.9,0.49,0.27,0.01,0.18,0.66,0.05,0.01,0.58,0.87,0.229,0.328,0.453,0.781,11.7,MIL @ TEX
Jonah Heim,Texas Rangers,$2500,2.68,3.78,0.37,0.61,0.48,0.09,0,0.08,0.4,0.05,0,0.29,0.76,0.178,0.242,0.283,0.525,6.7,MIL @ TEX
Andrew Vaughn,Milwaukee Brewers,$2900,2.93,4.36,0.36,0.9,0.63,0.16,0,0.15,0.55,0,0,0.24,1.03,0.222,0.265,0.375,0.64,8.5,MIL @ TEX
Jake Burger,Texas Rangers,$2900,3.07,4.22,0.43,0.86,0.5,0.18,0.01,0.17,0.57,0.02,0.02,0.2,0.95,0.22,0.262,0.403,0.665,8.9,MIL @ TEX
Josh Smith,Texas Rangers,$3000,3.17,4.56,0.46,1,0.78,0.22,0.01,0.07,0.38,0.16,0.02,0.33,0.8,0.242,0.304,0.369,0.672,9.5,MIL @ TEX
Ezequiel Duran,Texas Rangers,$2300,3.04,3.67,0.39,0.71,0.49,0.2,0.01,0.03,0.33,0.11,0.04,0.22,0.93,0.215,0.274,0.317,0.591,7,MIL @ TEX
Josh Jung,Texas Rangers,$3000,3.33,4,0.5,0.96,0.59,0.24,0,0.18,0.53,0.05,0,0.24,1.15,0.26,0.314,0.48,0.793,10,MIL @ TEX
Brice Turang,Milwaukee Brewers,$3300,4.12,4.81,0.77,1.03,0.73,0.24,0.02,0.12,0.52,0.27,0.03,0.76,0.82,0.261,0.383,0.44,0.823,13.6,MIL @ TEX
Joey Ortiz,Milwaukee Brewers,$2600,2.62,3.92,0.34,0.78,0.66,0.11,0.03,0.03,0.32,0.07,0.04,0.29,0.63,0.222,0.281,0.31,0.591,6.8,MIL @ TEX
Blake Perkins,Milwaukee Brewers,$2900,2.72,4.14,0.48,0.68,0.46,0.18,0.03,0.05,0.33,0.09,0.04,0.39,1.3,0.185,0.271,0.302,0.573,7.9,MIL @ TEX
Wyatt Langford,Texas Rangers,$3600,2.72,4.45,0.44,0.77,0.5,0.14,0.01,0.14,0.48,0.08,0.07,0.7,1.23,0.209,0.333,0.374,0.707,9.8,MIL @ TEX
Isaac Collins,Milwaukee Brewers,$2800,4.04,4.7,0.65,1.01,0.66,0.28,0.06,0.07,0.48,0.13,0.03,0.55,1.05,0.25,0.342,0.409,0.751,11.3,MIL @ TEX
Dustin Harris,Texas Rangers,$2000,3.1,4.11,0.34,0.67,0.44,0.17,0.05,0.05,0.26,0.05,0.01,0.16,1.62,0.175,0.212,0.297,0.509,6.2,MIL @ TEX
Caleb Durbin,Milwaukee Brewers,$2700,3.33,4.25,0.55,0.98,0.73,0.18,0.03,0.09,0.45,0.05,0.03,0.19,0.65,0.249,0.29,0.395,0.685,9,MIL @ TEX
Alejandro Osuna,Texas Rangers,$2300,3.48,3.89,0.47,0.78,0.61,0.17,0.02,0.03,0.26,0.11,0.04,0.48,0.84,0.235,0.336,0.339,0.674,8,MIL @ TEX
Andrew Benintendi,Chicago White Sox,$2700,3.48,4.12,0.38,0.99,0.64,0.25,0.01,0.11,0.66,0,0,0.35,0.52,0.265,0.327,0.437,0.764,9.4,TB @ CHW
Yandy Diaz,Tampa Bay Rays,$3200,4.13,4.8,0.66,1.29,0.95,0.25,0,0.17,0.91,0.01,0.01,0.43,0.51,0.305,0.368,0.5,0.867,13.2,TB @ CHW
Mike Tauchman,Chicago White Sox,$2700,3.44,4.56,0.5,0.92,0.66,0.21,0.02,0.08,0.43,0.01,0,0.51,1.12,0.237,0.337,0.374,0.711,9.3,TB @ CHW
Brandon Lowe,Tampa Bay Rays,$3400,3.91,4.69,0.73,1.13,0.67,0.27,0,0.26,0.7,0.02,0.01,0.49,1.27,0.277,0.361,0.548,0.909,13.3,TB @ CHW
Josh Lowe,Tampa Bay Rays,$3100,3.48,4.47,0.5,0.97,0.59,0.28,0.02,0.12,0.51,0.17,0.07,0.39,1.03,0.243,0.317,0.422,0.739,10.8,TB @ CHW
Richie Palacios,Tampa Bay Rays,$2300,3.57,4.25,0.57,0.82,0.64,0.14,0.04,0.03,0.37,0.11,0.01,0.27,0.89,0.211,0.269,0.299,0.568,8.2,TB @ CHW
Lenyn Sosa,Chicago White Sox,$2700,3.41,4.34,0.41,0.96,0.56,0.26,0.02,0.17,0.57,0.01,0.01,0.08,0.78,0.231,0.252,0.439,0.691,9.2,TB @ CHW
Curtis Mead,Chicago White Sox,$2400,3.21,4.01,0.39,0.92,0.75,0.15,0.03,0.05,0.36,0.06,0.03,0.24,0.96,0.25,0.297,0.362,0.658,7.7,TB @ CHW
Tristan Gray,Tampa Bay Rays,$2300,2.57,4.02,0.25,0.71,0.5,0.15,0.05,0.04,0.32,0,0.01,0.17,1.28,0.192,0.232,0.302,0.534,5.9,TB @ CHW
Junior Caminero,Tampa Bay Rays,$3800,3.39,4.58,0.67,1.03,0.59,0.27,0.02,0.22,0.74,0.09,0.02,0.43,0.84,0.254,0.33,0.509,0.84,12.9,TB @ CHW
Brooks Baldwin,Chicago White Sox,$2400,3.13,3.78,0.36,0.81,0.51,0.21,0.03,0.1,0.36,0.05,0.04,0.14,0.89,0.225,0.256,0.395,0.651,7.5,TB @ CHW
Hunter Feduccia,Tampa Bay Rays,$2200,3.68,4.13,0.56,0.74,0.55,0.21,0,0.01,0.34,0.04,0.01,0.53,1.07,0.213,0.326,0.29,0.616,8.1,TB @ CHW
Jake Mangum,Tampa Bay Rays,$2800,3.43,4.36,0.49,0.98,0.83,0.13,0.03,0.05,0.47,0.18,0.05,0.29,0.52,0.254,0.317,0.354,0.671,9.6,TB @ CHW
Chase Meidroth,Chicago White Sox,$2300,2.61,3.67,0.27,0.69,0.61,0.12,0,0.01,0.21,0.1,0.03,0.35,0.57,0.213,0.293,0.278,0.571,6,TB @ CHW
Chandler Simpson,Tampa Bay Rays,$3000,3.93,4.91,0.78,1.29,1.12,0.15,0.06,0.01,0.46,0.25,0.07,0.38,0.59,0.291,0.353,0.37,0.722,11.8,TB @ CHW
Kyle Teel,Chicago White Sox,$2800,3.43,4.45,0.62,0.98,0.77,0.14,0.03,0.06,0.35,0.1,0.03,0.52,0.72,0.255,0.349,0.363,0.712,9.6,TB @ CHW
Will Robertson,Chicago White Sox,$2000,2.4,3.9,0.21,0.62,0.51,0.11,0,0.03,0.26,0,0,0.16,1.43,0.178,0.223,0.239,0.462,4.8,TB @ CHW
Colson Montgomery,Chicago White Sox,$3500,3.34,4.23,0.53,0.98,0.5,0.18,0.03,0.29,0.76,0,0.02,0.32,1.02,0.254,0.311,0.553,0.865,11.7,TB @ CHW
Ketel Marte,Arizona Diamondbacks,$3800,3.55,4.82,0.78,1.26,0.8,0.23,0.05,0.2,0.59,0.03,0.02,0.66,0.68,0.308,0.408,0.542,0.95,13.5,ARI @ SF
Matt Chapman,San Francisco Giants,$3300,3.18,4.16,0.52,0.76,0.37,0.19,0.02,0.21,0.49,0.05,0.01,0.58,1.04,0.217,0.332,0.475,0.807,10.5,ARI @ SF
Ildemaro Vargas,Arizona Diamondbacks,$2300,3.7,4.27,0.46,0.97,0.71,0.22,0.01,0.09,0.43,0,0.04,0.28,0.86,0.249,0.304,0.397,0.7,8.5,ARI @ SF
Rafael Devers,San Francisco Giants,$3900,3.44,4.49,0.58,1,0.54,0.22,0,0.32,0.75,0,0.01,0.69,1.07,0.266,0.383,0.605,0.988,13.4,ARI @ SF
Dominic Smith,San Francisco Giants,$3200,2.28,4.27,0.31,1.01,0.77,0.24,0.01,0.03,0.3,0.06,0.01,0.23,0.9,0.255,0.296,0.356,0.652,7.3,ARI @ SF
Willy Adames,San Francisco Giants,$3700,2.95,4.38,0.52,1.03,0.62,0.28,0.02,0.15,0.52,0.07,0.02,0.43,1.14,0.266,0.348,0.475,0.823,10.9,ARI @ SF
Geraldo Perdomo,Arizona Diamondbacks,$3700,3.65,4.71,0.84,1.2,0.71,0.31,0,0.21,0.53,0.09,0.01,0.61,0.76,0.301,0.394,0.543,0.937,13.5,ARI @ SF
Heliot Ramos,San Francisco Giants,$3400,3.15,4.6,0.57,1.11,0.79,0.24,0.02,0.15,0.55,0.04,0.02,0.25,0.99,0.265,0.312,0.465,0.776,10.7,ARI @ SF
Gabriel Moreno,Arizona Diamondbacks,$2700,3.63,4.49,0.4,1.14,0.8,0.27,0,0.12,0.59,0.01,0,0.29,0.71,0.276,0.321,0.434,0.755,9.8,ARI @ SF
Corbin Carroll,Arizona Diamondbacks,$4100,2.98,4.6,0.68,0.94,0.64,0.14,0.03,0.21,0.63,0.11,0.04,0.46,1.23,0.234,0.32,0.454,0.774,12.2,ARI @ SF
Casey Schmitt,San Francisco Giants,$2600,3.73,3.94,0.43,1.01,0.68,0.19,0,0.21,0.48,0,0,0.3,0.86,0.281,0.337,0.529,0.866,9.7,ARI @ SF
Patrick Bailey,San Francisco Giants,$2400,2.29,3.72,0.26,0.71,0.57,0.11,0.01,0.04,0.23,0.01,0.01,0.28,1.06,0.208,0.269,0.291,0.56,5.5,ARI @ SF
Jordan Lawlar,Arizona Diamondbacks,$2200,1.73,4.04,0.23,0.46,0.37,0.1,0.01,0,0.12,0.03,0.05,0.18,1.78,0.128,0.178,0.169,0.348,3.8,ARI @ SF
Jung Hoo Lee,San Francisco Giants,$3100,2.9,4.05,0.46,1.08,0.8,0.25,0.03,0.04,0.4,0.1,0.03,0.29,0.42,0.289,0.34,0.418,0.759,9,ARI @ SF
Jorge Barrosa,Arizona Diamondbacks,$2200,2.32,3.93,0.23,0.56,0.38,0.15,0.05,0.01,0.18,0,0.02,0.35,1.31,0.161,0.242,0.254,0.496,5.1,ARI @ SF
Drew Gilbert,San Francisco Giants,$2800,3.04,3.83,0.43,0.88,0.51,0.23,0.06,0.13,0.35,0.03,0,0.17,0.78,0.249,0.29,0.47,0.76,8.5,ARI @ SF
Blaze Alexander,Arizona Diamondbacks,$2900,2.76,4.38,0.45,0.74,0.49,0.15,0.01,0.13,0.29,0.02,0.04,0.42,1.66,0.191,0.274,0.342,0.616,8,ARI @ SF
Tim Tawa,Arizona Diamondbacks,$2100,3.52,4.16,0.38,0.76,0.51,0.16,0.01,0.11,0.29,0.06,0.01,0.29,1.23,0.2,0.257,0.34,0.597,7.4,ARI @ SF
Jose Iglesias,San Diego Padres,$2300,2.83,3.93,0.34,0.9,0.78,0.11,0,0.04,0.24,0.06,0.04,0.24,0.48,0.251,0.3,0.331,0.631,6.5,CIN @ SD
Manny Machado,San Diego Padres,$3500,3.54,4.37,0.51,1.2,0.78,0.23,0.02,0.24,0.59,0.11,0.05,0.34,0.53,0.307,0.371,0.575,0.946,12.4,CIN @ SD
Miguel Andujar,Cincinnati Reds,$3000,3.03,4.22,0.39,1.05,0.76,0.18,0.02,0.16,0.38,0.02,0,0.25,0.69,0.272,0.321,0.469,0.791,9.1,CIN @ SD
Austin Hays,Cincinnati Reds,$3100,3.13,4.33,0.41,1.02,0.66,0.16,0.03,0.18,0.54,0.01,0.01,0.32,1.22,0.257,0.314,0.45,0.764,9.7,CIN @ SD
Ryan O'Hearn,San Diego Padres,$2900,3.55,4.26,0.42,1.02,0.64,0.24,0.02,0.19,0.57,0.01,0.01,0.35,0.77,0.268,0.327,0.507,0.834,10.3,CIN @ SD
Ramon Laureano,San Diego Padres,$3000,3.73,4.15,0.51,1.11,0.73,0.22,0.03,0.2,0.58,0.06,0.01,0.3,0.98,0.294,0.346,0.546,0.892,11.2,CIN @ SD
Fernando Tatis Jr.,San Diego Padres,$3600,3.25,4.59,0.62,0.98,0.66,0.23,0.01,0.16,0.51,0.18,0.03,0.46,0.77,0.242,0.321,0.443,0.764,11.7,CIN @ SD
Luis Arraez,San Diego Padres,$2700,3.52,4.48,0.4,1.21,0.94,0.24,0.03,0.06,0.22,0.26,0.05,0.19,0.45,0.285,0.316,0.406,0.723,9.5,CIN @ SD
Jake Cronenworth,San Diego Padres,$2700,2.85,3.81,0.33,0.78,0.56,0.15,0.02,0.1,0.37,0.01,0.01,0.41,0.64,0.235,0.322,0.396,0.718,7.7,CIN @ SD
Tyler Stephenson,Cincinnati Reds,$2900,2.59,4,0.27,0.62,0.34,0.15,0.01,0.15,0.32,0,0,0.5,1.43,0.18,0.297,0.375,0.672,7.5,CIN @ SD
Ke'Bryan Hayes,Cincinnati Reds,$2700,2.52,3.89,0.32,0.79,0.67,0.08,0.02,0.07,0.3,0.08,0.03,0.2,0.85,0.221,0.268,0.321,0.589,6.8,CIN @ SD
TJ Friedl,Cincinnati Reds,$3000,3.33,4.66,0.42,1.06,0.82,0.18,0,0.11,0.43,0.12,0,0.48,0.86,0.262,0.347,0.398,0.745,10,CIN @ SD
Freddy Fermin,San Diego Padres,$2500,2.52,3.7,0.3,0.86,0.67,0.16,0,0.07,0.21,0,0.01,0.18,0.67,0.253,0.302,0.372,0.673,6.3,CIN @ SD
Spencer Steer,Cincinnati Reds,$2800,3.18,4.11,0.41,0.86,0.62,0.18,0.01,0.11,0.44,0.07,0.05,0.39,0.93,0.239,0.317,0.4,0.717,8.9,CIN @ SD
Matt McLain,Cincinnati Reds,$2900,2.62,3.78,0.35,0.75,0.57,0.12,0.04,0.06,0.3,0.14,0.03,0.32,1.17,0.223,0.298,0.35,0.649,7.6,CIN @ SD
Elly De La Cruz,Cincinnati Reds,$3900,2.79,4.44,0.52,1.04,0.62,0.3,0.02,0.15,0.43,0.14,0.07,0.4,1.4,0.261,0.329,0.473,0.802,10.9,CIN @ SD
Noelvi Marte,Cincinnati Reds,$3200,2.78,4.55,0.32,0.98,0.71,0.15,0,0.15,0.49,0.06,0.05,0.22,1.28,0.237,0.29,0.384,0.674,8.9,CIN @ SD
Jackson Merrill,San Diego Padres,$3000,2.73,4.04,0.35,0.94,0.57,0.28,0.01,0.12,0.35,0.01,0.02,0.21,0.73,0.254,0.305,0.439,0.744,8.2,CIN @ SD
Freddie Freeman,Los Angeles Dodgers,$3500,3.77,4.47,0.62,1.34,0.87,0.34,0.03,0.19,0.67,0.08,0.02,0.38,0.58,0.331,0.392,0.592,0.983,13.2,COL @ LAD
Mookie Betts,Los Angeles Dodgers,$3400,3.24,4.59,0.58,1.18,0.87,0.27,0.01,0.09,0.49,0.05,0.05,0.52,0.5,0.299,0.385,0.456,0.841,11,COL @ LAD
Max Muncy,Los Angeles Dodgers,$3300,4.06,4.14,0.71,0.99,0.52,0.27,0.03,0.24,0.6,0.05,0.01,0.73,0.72,0.301,0.432,0.64,1.072,13.4,COL @ LAD
Orlando Arcia,Colorado Rockies,$2200,2.27,3.75,0.26,0.62,0.5,0.12,0.02,0.02,0.19,0,0.02,0.26,0.76,0.181,0.247,0.254,0.501,5,COL @ LAD
Teoscar Hernandez,Los Angeles Dodgers,$3200,3.84,4.25,0.59,1.09,0.65,0.24,0.04,0.23,0.72,0.06,0.04,0.32,0.8,0.281,0.337,0.562,0.899,12.3,COL @ LAD
Shohei Ohtani,Los Angeles Dodgers,$4800,2.98,4.7,0.77,1.11,0.66,0.27,0.02,0.26,0.67,0.08,0.02,0.64,0.99,0.279,0.387,0.573,0.96,14.3,COL @ LAD
Will Smith,Los Angeles Dodgers,$3300,3.79,4.36,0.59,1.11,0.65,0.32,0.03,0.17,0.65,0.03,0.02,0.56,0.74,0.304,0.409,0.56,0.97,12.5,COL @ LAD
Mickey Moniak,Colorado Rockies,$2900,3.86,4.53,0.51,1.14,0.77,0.25,0.01,0.17,0.64,0.1,0.02,0.19,1.27,0.269,0.306,0.465,0.771,11.2,COL @ LAD
Ben Rortvedt,Los Angeles Dodgers,$2200,2.14,3.81,0.19,0.57,0.53,0.05,0,0.01,0.24,0,0.01,0.36,0.64,0.171,0.259,0.204,0.463,4.7,COL @ LAD
Tyler Freeman,Colorado Rockies,$2700,3.63,4.64,0.56,1.26,0.97,0.29,0.02,0.03,0.37,0.09,0.1,0.29,0.69,0.297,0.346,0.407,0.753,9.8,COL @ LAD
