player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Kenley Jansen,Los Angeles Angels,0.02-0.03,$5500,0.31,0.02,0.03,2.78,0,0.23,0.44,0.35,0.15,0.13,0.06,0.15,0.2,1.14,,1.7,KC @ LAA
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.35,0.03,0.03,2.49,0,0.27,0.5,0.38,0.15,0.14,0.04,0.16,0.21,1.09,,1.9,KC @ LAA
Yusei Kikuchi,Los Angeles Angels,0.31-0.39,$7600,3.43,0.31,0.39,4.53,1,0,5.38,5.2,3.01,2.71,0.88,1.9,4.9,1.32,,26.1,KC @ LAA
Stephen Kolek,Kansas City Royals,0.39-0.31,$7800,3.12,0.39,0.31,4.13,1,0,5.45,5.88,2.83,2.5,0.52,1.43,3.77,1.34,,24.3,KC @ LAA
Jacob deGrom,Texas Rangers,0.33-0.27,$9500,3.34,0.33,0.27,3.75,1,0,5.58,4.7,2.52,2.32,0.71,1.45,5.86,1.1,,31.7,MIN @ TEX
Taj Bradley,Minnesota Twins,0.29-0.34,$6600,4.33,0.29,0.34,3.67,1,0,5.54,4.88,2.65,2.26,0.62,1.6,4.91,1.17,,28.6,MIN @ TEX
Trevor May,Oakland Athletics,0.02-0.02,N/A,N/A,0.02,0.02,3.3,0,0.21,0.4,0.34,0.16,0.15,0.04,0.14,0.18,1.22,,1.4,HOU @ OAK
Luis Severino,Oakland Athletics,0.29-0.28,$8100,3.31,0.29,0.28,3.49,1,0,5.52,5.38,2.38,2.14,0.65,1.8,4.35,1.3,,26.8,HOU @ OAK
Josh Hader,Houston Astros,0.03-0.03,$5500,0.4,0.03,0.03,2.31,0,0.29,0.53,0.4,0.15,0.14,0.09,0.17,0.27,1.07,,2.2,HOU @ OAK
Hunter Brown,Houston Astros,0.34-0.32,$10200,3.15,0.34,0.32,3.94,1,0,5.64,5,2.71,2.47,0.72,1.97,6.27,1.24,,32.1,HOU @ OAK
Ryan Pressly,Chicago Cubs,0.03-0.03,N/A,N/A,0.03,0.03,4.23,0,0.27,0.51,0.49,0.26,0.24,0.07,0.2,0.25,1.34,,1.7,NYM @ CHC
Matt Boyd,Chicago Cubs,0.33-0.25,$8900,3.33,0.33,0.25,3.85,1,0,5.44,4.45,2.51,2.33,0.78,1.66,5.44,1.12,,29.6,NYM @ CHC
Ryan Helsley,New York Mets,0.02-0.02,$5500,0.27,0.02,0.02,4.35,0,0.23,0.42,0.41,0.22,0.2,0.05,0.18,0.24,1.39,,1.5,NYM @ CHC
Jonah Tong,New York Mets,0.24-0.33,$6500,3.42,0.24,0.33,5.1,1,0,4.56,4.07,2.78,2.58,0.72,1.83,4.53,1.3,,22.2,NYM @ CHC
Luis Castillo,Seattle Mariners,0.52-0.17,$8600,4.05,0.52,0.17,2.85,1,0,5.79,4.87,2.07,1.83,0.65,1.27,5.9,1.06,,34.8,COL @ SEA
Tanner Gordon,Colorado Rockies,0.18-0.56,$6800,2.93,0.18,0.56,5.55,1,0,5.01,5.98,3.49,3.09,1.12,1.63,3.92,1.52,,19.9,COL @ SEA
Sonny Gray,St. Louis Cardinals,0.39-0.28,$9200,3.49,0.39,0.28,3.12,1,0,5.47,5.04,2.19,1.89,0.59,1.26,5.72,1.15,,32.1,STL @ SF
Robbie Ray,San Francisco Giants,0.24-0.38,$8800,3.05,0.24,0.38,4.07,1,0,4.88,4.47,2.47,2.21,0.59,1.95,5.37,1.32,,26.8,STL @ SF
Max Scherzer,Toronto Blue Jays,0.21-0.34,$7400,3.22,0.21,0.34,4.68,1,0,4.79,4.75,2.75,2.49,1.01,1.45,4.79,1.3,,23.8,BOS @ TOR
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.36,0.02,0.03,1.58,0,0.26,0.48,0.32,0.09,0.08,0.03,0.15,0.22,0.98,,2,BOS @ TOR
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.29,0.02,0.03,4.15,0,0.24,0.45,0.43,0.23,0.21,0.09,0.16,0.24,1.3,,1.6,BOS @ TOR
Garrett Crochet,Boston Red Sox,0.39-0.28,$11000,2.95,0.39,0.28,4.15,1,0,5.67,4.95,2.93,2.61,0.84,1.74,6.38,1.18,,32.5,BOS @ TOR
Blake Snell,Los Angeles Dodgers,0.48-0.2,$10400,3.2,0.48,0.2,3.84,1,0,5.5,4.54,2.52,2.34,0.46,2.2,6.33,1.23,,33.3,LAD @ ARI
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.33,0.03,0.03,4.44,0,0.29,0.55,0.54,0.29,0.27,0.1,0.19,0.25,1.33,,1.8,LAD @ ARI
A.J. Puk,Arizona Diamondbacks,0.02-0.02,$5500,0.24,0.02,0.02,3.34,0,0.21,0.38,0.33,0.15,0.14,0.08,0.1,0.15,1.12,,1.3,LAD @ ARI
