Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118041-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,NYM@ATL,ATL,NYM,,,,,,P
118041-146687,P,Hunter,Hunter Brown,Brown,43.642857142857146,14,10800,HOU@ATH,HOU,ATH,,,,,,P
118041-16960,P,Zack,Zack Wheeler,Wheeler,42.785714285714285,14,10800,PHI@MIA,PHI,MIA,,,,,,P
118041-182153,P,Kodai,Kodai Senga,Senga,35.46153846153846,13,10400,NYM@ATL,NYM,ATL,IL,Hamstring,,,,P
118041-85599,P,Framber,Framber Valdez,Valdez,38.53333333333333,15,10300,HOU@ATH,HOU,ATH,,,,,,P
118041-52183,P,Tyler,Tyler Glasnow,Glasnow,21.2,5,10200,SD@LAD,LAD,SD,IL,Shoulder,,,,P
118041-79280,P,Jesus,Jesus Luzardo,Luzardo,32.46666666666667,15,10100,PHI@MIA,PHI,MIA,,,,,,P
118041-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,36,14,10100,SD@LAD,LAD,SD,,,,Yes,,P
118041-117232,P,Michael,Michael King,King,34.3,10,10000,SD@LAD,SD,LAD,IL,Shoulder,,,,P
118041-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,35.666666666666664,15,10000,NYM@ATL,ATL,NYM,,,,,,P
118041-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,SD@LAD,LAD,SD,IL,Shoulder,,,,P
118041-60647,P,Aaron,Aaron Nola,Nola,24.555555555555557,9,9900,PHI@MIA,PHI,MIA,IL,Ribs,,,,P
118041-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,SD@LAD,LAD,SD,IL,Shoulder,,,,P
118041-83157,P,Ranger,Ranger Suarez,Suarez,39.333333333333336,9,9800,PHI@MIA,PHI,MIA,,,,,,P
118041-79951,P,Nick,Nick Pivetta,Pivetta,34.714285714285715,14,9700,SD@LAD,SD,LAD,,,,,,P
