player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Robbie Ray,San Francisco Giants,0.45-0.29,$9900,2.97,0.45,0.29,4.98,1,0,5.59,5.36,3.49,3.09,0.65,1.76,5.78,1.27,,29.4,SF @ COL
German Marquez,Colorado Rockies,0.22-0.37,$6200,2.42,0.22,0.37,6.45,1,0,4.26,4.99,3.24,3.05,0.75,1.33,3,1.48,,15,SF @ COL
Ryan Pressly,Chicago Cubs,0.03-0.04,N/A,N/A,0.03,0.04,4.23,0,0.34,0.63,0.6,0.32,0.29,0.08,0.24,0.31,1.34,,2.1,ATL @ CHC
Tyler Kinley,Atlanta Braves,0.02-0.02,$5500,0.2,0.02,0.02,4.86,0,0.16,0.3,0.31,0.18,0.16,0.03,0.16,0.19,1.55,,1.1,ATL @ CHC
Bryce Elder,Atlanta Braves,0.23-0.49,$7400,2.88,0.23,0.49,5.8,1,0,5.27,5.59,3.67,3.4,1,2.08,4.28,1.45,,21.3,ATL @ CHC
Cade Horton,Chicago Cubs,0.39-0.2,$8300,3.04,0.39,0.2,3.95,1,0,5.03,4.4,2.45,2.21,0.66,1.54,4.18,1.18,,25.2,ATL @ CHC
Jeffrey Springs,Oakland Athletics,0.25-0.35,$7700,3.05,0.25,0.35,4.25,1,0,5.27,5.18,2.68,2.49,0.73,1.76,4.04,1.32,,23.5,OAK @ STL
Matthew Liberatore,St. Louis Cardinals,0.26-0.21,$7100,2.9,0.26,0.21,4.1,1,0,4.5,4.63,2.3,2.05,0.61,1.19,3.42,1.3,,20.6,OAK @ STL
Jose Quintana,Milwaukee Brewers,0.3-0.35,$7300,3.1,0.3,0.35,5.13,1,0,5.34,5.41,3.36,3.05,0.81,2.05,4.12,1.39,,22.6,PHI @ MIL
Aaron Nola,Philadelphia Phillies,0.31-0.33,$8600,2.79,0.31,0.33,5.03,1,0,5.16,5.04,3.19,2.88,0.99,1.8,4.64,1.33,,24,PHI @ MIL
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.33,0.02,0.03,2.57,0,0.26,0.48,0.37,0.15,0.14,0.03,0.17,0.23,1.14,,1.8,PHI @ MIL
Jhoan Duran,Philadelphia Phillies,0.02-0.03,$5500,0.31,0.02,0.03,2.2,0,0.24,0.45,0.33,0.12,0.11,0.01,0.13,0.19,1.03,,1.7,PHI @ MIL
Josh Hader,Houston Astros,0.02-0.02,$5500,0.31,0.02,0.02,2.31,0,0.22,0.42,0.31,0.12,0.11,0.07,0.14,0.21,1.07,,1.7,NYY @ HOU
David Bednar,New York Yankees,0.03-0.03,$5500,0.33,0.03,0.03,2.95,0,0.27,0.51,0.42,0.18,0.17,0.04,0.16,0.2,1.14,,1.8,NYY @ HOU
Jason Alexander,Houston Astros,0.23-0.4,$8900,2.51,0.23,0.4,5.17,1,0,5.02,5.28,3.1,2.88,0.83,2.08,4.46,1.47,,22.3,NYY @ HOU
Will Warren,New York Yankees,0.37-0.26,$8700,3.29,0.37,0.26,3.9,1,0,5.09,4.18,2.39,2.21,0.53,2.28,5.37,1.27,,28.6,NYY @ HOU
Yoendrys Gomez,Chicago White Sox,0.14-0.54,$6400,3.3,0.14,0.54,5.3,1,0,5.09,5.11,3.4,3,0.93,2.5,4.26,1.49,,21.1,CHW @ MIN
Zebby Matthews,Minnesota Twins,0.47-0.18,$9300,3.59,0.47,0.18,3.39,1,0,5.46,4.54,2.33,2.06,0.69,1.5,6.16,1.11,,33.4,CHW @ MIN
Adrian Houser,Tampa Bay Rays,0.28-0.32,$7600,3.34,0.28,0.32,4.15,1,0,5.34,5.11,2.67,2.46,0.74,1.68,4.48,1.27,,25.4,SEA @ TB
Pete Fairbanks,Tampa Bay Rays,0.02-0.02,$5500,0.25,0.02,0.02,2.92,0,0.22,0.4,0.33,0.14,0.13,0.04,0.12,0.16,1.12,,1.4,SEA @ TB
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.44,0.03,0.03,1.75,0,0.28,0.53,0.36,0.11,0.1,0.02,0.23,0.3,1.13,,2.4,SEA @ TB
George Kirby,Seattle Mariners,0.32-0.32,$10100,3.01,0.32,0.32,3.76,1,0,5.79,5.06,2.7,2.42,0.75,1.43,5.45,1.12,,30.4,SEA @ TB
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.25,0.02,0.02,2.95,0,0.19,0.36,0.29,0.13,0.12,0.05,0.13,0.17,1.17,,1.4,LAA @ KC
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.4,0.03,0.03,2.56,0,0.31,0.57,0.44,0.18,0.16,0.05,0.19,0.25,1.1,,2.2,LAA @ KC
Caden Dana,Los Angeles Angels,0.12-0.29,$6500,2.52,0.12,0.29,4.98,1,0,3.73,3.49,2.33,2.07,0.56,1.83,3.25,1.43,,16.4,LAA @ KC
Ryan Bergert,Kansas City Royals,0.36-0.18,$8100,3.62,0.36,0.18,3.68,1,0,5.39,4.63,2.45,2.2,0.64,1.81,5.2,1.2,,29.3,LAA @ KC
