player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Freddie Freeman,Los Angeles Dodgers,$3500,3.14,4.59,0.65,0.96,0.62,0.23,0.03,0.16,0.5,0,0,0.53,0.77,0.242,0.336,0.46,0.796,11,LAD @ MIL
Christian Yelich,Milwaukee Brewers,$3500,3.6,4.39,0.64,0.99,0.58,0.14,0.05,0.24,0.5,0.24,0.05,0.43,1.15,0.257,0.338,0.51,0.849,12.6,LAD @ MIL
Mookie Betts,Los Angeles Dodgers,$3300,4.03,4.7,0.74,1.2,0.8,0.19,0.03,0.22,0.59,0.1,0.03,0.57,0.57,0.296,0.385,0.527,0.912,13.3,LAD @ MIL
Enrique Hernandez,Los Angeles Dodgers,$2500,2.72,3.92,0.33,0.64,0.41,0.14,0.02,0.1,0.36,0,0,0.34,1.13,0.18,0.255,0.325,0.58,6.8,LAD @ MIL
Michael Conforto,Los Angeles Dodgers,$2700,2.81,4.15,0.4,0.71,0.47,0.17,0,0.11,0.34,0.01,0,0.4,1.29,0.194,0.277,0.344,0.621,7.6,LAD @ MIL
Teoscar Hernandez,Los Angeles Dodgers,$3400,3.79,4.37,0.63,1.09,0.67,0.18,0.02,0.28,0.72,0.12,0.02,0.3,1.04,0.278,0.327,0.562,0.889,12.9,LAD @ MIL
Rhys Hoskins,Milwaukee Brewers,$2900,3.55,4.06,0.55,0.85,0.52,0.18,0.01,0.19,0.52,0.04,0.03,0.46,1.15,0.24,0.333,0.464,0.797,10.3,LAD @ MIL
Shohei Ohtani,Los Angeles Dodgers,$4700,3.6,4.81,0.9,1.18,0.64,0.3,0.01,0.32,0.78,0.24,0.07,0.59,1.18,0.291,0.397,0.635,1.031,16.9,LAD @ MIL
Will Smith,Los Angeles Dodgers,$3600,3.39,4.48,0.54,0.98,0.58,0.27,0.02,0.17,0.72,0.05,0.01,0.65,0.85,0.266,0.375,0.504,0.879,12.2,LAD @ MIL
Tommy Edman,Los Angeles Dodgers,$2900,2.79,4.03,0.39,0.77,0.54,0.15,0,0.13,0.42,0.05,0.03,0.29,0.77,0.209,0.273,0.367,0.641,8.1,LAD @ MIL
William Contreras,Milwaukee Brewers,$2800,3.96,4.5,0.54,1.06,0.78,0.22,0,0.11,0.51,0.09,0.01,0.67,0.81,0.283,0.392,0.438,0.83,11.1,LAD @ MIL
Brice Turang,Milwaukee Brewers,$3000,3.5,4.17,0.62,0.97,0.8,0.18,0.04,0.02,0.31,0.28,0.09,0.51,0.88,0.28,0.378,0.393,0.771,10.5,LAD @ MIL
Joey Ortiz,Milwaukee Brewers,$2500,2.8,3.72,0.34,0.71,0.51,0.13,0.01,0.08,0.34,0.07,0.02,0.32,0.8,0.212,0.279,0.325,0.604,7,LAD @ MIL
Sal Frelick,Milwaukee Brewers,$3000,4.03,4.61,0.67,1.28,1.03,0.17,0.03,0.1,0.51,0.23,0.04,0.37,0.7,0.306,0.366,0.446,0.812,12.1,LAD @ MIL
Jackson Chourio,Milwaukee Brewers,$3400,3.0,4.28,0.51,0.89,0.46,0.3,0.03,0.15,0.56,0.1,0.01,0.26,1.05,0.225,0.27,0.439,0.71,10.2,LAD @ MIL
Andy Pages,Los Angeles Dodgers,$3200,3.34,4.26,0.54,1.01,0.62,0.29,0.01,0.12,0.68,0.05,0.02,0.36,0.85,0.265,0.325,0.451,0.777,10.7,LAD @ MIL
Isaac Collins,Milwaukee Brewers,$2600,3.38,3.94,0.47,0.81,0.59,0.14,0,0.09,0.41,0.09,0.02,0.49,1.07,0.242,0.349,0.363,0.712,8.8,LAD @ MIL
Caleb Durbin,Milwaukee Brewers,$2800,2.82,3.83,0.41,0.85,0.62,0.13,0,0.1,0.36,0.04,0.04,0.32,0.62,0.251,0.33,0.386,0.716,7.9,LAD @ MIL
Mike Trout,Los Angeles Angels,$3100,2.81,4.35,0.39,0.76,0.45,0.13,0.02,0.18,0.47,0.03,0.02,0.37,1.44,0.193,0.267,0.382,0.65,8.7,TEX @ LAA
Marcus Semien,Texas Rangers,$2900,3.97,4.52,0.55,1.2,0.98,0.18,0.02,0.12,0.65,0.1,0.05,0.4,0.74,0.3,0.361,0.465,0.825,11.5,TEX @ LAA
Jorge Soler,Los Angeles Angels,$2600,2.81,4.01,0.35,0.81,0.62,0.13,0.01,0.1,0.36,0,0,0.31,1.18,0.222,0.285,0.364,0.649,7.3,TEX @ LAA
Corey Seager,Texas Rangers,$3200,3.31,4.63,0.43,0.89,0.58,0.2,0.01,0.15,0.59,0.02,0.01,0.64,1.01,0.232,0.354,0.419,0.773,10.6,TEX @ LAA
Kyle Higashioka,Texas Rangers,$2600,3.0,3.96,0.45,0.81,0.55,0.17,0.04,0.09,0.34,0.03,0.04,0.26,0.83,0.222,0.28,0.376,0.656,7.8,TEX @ LAA
Adolis Garcia,Texas Rangers,$2800,3.96,4.41,0.58,0.97,0.53,0.27,0.04,0.17,0.63,0.08,0.03,0.3,1.27,0.241,0.29,0.468,0.757,11.1,TEX @ LAA
Taylor Ward,Los Angeles Angels,$3100,3.45,4.23,0.49,0.94,0.56,0.2,0,0.23,0.58,0.03,0.02,0.35,1.16,0.251,0.326,0.498,0.824,10.7,TEX @ LAA
Luis Rengifo,Los Angeles Angels,$2300,2.7,3.79,0.33,0.81,0.67,0.15,0.02,0.03,0.17,0.07,0.02,0.18,0.69,0.231,0.274,0.328,0.602,6.2,TEX @ LAA
Sam Haggerty,Texas Rangers,$2800,4.11,4.85,0.63,1.02,0.73,0.23,0.02,0.08,0.37,0.22,0.05,0.63,0.77,0.251,0.36,0.389,0.749,11.5,TEX @ LAA
Jo Adell,Los Angeles Angels,$3200,3.13,4.12,0.46,0.9,0.52,0.18,0,0.23,0.58,0.05,0.04,0.22,1.11,0.235,0.284,0.475,0.759,10,TEX @ LAA
Jonah Heim,Texas Rangers,$2600,3.77,4.3,0.43,0.97,0.69,0.17,0,0.16,0.59,0.04,0.05,0.27,0.85,0.248,0.309,0.425,0.734,9.8,TEX @ LAA
Jake Burger,Texas Rangers,$2700,3.56,4.18,0.51,0.9,0.56,0.19,0.01,0.19,0.54,0,0,0.25,1,0.233,0.284,0.45,0.734,9.6,TEX @ LAA
Ezequiel Duran,Texas Rangers,$2200,3.45,4.07,0.37,0.78,0.52,0.19,0.03,0.07,0.33,0.11,0.03,0.26,1.23,0.21,0.261,0.347,0.608,7.6,TEX @ LAA
Logan O'Hoppe,Los Angeles Angels,$2800,2.57,3.9,0.3,0.58,0.3,0.08,0,0.24,0.47,0,0.01,0.07,1.64,0.155,0.18,0.378,0.559,7.2,TEX @ LAA
Zach Neto,Los Angeles Angels,$3000,3.5,4.57,0.53,0.88,0.53,0.21,0.01,0.17,0.52,0.18,0.03,0.28,1.47,0.208,0.264,0.392,0.656,10.5,TEX @ LAA
Nolan Schanuel,Los Angeles Angels,$3000,2.8,4.46,0.41,1,0.78,0.2,0.01,0.04,0.44,0.04,0,0.36,0.69,0.251,0.317,0.347,0.665,8.4,TEX @ LAA
Wyatt Langford,Texas Rangers,$3300,3.48,4.74,0.54,1.12,0.74,0.25,0.07,0.12,0.5,0.11,0.02,0.47,1.19,0.27,0.348,0.466,0.814,11.5,TEX @ LAA
