player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Francisco Lindor,New York Mets,$3800,2.89,4.67,0.6,1.11,0.74,0.24,0.01,0.16,0.58,0.06,0.01,0.32,0.76,0.262,0.313,0.444,0.757,11,WSH @ NYM
Josh Bell,Washington Nationals,$2500,3.2,4.24,0.39,0.88,0.67,0.15,0,0.11,0.34,0,0.02,0.42,1.08,0.235,0.316,0.378,0.693,8,WSH @ NYM
Brandon Nimmo,New York Mets,$3100,3.61,4.55,0.58,0.99,0.7,0.18,0,0.18,0.58,0.07,0.02,0.44,0.89,0.248,0.331,0.445,0.776,11.2,WSH @ NYM
Amed Rosario,Washington Nationals,$2500,3.08,4.46,0.31,1.07,0.84,0.21,0.01,0.06,0.36,0.04,0.04,0.18,0.79,0.252,0.284,0.364,0.648,7.7,WSH @ NYM
Juan Soto,New York Mets,$3800,3.42,4.44,0.57,1.11,0.65,0.28,0.01,0.25,0.69,0.01,0.06,0.62,0.73,0.298,0.4,0.597,0.997,13,WSH @ NYM
Jeff McNeil,New York Mets,$2900,3.0,4.22,0.43,0.95,0.65,0.21,0.03,0.07,0.42,0.04,0.01,0.38,0.57,0.251,0.326,0.383,0.708,8.7,WSH @ NYM
Pete Alonso,New York Mets,$4100,2.78,4.33,0.51,0.97,0.55,0.24,0,0.24,0.57,0.01,0.02,0.54,0.79,0.259,0.356,0.537,0.892,11.4,WSH @ NYM
Nathaniel Lowe,Washington Nationals,$2600,3.19,4.35,0.35,0.81,0.61,0.11,0,0.13,0.38,0.02,0.04,0.49,1.32,0.215,0.315,0.365,0.681,8.3,WSH @ NYM
Tyrone Taylor,New York Mets,$2400,4.29,4,0.52,1.08,0.66,0.32,0.04,0.09,0.6,0.1,0.03,0.16,0.58,0.293,0.329,0.487,0.816,10.3,WSH @ NYM
Luis Garcia,Washington Nationals,$2900,2.9,4.02,0.41,0.97,0.68,0.21,0.03,0.08,0.3,0.09,0.06,0.28,0.53,0.27,0.328,0.415,0.743,8.4,WSH @ NYM
